,map,res_exp3
5806,LAO1963,461747.4123535156
5807,LAO1964,2084908.053161621
5808,LAO1965,2434267.892944336
5809,LAO1966,2829659.4538879395
5810,LAO1967,2885566.0838623047
5811,LAO1968,3325241.7873535156
5812,LAO1969,3198311.1193847656
5813,LAO1970,5306585.96913147
5814,LAO1971,4999580.823699951
5815,LAO1972,6175749.569732666
5816,LAO1973,8798586.969909668
5817,LAO1974,20176385.78729248
5818,LAO1975,8018366.37310791
5819,LAO1976,8659377.389831543
5820,LAO1977,8649144.137084961
5821,LAO1978,7070524.374084473
5822,LAO1979,13318354.20703125
5823,LAO1980,17186416.911865234
5824,LAO1981,5939286.1669921875
5825,LAO1982,15931869.495727539
5826,LAO1983,19636838.196899414
5827,LAO1984,2549973.8037109375
5828,LAO1985,7485104.101623535
5829,LAO1986,5657380.4072265625
5830,LAO1987,20250949.32659912
5831,LAO1988,46169873.11721802
5832,LAO1989,69669717.82128906
5833,LAO1990,52146874.0
5834,LAO1991,50474556.0
5835,LAO1992,58564177.0
5836,LAO1993,81357259.0
5837,LAO1994,117109627.0
5838,LAO1995,143052120.0
5839,LAO1996,109475459.0
5840,LAO1997,120038659.0
5841,LAO1998,82484058.0
5842,LAO1999,100670755.0
5843,LAO2000,136757636.0
5844,LAO2001,138214793.0
5845,LAO2002,145846012.0
5846,LAO2003,174235283.0
5847,LAO2004,198136483.0
5848,LAO2005,290153348.0
5849,LAO2006,632288169.0
5850,LAO2007,788861084.0
5851,LAO2008,931234769.0
5852,LAO2009,995110761.0
5853,LAO2010,1376134108.0
5854,LAO2011,2070561902.0
5855,LAO2012,2095150073.0
5856,LAO2013,2391462362.0
5857,LAO2014,3064348144.0
5858,LAO2015,2057746853.0
5859,LAO2016,1504273000.0
5860,LBN1962,61991516.51463318
5861,LBN1963,87785413.28878784
5862,LBN1964,141413105.8121338
5863,LBN1965,70112685.30831909
5864,LBN1966,66190599.71524048
5865,LBN1967,60562346.141326904
5866,LBN1968,126914949.50566101
5867,LBN1969,96757854.2277832
5868,LBN1970,84083839.68667603
5869,LBN1971,117596490.91973877
5870,LBN1972,125860389.0256958
5871,LBN1973,184082411.86740112
5872,LBN1974,398111029.4281006
5873,LBN1975,232383068.8550415
5874,LBN1976,128264563.25805664
5875,LBN1977,207089843.91119385
5876,LBN1978,129862169.18328857
5877,LBN1979,176733309.5756836
5878,LBN1980,165520811.65093994
5879,LBN1981,139144692.98321533
5880,LBN1982,123160663.5343628
5881,LBN1983,82784965.99047852
5882,LBN1984,62140004.75457764
5883,LBN1985,50601375.43029785
5884,LBN1986,70094006.35162354
5885,LBN1987,64561630.64147949
5886,LBN1988,101127827.86425781
5887,LBN1989,88815889.09185791
5888,LBN1990,80360581.0
5889,LBN1991,105805502.0
5890,LBN1992,109197972.0
5891,LBN1993,88986561.0
5892,LBN1994,104279773.0
5893,LBN1995,179270785.0
5894,LBN1996,233082770.0
5895,LBN1997,222353180.0
5896,LBN1998,194877279.0
5897,LBN1999,254848517.0
5898,LBN2000,253413549.0
5899,LBN2001,263247366.0
5900,LBN2002,265741356.0
5901,LBN2003,416624691.0
5902,LBN2004,554917817.0
5903,LBN2005,626373861.0
5904,LBN2006,544174623.0
5905,LBN2007,820083884.0
5906,LBN2008,1038553429.0
5907,LBN2009,702871595.0
5908,LBN2010,830493986.0
5909,LBN2011,935855832.0
5910,LBN2012,997936541.0
5911,LBN2013,1170841411.0
5912,LBN2014,833629027.0
5913,LBN2015,495989187.0
5914,LBN2016,625185641.0
5915,LBR1962,75519597.80480957
5916,LBR1963,95856626.8859253
5917,LBR1964,150713463.17956543
5918,LBR1965,194800864.04458618
5919,LBR1966,210482243.05374146
5920,LBR1967,207459067.52386475
5921,LBR1968,222230546.64801025
5922,LBR1969,249017019.4310913
5923,LBR1970,295761956.24975586
5924,LBR1971,270647601.04185486
5925,LBR1972,312188905.36206055
5926,LBR1973,406685900.9346313
5927,LBR1974,510980830.1410217
5928,LBR1975,433996069.9140625
5929,LBR1976,518257952.2565613
5930,LBR1977,557072411.5573425
5931,LBR1978,661796146.1923218
5932,LBR1979,742688881.7895508
5933,LBR1980,787617353.9656372
5934,LBR1981,671409753.9969177
5935,LBR1982,564747743.2563477
5936,LBR1983,627386652.2949219
5937,LBR1984,594630003.7972412
5938,LBR1985,563816032.4899902
5939,LBR1986,597309554.7020874
5940,LBR1987,714063098.2797546
5941,LBR1988,854971221.6027832
5942,LBR1989,1168408530.0621338
5943,LBR1990,803656985.0
5944,LBR1991,283058947.0
5945,LBR1992,506820126.0
5946,LBR1993,401599263.0
5947,LBR1994,324500583.0
5948,LBR1995,769221554.0
5949,LBR1996,589762955.0
5950,LBR1997,396031481.0
5951,LBR1998,381528488.0
5952,LBR1999,411024243.0
5953,LBR2000,301352389.0
5954,LBR2001,212415846.0
5955,LBR2002,213676013.0
5956,LBR2003,209919472.0
5957,LBR2004,178844747.0
5958,LBR2005,205026279.0
5959,LBR2006,468867444.0
5960,LBR2007,282545741.0
5961,LBR2008,557183113.0
5962,LBR2009,388894761.0
5963,LBR2010,524200506.0
5964,LBR2011,571003472.0
5965,LBR2012,686470217.0
5966,LBR2013,734778539.0
5967,LBR2014,657734317.0
5968,LBR2015,447233786.0
5969,LBR2016,413942032.0
5970,LBY1962,145241855.86499023
5971,LBY1963,478483564.602478
5972,LBY1964,968523586.90979
5973,LBY1965,1341556522.1224368
5974,LBY1966,1491740475.8891602
5975,LBY1967,1640322105.8775635
5976,LBY1968,1987678577.0797806
5977,LBY1969,2264601191.185272
5978,LBY1970,3106686917.598053
5979,LBY1971,2745624709.8832397
5980,LBY1972,3218819412.7818604
5981,LBY1973,4711582401.71045
5982,LBY1974,8776045794.045471
5983,LBY1975,7374469670.052734
5984,LBY1976,10737783808.24121
5985,LBY1977,9811047958.120117
5986,LBY1978,8709233876.467955
5987,LBY1979,13499967184.131714
5988,LBY1980,18819151600.17926
5989,LBY1981,15285372198.464111
5990,LBY1982,11083161186.517822
5991,LBY1983,13337576888.520264
5992,LBY1984,11306566715.949585
5993,LBY1985,11778311689.437866
5994,LBY1986,7144711032.879761
5995,LBY1987,7370428624.9730835
5996,LBY1988,6962278719.019043
5997,LBY1989,7274085268.730957
5998,LBY1990,11409622147.0
5999,LBY1991,10915476190.0
6000,LBY1992,9402184155.0
6001,LBY1993,7312876662.0
6002,LBY1994,7606236542.0
6003,LBY1995,8224596021.0
6004,LBY1996,10011951815.0
6005,LBY1997,10180226321.0
6006,LBY1998,6847140153.0
6007,LBY1999,8217568818.0
6008,LBY2000,12455327106.0
6009,LBY2001,11197507987.0
6010,LBY2002,9694778868.0
6011,LBY2003,13302445205.0
6012,LBY2004,18563160767.0
6013,LBY2005,27813096724.0
6014,LBY2006,36857457470.0
6015,LBY2007,40620097618.0
6016,LBY2008,57999621628.0
6017,LBY2009,35350010912.0
6018,LBY2010,44494598861.0
6019,LBY2011,17042526186.0
6020,LBY2012,54924052325.0
6021,LBY2013,39278978863.0
6022,LBY2014,18794139323.0
6023,LBY2015,8987671007.0
6024,LBY2016,6125259309.0
6025,LCA1965,0.0
6026,LCA1969,0.0
6027,LCA1970,465.5
6028,LCA1971,2014.949951171875
6029,LCA1972,15841.5498046875
6030,LCA1973,22177.946838378906
6031,LCA1974,99567.15771484375
6032,LCA1975,104106.35768890381
6033,LCA1976,492703.16955566406
6034,LCA1977,633051.2009277344
6035,LCA1978,18412.8984375
6036,LCA1979,79771.0
6037,LCA1980,901807.2957763671
6038,LCA1981,437793.49353027344
6039,LCA1982,378715.5014953613
6040,LCA1983,573345.8865661621
6041,LCA1984,673455.146484375
6042,LCA1985,652656.1643066406
6043,LCA1986,668209.1996459961
6044,LCA1987,662001.1880187988
6045,LCA1988,1017355.7858886719
6046,LCA1989,938866.331817627
6047,LCA1990,8590983.0
6048,LCA1991,809768.0
6049,LCA1992,543148.0
6050,LCA1993,808378.0
6051,LCA1994,1678920.0
6052,LCA1995,1964694.0
6053,LCA1996,964657.0
6054,LCA1997,14396387.0
6055,LCA1998,544626.0
6056,LCA1999,838373.0
6057,LCA2000,657138.0
6058,LCA2001,10657542.0
6059,LCA2002,933116.0
6060,LCA2003,1897334.0
6061,LCA2004,11722080.0
6062,LCA2005,49883393.0
6063,LCA2006,1582295.0
6064,LCA2007,8005693.0
6065,LCA2008,18811579.0
6066,LCA2009,129304990.0
6067,LCA2010,17687189.0
6068,LCA2011,141763209.0
6069,LCA2012,5605395.0
6070,LCA2013,4682950.0
6071,LCA2014,10071804.0
6072,LCA2015,10186499.0
6073,LCA2016,66673238.0
6074,LKA1962,322318117.53637695
6075,LKA1963,318170239.7808838
6076,LKA1964,327095214.40042114
6077,LKA1965,345807206.37091064
6078,LKA1966,322008848.4520874
6079,LKA1967,304044272.7302551
6080,LKA1968,293782389.9062195
6081,LKA1969,288102428.14733887
6082,LKA1970,299170607.1699219
6083,LKA1971,290594053.0214844
6084,LKA1972,273665122.88793945
6085,LKA1973,264383242.30462646
6086,LKA1974,484815001.4466858
6087,LKA1975,466994945.48349
6088,LKA1976,467393952.0717926
6089,LKA1977,675295745.7649231
6090,LKA1978,327859333.89385986
6091,LKA1979,798676014.4707031
6092,LKA1980,897907617.760498
6093,LKA1981,786410810.0349274
6094,LKA1982,796674205.4784393
6095,LKA1983,806467817.6286621
6096,LKA1984,1090770615.292221
6097,LKA1985,742610893.2312622
6098,LKA1986,699700981.3517456
6099,LKA1987,746465821.3612976
6100,LKA1988,789321375.5958862
6101,LKA1989,784511168.7149125
6102,LKA1990,935145354.0
6103,LKA1991,850006584.0
6104,LKA1992,756873023.0
6105,LKA1993,869587361.0
6106,LKA1994,956800841.0
6107,LKA1995,773396372.0
6108,LKA1996,769201402.0
6109,LKA1997,837049582.0
6110,LKA1998,842930746.0
6111,LKA1999,1088121284.0
6112,LKA2000,1186605400.0
6113,LKA2001,1150714733.0
6114,LKA2002,1247585357.0
6115,LKA2003,1291359539.0
6116,LKA2004,1511539017.0
6117,LKA2005,1669937976.0
6118,LKA2006,1817916580.0
6119,LKA2007,2048396869.0
6120,LKA2008,2390634019.0
6121,LKA2009,2058278613.0
6122,LKA2010,2463569512.0
6123,LKA2011,2959572479.0
6124,LKA2012,2737670152.0
6125,LKA2013,2881980607.0
6126,LKA2014,2858690455.0
6127,LKA2015,2485140419.0
6128,LKA2016,2287247707.0
6129,LSO2000,22727902.0
6130,LSO2001,8570879.0
6131,LSO2002,7662564.0
6132,LSO2003,5535470.0
6133,LSO2004,36737130.0
6134,LSO2005,72121070.0
6135,LSO2006,94982890.0
6136,LSO2007,208955818.0
6137,LSO2008,263235695.0
6138,LSO2009,153063927.0
6139,LSO2010,209699468.0
6140,LSO2011,413372234.0
6141,LSO2012,314276942.0
6142,LSO2013,302609002.0
6143,LSO2014,415960852.0
6144,LSO2015,316153143.0
6145,LSO2016,260400369.0
6146,LTU1992,415067057.0
6147,LTU1993,590508704.0
6148,LTU1994,953920446.0
6149,LTU1995,1054376244.0
6150,LTU1996,1089244532.0
6151,LTU1997,1154714860.0
6152,LTU1998,1013679864.0
6153,LTU1999,1064596925.0
6154,LTU2000,1250049508.0
6155,LTU2001,1584338068.0
6156,LTU2002,1612883448.0
6157,LTU2003,2230412888.0
6158,LTU2004,2686960953.0
6159,LTU2005,3462555417.0
6160,LTU2006,3814000548.0
6161,LTU2007,3716473579.0
6162,LTU2008,6833091867.0
6163,LTU2009,4105268658.0
6164,LTU2010,5457465912.0
6165,LTU2011,7592853075.0
6166,LTU2012,8592192023.0
6167,LTU2013,8749990868.0
6168,LTU2014,7557421380.0
6169,LTU2015,6131676039.0
6170,LTU2016,6135649193.0
6171,LUX1999,2117391655.0
6172,LUX2000,2420292826.0
6173,LUX2001,2495899859.0
6174,LUX2002,2521083909.0
6175,LUX2003,2845349634.0
6176,LUX2004,4234635331.0
6177,LUX2005,4437062560.0
6178,LUX2006,5515566818.0
6179,LUX2007,6903952374.0
6180,LUX2008,8173578963.0
6181,LUX2009,4673000714.0
6182,LUX2010,6142487290.0
6183,LUX2011,6998170764.0
6184,LUX2012,5670468006.0
6185,LUX2013,5964039485.0
6186,LUX2014,6302046278.0
6187,LUX2015,5145710732.0
6188,LUX2016,4859567827.0
6189,LVA1992,378227207.0
6190,LVA1993,709149269.0
6191,LVA1994,1007489836.0
6192,LVA1995,1332680742.0
6193,LVA1996,1647944706.0
6194,LVA1997,1725207677.0
6195,LVA1998,1452588594.0
6196,LVA1999,1361648926.0
6197,LVA2000,1441321785.0
6198,LVA2001,1392695695.0
6199,LVA2002,1407839018.0
6200,LVA2003,1716716130.0
6201,LVA2004,2406086259.0
6202,LVA2005,2768159865.0
6203,LVA2006,3205327255.0
6204,LVA2007,3727801262.0
6205,LVA2008,4076150828.0
6206,LVA2009,2838890826.0
6207,LVA2010,3356228613.0
6208,LVA2011,4534988558.0
6209,LVA2012,4730315080.0
6210,LVA2013,4586323606.0
6211,LVA2014,5470663398.0
6212,LVA2015,3731188077.0
6213,LVA2016,3682013740.0
6214,MAC1962,176289.89392089844
6215,MAC1963,0.0
6216,MAC1964,0.0
6217,MAC1965,0.0
6218,MAC1966,0.0
6219,MAC1967,0.0
6220,MAC1968,0.0
6221,MAC1969,83799.00048828125
6222,MAC1970,4762703.34967041
6223,MAC1971,4789680.222229004
6224,MAC1972,4279022.632019043
6225,MAC1973,3721448.3395996094
6226,MAC1974,5624053.171417236
6227,MAC1975,4986225.562988281
6228,MAC1976,7574577.851867676
6229,MAC1977,9411321.362731934
6230,MAC1978,8444671.33380127
6231,MAC1979,10443545.370117188
6232,MAC1980,13367103.385253906
6233,MAC1981,12927048.248718262
6234,MAC1982,22296868.979248047
6235,MAC1983,13895528.560913086
6236,MAC1984,17010448.910949707
6237,MAC1985,27257548.964263916
6238,MAC1986,25533562.336029056
6239,MAC1987,31035959.73223877
6240,MAC1988,33198572.63970947
6241,MAC1989,29501950.030212402
6242,MAC1990,24949233.0
6243,MAC1991,24763526.0
6244,MAC1992,23561628.0
6245,MAC1993,29416892.0
6246,MAC1994,36728730.0
6247,MAC1995,25407391.0
6248,MAC1996,22088224.0
6249,MAC1997,25945493.0
6250,MAC1998,27362072.0
6251,MAC1999,21637524.0
6252,MAC2000,20393244.0
6253,MAC2001,19155067.0
6254,MAC2002,16060212.0
6255,MAC2003,24482444.0
6256,MAC2004,51559808.0
6257,MAC2005,73154407.0
6258,MAC2006,118223628.0
6259,MAC2007,168636103.0
6260,MAC2008,194129610.0
6261,MAC2009,206345642.0
6262,MAC2010,108937872.0
6263,MAC2011,172569712.0
6264,MAC2012,296014724.0
6265,MAC2013,329497923.0
6266,MAC2014,200087985.0
6267,MAC2015,202592601.0
6268,MAC2016,180267100.0
6269,MAR1962,186810666.60401154
6270,MAR1963,200117351.07791138
6271,MAR1964,233112768.5746765
6272,MAR1965,239232721.75784302
6273,MAR1966,222911052.7733612
6274,MAR1967,215624885.41812134
6275,MAR1968,221595736.94940186
6276,MAR1969,229295884.5029297
6277,MAR1970,250501899.0178833
6278,MAR1971,232030923.700325
6279,MAR1972,255328930.93826294
6280,MAR1973,370516225.1342163
6281,MAR1974,1144344785.746029
6282,MAR1975,1004184463.1766357
6283,MAR1976,793974280.6953354
6284,MAR1977,845504454.4882507
6285,MAR1978,791879258.5907898
6286,MAR1979,1026414790.3478394
6287,MAR1980,1300204027.397522
6288,MAR1981,1191443695.6096802
6289,MAR1982,978990389.037979
6290,MAR1983,887925314.8871306
6291,MAR1984,846131367.710846
6292,MAR1985,811599035.3288727
6293,MAR1986,766967638.5684203
6294,MAR1987,769720746.8722228
6295,MAR1988,921961656.6837158
6296,MAR1989,1006838724.4697571
6297,MAR1990,965293771.0
6298,MAR1991,825266582.0
6299,MAR1992,863518656.0
6300,MAR1993,723840949.0
6301,MAR1994,845018374.0
6302,MAR1995,898409907.0
6303,MAR1996,920366149.0
6304,MAR1997,1062937845.0
6305,MAR1998,1137987388.0
6306,MAR1999,1176176502.0
6307,MAR2000,1265005410.0
6308,MAR2001,1180823103.0
6309,MAR2002,1158289690.0
6310,MAR2003,1214489129.0
6311,MAR2004,1754987960.0
6312,MAR2005,2130645818.0
6313,MAR2006,2230912848.0
6314,MAR2007,2796980546.0
6315,MAR2008,4716399495.0
6316,MAR2009,2091025729.0
6317,MAR2010,3138576942.0
6318,MAR2011,4211809761.0
6319,MAR2012,4397353309.0
6320,MAR2013,4136953710.0
6321,MAR2014,3573772754.0
6322,MAR2015,3009212591.0
6323,MAR2016,2401163309.0
6324,MDA1992,49200918.0
6325,MDA1993,66741914.0
6326,MDA1994,178187875.0
6327,MDA1995,270733304.0
6328,MDA1996,270672823.0
6329,MDA1997,292971177.0
6330,MDA1998,262139891.0
6331,MDA1999,224809002.0
6332,MDA2000,246166750.0
6333,MDA2001,186605318.0
6334,MDA2002,197679703.0
6335,MDA2003,219668531.0
6336,MDA2004,400802573.0
6337,MDA2005,422361017.0
6338,MDA2006,434498840.0
6339,MDA2007,704848320.0
6340,MDA2008,949222185.0
6341,MDA2009,322129084.0
6342,MDA2010,364380642.0
6343,MDA2011,418097588.0
6344,MDA2012,364527856.0
6345,MDA2013,470881017.0
6346,MDA2014,675545012.0
6347,MDA2015,435796181.0
6348,MDA2016,439582215.0
6349,MDG1962,64113742.68951416
6350,MDG1963,61629823.060058594
6351,MDG1964,68711675.40179443
6352,MDG1965,66768870.59259033
6353,MDG1966,64076788.21562958
6354,MDG1967,71646108.89196777
6355,MDG1968,102317620.63970947
6356,MDG1969,82998217.21582031
6357,MDG1970,120649851.24093628
6358,MDG1971,128768847.71020506
6359,MDG1972,123643317.95173644
6360,MDG1973,150964675.1312256
6361,MDG1974,183240690.74163818
6362,MDG1975,281334178.9524536
6363,MDG1976,247186354.76141357
6364,MDG1977,335309764.04815674
6365,MDG1978,348200408.56555176
6366,MDG1979,315222898.9550171
6367,MDG1980,374337734.2819214
6368,MDG1981,294035385.26779175
6369,MDG1982,287228151.33032227
6370,MDG1983,234809574.47039795
6371,MDG1984,248008669.81744385
6372,MDG1985,218552741.24694824
6373,MDG1986,292488547.49676514
6374,MDG1987,267122307.6669922
6375,MDG1988,234683793.0647583
6376,MDG1989,233381588.38867188
6377,MDG1990,299491366.0
6378,MDG1991,189136349.0
6379,MDG1992,200333134.0
6380,MDG1993,177627380.0
6381,MDG1994,227762650.0
6382,MDG1995,258778399.0
6383,MDG1996,214430117.0
6384,MDG1997,213579730.0
6385,MDG1998,201053666.0
6386,MDG1999,202623469.0
6387,MDG2000,264067959.0
6388,MDG2001,331366658.0
6389,MDG2002,290785234.0
6390,MDG2003,381925542.0
6391,MDG2004,310002852.0
6392,MDG2005,224050091.0
6393,MDG2006,252782377.0
6394,MDG2007,232935734.0
6395,MDG2008,302219454.0
6396,MDG2009,292489060.0
6397,MDG2010,345569032.0
6398,MDG2011,731284481.0
6399,MDG2012,705745612.0
6400,MDG2013,919580606.0
6401,MDG2014,1247986951.0
6402,MDG2015,1363809612.0
6403,MDG2016,1498336393.0
6404,MDV1962,1235.0
6405,MDV1963,0.0
6406,MDV1964,0.0
6407,MDV1965,0.0
6408,MDV1966,0.0
6409,MDV1969,5216.4501953125
6410,MDV1970,2856339.437927246
6411,MDV1971,14598.0
6412,MDV1972,124903.33349609375
6413,MDV1973,237234.11767578125
6414,MDV1974,182724.1875
6415,MDV1975,237990.5594482422
6416,MDV1976,233409.66485595703
6417,MDV1977,556719.001953125
6418,MDV1978,23401.869140625
6419,MDV1979,262511.00439453125
6420,MDV1980,801671.5492553711
6421,MDV1981,239708.04412841797
6422,MDV1982,569610.6592407227
6423,MDV1983,110797.80810546875
6424,MDV1984,1151938.7001953125
6425,MDV1985,407108.0451660156
6426,MDV1986,224783.01147460938
6427,MDV1987,156384.48541259766
6428,MDV1988,1297846.0778808594
6429,MDV1989,162311.27716064453
6430,MDV1990,80837.0
6431,MDV1991,188345.0
6432,MDV1992,380045.0
6433,MDV1993,367881.0
6434,MDV1994,562622.0
6435,MDV1995,457875.0
6436,MDV1996,562810.0
6437,MDV1997,508128.0
6438,MDV1998,136878.0
6439,MDV1999,758948.0
6440,MDV2000,770907.0
6441,MDV2001,1985380.0
6442,MDV2002,5591547.0
6443,MDV2003,1649055.0
6444,MDV2004,5659911.0
6445,MDV2005,7277921.0
6446,MDV2006,8444414.0
6447,MDV2007,7328973.0
6448,MDV2008,4738540.0
6449,MDV2009,2030043.0
6450,MDV2010,41801994.0
6451,MDV2011,17521647.0
6452,MDV2012,7088879.0
6453,MDV2013,3629750.0
6454,MDV2014,7457303.0
6455,MDV2015,5936067.0
6456,MDV2016,69745445.0
6457,MEX1962,362741612.36834717
6458,MEX1963,442615618.27059937
6459,MEX1964,541545646.7201233
6460,MEX1965,654718532.2125244
6461,MEX1966,616798566.2624512
6462,MEX1967,663079714.5763245
6463,MEX1968,716628858.1220398
6464,MEX1969,680549183.8312988
6465,MEX1970,574935824.9949341
6466,MEX1971,600851336.1920319
6467,MEX1972,665189105.2868042
6468,MEX1973,948403826.8947449
6469,MEX1974,1465582243.8735657
6470,MEX1975,1609629193.7346191
6471,MEX1976,1796672365.7193298
6472,MEX1977,2547731340.11261
6473,MEX1978,3008552138.4848633
6474,MEX1979,5395425097.871216
6475,MEX1980,10736767162.291502
6476,MEX1981,13984007077.028841
6477,MEX1982,15614759084.184387
6478,MEX1983,18154749089.13208
6479,MEX1984,17573612291.66382
6480,MEX1985,16285252269.371948
6481,MEX1986,10205274831.398163
6482,MEX1987,11764103846.200684
6483,MEX1988,10470087770.68518
6484,MEX1989,11550470582.314941
6485,MEX1990,13194122262.0
6486,MEX1991,11509561369.0
6487,MEX1992,11438304574.0
6488,MEX1993,11491106312.0
6489,MEX1994,11662584527.0
6490,MEX1995,15849578572.0
6491,MEX1996,17460396729.0
6492,MEX1997,19403362641.0
6493,MEX1998,15019499159.0
6494,MEX1999,16957486346.0
6495,MEX2000,24312628258.0
6496,MEX2001,20233130919.0
6497,MEX2002,22180069306.0
6498,MEX2003,26492993410.0
6499,MEX2004,34999833029.0
6500,MEX2005,44550719438.0
6501,MEX2006,53902658093.0
6502,MEX2007,59943907535.0
6503,MEX2008,72144174003.0
6504,MEX2009,43583503962.0
6505,MEX2010,59092532673.0
6506,MEX2011,82022687396.0
6507,MEX2012,78599784262.0
6508,MEX2013,72949073570.0
6509,MEX2014,69341731810.0
6510,MEX2015,45075438704.0
6511,MEX2016,40231512839.0
6512,MHL1992,68749.0
6513,MHL1993,16056.0
6514,MHL1994,48260.0
6515,MHL1995,134372.0
6516,MHL1996,320714.0
6517,MHL1997,2449099.0
6518,MHL1998,149565.0
6519,MHL1999,32625.0
6520,MHL2000,2366354.0
6521,MHL2001,365902.0
6522,MHL2002,286855.0
6523,MHL2003,18515963.0
6524,MHL2004,35482134.0
6525,MHL2005,237707.0
6526,MHL2006,1131478.0
6527,MHL2007,21732529.0
6528,MHL2008,5712872.0
6529,MHL2009,48371680.0
6530,MHL2010,3710827.0
6531,MHL2011,1316835.0
6532,MHL2012,5213660.0
6533,MHL2013,5553324.0
6534,MHL2014,6752395.0
6535,MHL2015,4858382.0
6536,MHL2016,1232416.0
6537,MKD1993,251383621.0
6538,MKD1994,442668039.0
6539,MKD1995,500359218.0
6540,MKD1996,506102310.0
6541,MKD1997,613526285.0
6542,MKD1998,585428137.0
6543,MKD1999,471091734.0
6544,MKD2000,634512258.0
6545,MKD2001,458603655.0
6546,MKD2002,403132244.0
6547,MKD2003,552178035.0
6548,MKD2004,783301126.0
6549,MKD2005,1180204986.0
6550,MKD2006,1306371602.0
6551,MKD2007,2035394362.0
6552,MKD2008,1978198826.0
6553,MKD2009,914025240.0
6554,MKD2010,1480969341.0
6555,MKD2011,1894854615.0
6556,MKD2012,1545198999.0
6557,MKD2013,1472824025.0
6558,MKD2014,1410954338.0
6559,MKD2015,1120798434.0
6560,MKD2016,975143306.0
6561,MLI1962,146720.59942626953
6562,MLI1963,465403.71044921875
6563,MLI1964,721367.5024414062
6564,MLI1965,96646.95013427734
6565,MLI1966,311499.7735595703
6566,MLI1967,214334.06170654297
6567,MLI1968,125494.19332885742
6568,MLI1969,699260.6876831055
6569,MLI1970,4237321.899536133
6570,MLI1971,1412590.0588531494
6571,MLI1972,250935.21630859375
6572,MLI1973,209594.45697021484
6573,MLI1974,3633235.212524414
6574,MLI1975,1141546.536895752
6575,MLI1976,5924928.98236084
6576,MLI1977,2086600.6778564453
6577,MLI1978,1621971.3847045898
6578,MLI1979,12202209.950561523
6579,MLI1980,3964829.401489258
6580,MLI1981,3938975.508239746
6581,MLI1982,620290.9014892578
6582,MLI1983,2867897.7552490234
6583,MLI1984,3183964.8739624023
6584,MLI1985,6153303.172058106
6585,MLI1986,8948546.28692627
6586,MLI1987,3344892.776123047
6587,MLI1988,1865583.0993652344
6588,MLI1989,5391985.275085449
6589,MLI1990,14689917.0
6590,MLI1991,32840708.0
6591,MLI1992,34068663.0
6592,MLI1993,14837317.0
6593,MLI1994,14071988.0
6594,MLI1995,15478692.0
6595,MLI1996,10123857.0
6596,MLI1997,11171927.0
6597,MLI1998,4631555.0
6598,MLI1999,6110054.0
6599,MLI2000,10121358.0
6600,MLI2001,15436718.0
6601,MLI2002,11538385.0
6602,MLI2003,11130958.0
6603,MLI2004,12190742.0
6604,MLI2005,15016233.0
6605,MLI2006,41773254.0
6606,MLI2007,16351263.0
6607,MLI2008,23604618.0
6608,MLI2009,4882089.0
6609,MLI2010,67086238.0
6610,MLI2011,85540931.0
6611,MLI2012,46434830.0
6612,MLI2013,25365194.0
6613,MLI2014,21108984.0
6614,MLI2015,9816944.0
6615,MLI2016,21300077.0
6616,MLT1962,1891208.4687805176
6617,MLT1963,1276405.3481445312
6618,MLT1964,1674042.3995056152
6619,MLT1965,1992237.5560913086
6620,MLT1966,1865563.1167907715
6621,MLT1967,1728549.2311401367
6622,MLT1968,1758197.1254882812
6623,MLT1969,2505691.680908203
6624,MLT1970,1750667.7669677737
6625,MLT1971,730693.8598480225
6626,MLT1972,1684229.298614502
6627,MLT1973,8986904.102783203
6628,MLT1974,52518953.03933716
6629,MLT1975,12075367.31842041
6630,MLT1976,15756228.203552246
6631,MLT1977,16837877.2779541
6632,MLT1978,13291057.72833252
6633,MLT1979,20117273.139709473
6634,MLT1980,21255508.31298828
6635,MLT1981,13501750.540405273
6636,MLT1982,22724216.723510742
6637,MLT1983,16759514.190124512
6638,MLT1984,31303917.90032959
6639,MLT1985,42666895.75756836
6640,MLT1986,27807465.663330078
6641,MLT1987,47857065.371398926
6642,MLT1988,35983607.95367432
6643,MLT1989,41661088.297058105
6644,MLT1990,58996558.0
6645,MLT1991,61256679.0
6646,MLT1992,33748422.0
6647,MLT1993,47900782.0
6648,MLT1994,84733527.0
6649,MLT1995,115864741.0
6650,MLT1996,90014083.0
6651,MLT1997,62846530.0
6652,MLT1998,70652092.0
6653,MLT1999,96018089.0
6654,MLT2000,170358796.0
6655,MLT2001,121700783.0
6656,MLT2002,108486019.0
6657,MLT2003,120616828.0
6658,MLT2004,152760737.0
6659,MLT2005,146119396.0
6660,MLT2006,490167008.0
6661,MLT2007,767132469.0
6662,MLT2008,1404213977.0
6663,MLT2009,914609611.0
6664,MLT2010,1381828422.0
6665,MLT2011,1038013459.0
6666,MLT2012,1221066516.0
6667,MLT2013,1281146156.0
6668,MLT2014,1112642421.0
6669,MLT2015,967788109.0
6670,MLT2016,788636852.0
6671,MMR1962,224166279.6234131
6672,MMR1963,220811544.8284912
6673,MMR1964,217546774.66430664
6674,MMR1965,193752975.57437134
6675,MMR1966,205532529.95875546
6676,MMR1967,115493610.6381836
6677,MMR1968,105630145.21691895
6678,MMR1969,127250895.8270874
6679,MMR1970,112087875.3881836
6680,MMR1971,111904348.3019104
