,oil_rents,map
11896,0.8922089561979709,PER1997
11897,0.47000753347125607,PER1998
11898,0.8435732979278392,PER1999
11899,1.4270392261435199,PER2000
11900,0.9777586878204301,PER2001
11901,0.985060927097899,PER2002
11902,1.03124425081193,PER2003
11903,1.11386073698207,PER2004
11904,1.38522278002926,PER2005
11905,1.41089611152332,PER2006
11906,1.27166928977776,PER2007
11907,1.4697402547533798,PER2008
11908,0.681035226998486,PER2009
11909,0.8341737650780191,PER2010
11910,1.0657348369850999,PER2011
11911,0.880472841860822,PER2012
11912,0.7499952951690809,PER2013
11913,0.740792326829752,PER2014
11914,0.256826980433234,PER2015
11915,0.1256304852351,PER2016
11916,0.203666410643583,PER2017
11917,,PER2018
11918,,PHL1960
11919,,PHL1961
11920,,PHL1962
11921,,PHL1963
11922,,PHL1964
11923,,PHL1965
11924,,PHL1966
11925,,PHL1967
11926,,PHL1968
11927,,PHL1969
11928,,PHL1970
11929,0.0,PHL1971
11930,0.0,PHL1972
11931,0.0,PHL1973
11932,0.0,PHL1974
11933,0.0,PHL1975
11934,0.0,PHL1976
11935,0.0,PHL1977
11936,0.0,PHL1978
11937,0.00318200975461985,PHL1979
11938,0.22749981465171698,PHL1980
11939,0.0497069167153181,PHL1981
11940,0.127196998692188,PHL1982
11941,0.273284555982737,PHL1983
11942,0.269296925689041,PHL1984
11943,0.209295649294974,PHL1985
11944,0.0923333093908158,PHL1986
11945,0.0916058327554893,PHL1987
11946,0.0591066355708274,PHL1988
11947,0.0621352166740163,PHL1989
11948,0.07477198870482,PHL1990
11949,0.0253504488329652,PHL1991
11950,0.0645016874060294,PHL1992
11951,0.0691477450090395,PHL1993
11952,0.0310230738846677,PHL1994
11953,0.0156550022206483,PHL1995
11954,0.0186958628092387,PHL1996
11955,0.00458532515253329,PHL1997
11956,0.00252725175514353,PHL1998
11957,0.0038967540316216897,PHL1999
11958,0.010482156574267,PHL2000
11959,0.030895977435633,PHL2001
11960,0.117160262270965,PHL2002
11961,0.133392021631889,PHL2003
11962,0.16385433303662802,PHL2004
11963,0.21489168506888,PHL2005
11964,0.200674444289177,PHL2006
11965,0.19663834859412,PHL2007
11966,0.24921750873654802,PHL2008
11967,0.17532968777121302,PHL2009
11968,0.20234334838256895,PHL2010
11969,0.259575528057074,PHL2011
11970,0.187164118324685,PHL2012
11971,0.145541738377186,PHL2013
11972,0.159784889901462,PHL2014
11973,0.0501161478531063,PHL2015
11974,0.0391825494602191,PHL2016
11975,0.0511017823848892,PHL2017
11976,,PHL2018
11977,,POL1960
11978,,POL1961
11979,,POL1962
11980,,POL1963
11981,,POL1964
11982,,POL1965
11983,,POL1966
11984,,POL1967
11985,,POL1968
11986,,POL1969
11987,,POL1970
11988,,POL1971
11989,,POL1972
11990,,POL1973
11991,,POL1974
11992,,POL1975
11993,,POL1976
11994,,POL1977
11995,,POL1978
11996,,POL1979
11997,,POL1980
11998,,POL1981
11999,,POL1982
12000,,POL1983
12001,,POL1984
12002,,POL1985
12003,,POL1986
12004,,POL1987
12005,,POL1988
12006,,POL1989
12007,0.0156776194359812,POL1990
12008,0.00838902581742022,POL1991
12009,0.00866326192423044,POL1992
12010,0.0127544524814026,POL1993
12011,0.0103222895082523,POL1994
12012,0.0102727318340594,POL1995
12013,0.0121910975786484,POL1996
12014,0.0106194845299426,POL1997
12015,0.00297989666315865,POL1998
12016,0.0134843886438566,POL1999
12017,0.0439485414477629,POL2000
12018,0.0347041365955078,POL2001
12019,0.0307165980381422,POL2002
12020,0.0357544937416812,POL2003
12021,0.0483178965927564,POL2004
12022,0.055571840600410004,POL2005
12023,0.0671093201831541,POL2006
12024,0.0469153054575543,POL2007
12025,0.0559892311324579,POL2008
12026,0.029299591070810004,POL2009
12027,0.0420255028997094,POL2010
12028,0.0540912960342243,POL2011
12029,0.0604335256841133,POL2012
12030,0.0730015365964626,POL2013
12031,0.0627132271876231,POL2014
12032,0.0294365054424488,POL2015
12033,0.0256294906170659,POL2016
12034,0.0351926578866733,POL2017
12035,,POL2018
12036,,PRT1960
12037,,PRT1961
12038,,PRT1962
12039,,PRT1963
12040,,PRT1964
12041,,PRT1965
12042,,PRT1966
12043,,PRT1967
12044,,PRT1968
12045,,PRT1969
12046,,PRT1970
12047,0.0,PRT1971
12048,0.0,PRT1972
12049,0.0,PRT1973
12050,0.0,PRT1974
12051,0.0,PRT1975
12052,0.0,PRT1976
12053,0.0,PRT1977
12054,0.0,PRT1978
12055,0.0,PRT1979
12056,0.0,PRT1980
12057,0.0,PRT1981
12058,0.0,PRT1982
12059,0.0,PRT1983
12060,0.0,PRT1984
12061,0.0,PRT1985
12062,0.0,PRT1986
12063,0.0,PRT1987
12064,0.0,PRT1988
12065,0.0,PRT1989
12066,0.0,PRT1990
12067,0.0,PRT1991
12068,0.0,PRT1992
12069,0.0,PRT1993
12070,0.0,PRT1994
12071,0.0,PRT1995
12072,0.0,PRT1996
12073,0.0,PRT1997
12074,0.0,PRT1998
12075,0.0,PRT1999
12076,0.0,PRT2000
12077,0.0,PRT2001
12078,0.0,PRT2002
12079,0.0,PRT2003
12080,0.0,PRT2004
12081,0.0,PRT2005
12082,0.0,PRT2006
12083,0.0,PRT2007
12084,0.0,PRT2008
12085,0.0,PRT2009
12086,0.0,PRT2010
12087,0.0,PRT2011
12088,0.0,PRT2012
12089,0.0,PRT2013
12090,0.0,PRT2014
12091,0.0,PRT2015
12092,0.0,PRT2016
12093,0.0,PRT2017
12094,,PRT2018
12095,,PRI1960
12096,,PRI1961
12097,,PRI1962
12098,,PRI1963
12099,,PRI1964
12100,,PRI1965
12101,,PRI1966
12102,,PRI1967
12103,,PRI1968
12104,,PRI1969
12105,,PRI1970
12106,,PRI1971
12107,,PRI1972
12108,,PRI1973
12109,,PRI1974
12110,,PRI1975
12111,,PRI1976
12112,,PRI1977
12113,,PRI1978
12114,,PRI1979
12115,0.0,PRI1980
12116,0.0,PRI1981
12117,0.0,PRI1982
12118,0.0,PRI1983
12119,0.0,PRI1984
12120,0.0,PRI1985
12121,0.0,PRI1986
12122,0.0,PRI1987
12123,0.0,PRI1988
12124,0.0,PRI1989
12125,0.0,PRI1990
12126,0.0,PRI1991
12127,0.0,PRI1992
12128,0.0,PRI1993
12129,0.0,PRI1994
12130,0.0,PRI1995
12131,0.0,PRI1996
12132,0.0,PRI1997
12133,0.0,PRI1998
12134,0.0,PRI1999
12135,0.0,PRI2000
12136,0.0,PRI2001
12137,0.0,PRI2002
12138,0.0,PRI2003
12139,0.0,PRI2004
12140,0.0,PRI2005
12141,0.0,PRI2006
12142,0.0,PRI2007
12143,0.0,PRI2008
12144,0.0,PRI2009
12145,0.0,PRI2010
12146,0.0,PRI2011
12147,0.0,PRI2012
12148,0.0,PRI2013
12149,0.0,PRI2014
12150,0.0,PRI2015
12151,0.0,PRI2016
12152,,PRI2017
12153,,PRI2018
12154,,QAT1960
12155,,QAT1961
12156,,QAT1962
12157,,QAT1963
12158,,QAT1964
12159,,QAT1965
12160,,QAT1966
12161,,QAT1967
12162,,QAT1968
12163,,QAT1969
12164,46.5169495661456,QAT1970
12165,56.7208636547579,QAT1971
12166,59.908132455466394,QAT1972
12167,65.981956650679,QAT1973
12168,80.13205592104191,QAT1974
12169,64.2388077296257,QAT1975
12170,61.192562597065894,QAT1976
12171,53.4328814735126,QAT1977
12172,52.823499308066104,QAT1978
12173,,QAT1979
12174,71.5169854848713,QAT1980
12175,49.0321486812195,QAT1981
12176,36.3592401470996,QAT1982
12177,38.9945182884131,QAT1983
12178,49.2720170854327,QAT1984
12179,39.562066491449706,QAT1985
12180,24.6932559719523,QAT1986
12181,30.131232113419,QAT1987
12182,26.5845668876273,QAT1988
12183,38.10289130773221,QAT1989
12184,47.8756402879685,QAT1990
12185,30.233555243563103,QAT1991
12186,30.582654660803698,QAT1992
12187,30.126019918219498,QAT1993
12188,26.7614983398942,QAT1994
12189,27.9738198605085,QAT1995
12190,36.214691553082396,QAT1996
12191,28.2648919980156,QAT1997
12192,24.6225356467174,QAT1998
12193,29.6139542119768,QAT1999
12194,38.8798163392529,QAT2000
12195,31.6453168864531,QAT2001
12196,28.361456822444,QAT2002
12197,31.0430846165415,QAT2003
12198,34.0680821692213,QAT2004
12199,38.870586317484495,QAT2005
12200,34.5433423764051,QAT2006
12201,30.7972057199491,QAT2007
12202,31.181076678941803,QAT2008
12203,23.268210396746696,QAT2009
12204,28.4148368283201,QAT2010
12205,32.7226669856541,QAT2011
12206,29.059074664998196,QAT2012
12207,26.4774946754295,QAT2013
12208,23.0265641380832,QAT2014
12209,13.8008417674914,QAT2015
12210,11.731972937699098,QAT2016
12211,14.231785058854301,QAT2017
12212,,QAT2018
12213,,ROU1960
12214,,ROU1961
12215,,ROU1962
12216,,ROU1963
12217,,ROU1964
12218,,ROU1965
12219,,ROU1966
12220,,ROU1967
12221,,ROU1968
12222,,ROU1969
12223,,ROU1970
12224,,ROU1971
12225,,ROU1972
12226,,ROU1973
12227,,ROU1974
12228,,ROU1975
12229,,ROU1976
12230,,ROU1977
12231,,ROU1978
12232,,ROU1979
12233,,ROU1980
12234,,ROU1981
12235,,ROU1982
12236,,ROU1983
12237,,ROU1984
12238,,ROU1985
12239,,ROU1986
12240,1.5748478066029998,ROU1987
12241,1.09152356533199,ROU1988
12242,1.66682853174822,ROU1989
12243,2.14816493568119,ROU1990
12244,1.15660190919073,ROU1991
12245,1.3912691222056999,ROU1992
12246,1.3062646175467199,ROU1993
12247,1.05046515927897,ROU1994
12248,0.932417844611066,ROU1995
12249,1.29944868961735,ROU1996
12250,1.04132306844953,ROU1997
12251,0.21615649219994798,ROU1998
12252,0.882235672287257,ROU1999
12253,1.92426570253583,ROU2000
12254,1.29660606023557,ROU2001
12255,1.17145820048196,ROU2002
12256,1.0419577139232,ROU2003
12257,1.07506297971195,ROU2004
12258,1.14382023389271,ROU2005
12259,1.01268307926523,ROU2006
12260,0.7392339305141709,ROU2007
12261,0.8547235271353539,ROU2008
12262,0.54006682764782,ROU2009
12263,0.7689607083224741,ROU2010
12264,1.03959988431605,ROU2011
12265,1.01815523334737,ROU2012
12266,0.865291311495867,ROU2013
12267,0.7290825731135,ROU2014
12268,0.33948758455027095,ROU2015
12269,0.242022112578794,ROU2016
12270,0.316385872146492,ROU2017
12271,,ROU2018
12272,,RUS1960
12273,,RUS1961
12274,,RUS1962
12275,,RUS1963
12276,,RUS1964
12277,,RUS1965
12278,,RUS1966
12279,,RUS1967
12280,,RUS1968
12281,,RUS1969
12282,,RUS1970
12283,,RUS1971
12284,,RUS1972
12285,,RUS1973
12286,,RUS1974
12287,,RUS1975
12288,,RUS1976
12289,,RUS1977
12290,,RUS1978
12291,,RUS1979
12292,,RUS1980
12293,,RUS1981
12294,,RUS1982
12295,,RUS1983
12296,,RUS1984
12297,,RUS1985
12298,,RUS1986
12299,,RUS1987
12300,4.50066154126599,RUS1988
12301,7.67914904953033,RUS1989
12302,9.68078403185255,RUS1990
12303,4.05557858393879,RUS1991
12304,4.27501971562217,RUS1992
12305,3.85987015990698,RUS1993
12306,3.5421782410068703,RUS1994
12307,4.16476560952717,RUS1995
12308,5.7631803635762004,RUS1996
12309,4.4270113469385395,RUS1997
12310,1.6500463032328998,RUS1998
12311,7.84219914870473,RUS1999
12312,14.484032614758,RUS2000
12313,9.752445801099089,RUS2001
12314,10.072100518078901,RUS2002
12315,10.602497159886001,RUS2003
12316,11.435979538417302,RUS2004
12317,13.141417668861198,RUS2005
12318,12.4390929066795,RUS2006
12319,10.5731465422177,RUS2007
12320,11.5774040726248,RUS2008
12321,8.42548437516756,RUS2009
12322,9.937447136190471,RUS2010
12323,11.3731113457565,RUS2011
12324,10.325921771339999,RUS2012
12325,9.08230999579919,RUS2013
12326,9.188672211219052,RUS2014
12327,5.93449603331141,RUS2015
12328,5.156651474098481,RUS2016
12329,6.431886643841589,RUS2017
12330,,RUS2018
12331,,RWA1960
12332,,RWA1961
12333,,RWA1962
12334,,RWA1963
12335,,RWA1964
12336,,RWA1965
12337,,RWA1966
12338,,RWA1967
12339,,RWA1968
12340,,RWA1969
12341,,RWA1970
12342,,RWA1971
12343,,RWA1972
12344,,RWA1973
12345,,RWA1974
12346,,RWA1975
12347,,RWA1976
12348,,RWA1977
12349,,RWA1978
12350,,RWA1979
12351,0.0,RWA1980
12352,0.0,RWA1981
12353,0.0,RWA1982
12354,0.0,RWA1983
12355,0.0,RWA1984
12356,0.0,RWA1985
12357,0.0,RWA1986
12358,0.0,RWA1987
12359,0.0,RWA1988
12360,0.0,RWA1989
12361,0.0,RWA1990
12362,0.0,RWA1991
12363,0.0,RWA1992
12364,0.0,RWA1993
12365,0.0,RWA1994
12366,0.0,RWA1995
12367,0.0,RWA1996
12368,0.0,RWA1997
12369,0.0,RWA1998
12370,0.0,RWA1999
12371,0.0,RWA2000
12372,0.0,RWA2001
12373,0.0,RWA2002
12374,0.0,RWA2003
12375,0.0,RWA2004
12376,0.0,RWA2005
12377,0.0,RWA2006
12378,0.0,RWA2007
12379,0.0,RWA2008
12380,0.0,RWA2009
12381,0.0,RWA2010
12382,0.0,RWA2011
12383,0.0,RWA2012
12384,0.0,RWA2013
12385,0.0,RWA2014
12386,0.0,RWA2015
12387,0.0,RWA2016
12388,0.0,RWA2017
12389,,RWA2018
12390,,WSM1960
12391,,WSM1961
12392,,WSM1962
12393,,WSM1963
12394,,WSM1964
12395,,WSM1965
12396,,WSM1966
12397,,WSM1967
12398,,WSM1968
12399,,WSM1969
12400,,WSM1970
12401,,WSM1971
12402,,WSM1972
12403,,WSM1973
12404,,WSM1974
12405,,WSM1975
12406,,WSM1976
12407,,WSM1977
12408,,WSM1978
12409,,WSM1979
12410,,WSM1980
12411,,WSM1981
12412,0.0,WSM1982
12413,0.0,WSM1983
12414,0.0,WSM1984
12415,0.0,WSM1985
12416,0.0,WSM1986
12417,0.0,WSM1987
12418,0.0,WSM1988
12419,0.0,WSM1989
12420,0.0,WSM1990
12421,0.0,WSM1991
12422,0.0,WSM1992
12423,0.0,WSM1993
12424,0.0,WSM1994
12425,0.0,WSM1995
12426,0.0,WSM1996
12427,0.0,WSM1997
12428,0.0,WSM1998
12429,0.0,WSM1999
12430,0.0,WSM2000
12431,0.0,WSM2001
12432,0.0,WSM2002
12433,0.0,WSM2003
12434,0.0,WSM2004
12435,0.0,WSM2005
12436,0.0,WSM2006
12437,0.0,WSM2007
12438,0.0,WSM2008
12439,0.0,WSM2009
12440,0.0,WSM2010
12441,0.0,WSM2011
12442,0.0,WSM2012
12443,0.0,WSM2013
12444,0.0,WSM2014
12445,0.0,WSM2015
12446,0.0,WSM2016
12447,0.0,WSM2017
12448,,WSM2018
12449,,SMR1960
12450,,SMR1961
12451,,SMR1962
12452,,SMR1963
12453,,SMR1964
12454,,SMR1965
12455,,SMR1966
12456,,SMR1967
12457,,SMR1968
12458,,SMR1969
12459,,SMR1970
12460,,SMR1971
12461,,SMR1972
12462,,SMR1973
12463,,SMR1974
12464,,SMR1975
12465,,SMR1976
12466,,SMR1977
12467,,SMR1978
12468,,SMR1979
12469,,SMR1980
12470,,SMR1981
12471,,SMR1982
12472,,SMR1983
12473,,SMR1984
12474,,SMR1985
12475,,SMR1986
12476,,SMR1987
12477,,SMR1988
12478,,SMR1989
12479,,SMR1990
12480,,SMR1991
12481,,SMR1992
12482,,SMR1993
12483,,SMR1994
12484,,SMR1995
12485,,SMR1996
12486,,SMR1997
12487,,SMR1998
12488,,SMR1999
12489,,SMR2000
12490,,SMR2001
12491,,SMR2002
12492,,SMR2003
12493,,SMR2004
12494,,SMR2005
12495,,SMR2006
12496,,SMR2007
12497,,SMR2008
12498,,SMR2009
12499,,SMR2010
12500,,SMR2011
12501,,SMR2012
12502,,SMR2013
12503,,SMR2014
12504,,SMR2015
12505,,SMR2016
12506,,SMR2017
12507,,SMR2018
12508,,STP1960
12509,,STP1961
12510,,STP1962
12511,,STP1963
12512,,STP1964
12513,,STP1965
12514,,STP1966
12515,,STP1967
12516,,STP1968
12517,,STP1969
12518,,STP1970
12519,,STP1971
12520,,STP1972
12521,,STP1973
12522,,STP1974
12523,,STP1975
12524,,STP1976
12525,,STP1977
12526,,STP1978
12527,,STP1979
12528,,STP1980
12529,,STP1981
12530,,STP1982
12531,,STP1983
12532,,STP1984
12533,,STP1985
12534,,STP1986
12535,,STP1987
12536,,STP1988
12537,,STP1989
12538,,STP1990
12539,,STP1991
12540,,STP1992
12541,,STP1993
12542,,STP1994
12543,,STP1995
12544,,STP1996
12545,,STP1997
12546,,STP1998
12547,,STP1999
12548,,STP2000
12549,0.0,STP2001
12550,0.0,STP2002
12551,0.0,STP2003
12552,0.0,STP2004
12553,0.0,STP2005
12554,0.0,STP2006
12555,0.0,STP2007
12556,0.0,STP2008
12557,0.0,STP2009
12558,0.0,STP2010
12559,0.0,STP2011
12560,0.0,STP2012
12561,0.0,STP2013
12562,0.0,STP2014
12563,0.0,STP2015
12564,0.0,STP2016
12565,0.0,STP2017
12566,,STP2018
12567,,SAU1960
12568,,SAU1961
12569,,SAU1962
12570,,SAU1963
12571,,SAU1964
12572,,SAU1965
12573,,SAU1966
12574,,SAU1967
12575,,SAU1968
12576,,SAU1969
12577,29.318319220827604,SAU1970
12578,36.4962386873893,SAU1971
12579,38.711060384434795,SAU1972
12580,46.36066715629911,SAU1973
12581,69.99020636490371,SAU1974
12582,55.8426911013613,SAU1975
12583,54.733729276424896,SAU1976
12584,53.5712860964287,SAU1977
12585,46.2571652682291,SAU1978
12586,88.86557360000099,SAU1979
12587,72.0376696536525,SAU1980
12588,56.9823834383379,SAU1981
12589,36.821990214568,SAU1982
12590,35.5691229993214,SAU1983
12591,34.4068248247031,SAU1984
12592,27.9941182769845,SAU1985
12593,23.7035166555936,SAU1986
12594,28.0870269375471,SAU1987
12595,26.7307734518055,SAU1988
12596,34.8115845754524,SAU1989
12597,48.09556638654411,SAU1990
12598,31.3373495392203,SAU1991
12599,32.2010401189371,SAU1992
12600,30.9368959711838,SAU1993
12601,27.8590630093165,SAU1994
12602,29.558596258030402,SAU1995
12603,34.8347736014142,SAU1996
12604,30.4594761712788,SAU1997
12605,22.102567623453897,SAU1998
12606,27.788364824432897,SAU1999
12607,42.5250223477009,SAU2000
12608,34.3775024730067,SAU2001
12609,32.201799016711,SAU2002
12610,38.0946970161473,SAU2003
12611,43.719998172332296,SAU2004
12612,50.3775166579605,SAU2005
12613,51.151009067947996,SAU2006
12614,48.053896889053604,SAU2007
12615,54.2602119648462,SAU2008
12616,34.0664730001769,SAU2009
12617,37.904613946185,SAU2010
12618,49.289658594184395,SAU2011
12619,47.2248720748988,SAU2012
12620,44.188104772411,SAU2013
12621,40.0122942841805,SAU2014
12622,23.2857664186789,SAU2015
12623,19.4340646424676,SAU2016
12624,23.1011577803481,SAU2017
12625,,SAU2018
12626,,SEN1960
12627,,SEN1961
12628,,SEN1962
12629,,SEN1963
12630,,SEN1964
12631,,SEN1965
12632,,SEN1966
12633,,SEN1967
12634,,SEN1968
12635,,SEN1969
12636,,SEN1970
12637,0.0,SEN1971
12638,0.0,SEN1972
12639,0.0,SEN1973
12640,0.0,SEN1974
12641,0.0,SEN1975
12642,0.0,SEN1976
12643,0.0,SEN1977
12644,0.0,SEN1978
12645,0.0,SEN1979
12646,0.0,SEN1980
12647,0.0,SEN1981
12648,0.0,SEN1982
12649,0.0,SEN1983
12650,0.0,SEN1984
12651,0.0,SEN1985
12652,5.4372693683985295e-05,SEN1986
12653,0.000284471149431243,SEN1987
12654,0.000364771288915164,SEN1988
12655,0.0008832574855900641,SEN1989
12656,0.000860354845080283,SEN1990
12657,0.000391485783904463,SEN1991
12658,0.000362732714256967,SEN1992
12659,0.000396671645055909,SEN1993
12660,0.000700772066679235,SEN1994
12661,0.0008739765155641129,SEN1995
12662,0.00141507907221023,SEN1996
12663,0.00155603819313426,SEN1997
12664,0.00036545153436180896,SEN1998
12665,0.000556282737729838,SEN1999
12666,0.000942987200313324,SEN2000
12667,0.0,SEN2001
12668,0.0,SEN2002
12669,0.0,SEN2003
12670,0.0,SEN2004
12671,0.0,SEN2005
12672,0.0,SEN2006
12673,0.0,SEN2007
12674,0.0,SEN2008
12675,0.0,SEN2009
12676,0.0,SEN2010
12677,0.0,SEN2011
12678,0.0,SEN2012
12679,0.0,SEN2013
12680,0.0,SEN2014
12681,0.0,SEN2015
12682,0.0,SEN2016
12683,0.0,SEN2017
12684,,SEN2018
12685,,SRB1960
12686,,SRB1961
12687,,SRB1962
12688,,SRB1963
12689,,SRB1964
12690,,SRB1965
12691,,SRB1966
12692,,SRB1967
12693,,SRB1968
12694,,SRB1969
12695,,SRB1970
12696,,SRB1971
12697,,SRB1972
12698,,SRB1973
12699,,SRB1974
12700,,SRB1975
12701,,SRB1976
12702,,SRB1977
12703,,SRB1978
12704,,SRB1979
12705,,SRB1980
12706,,SRB1981
12707,,SRB1982
12708,,SRB1983
12709,,SRB1984
12710,,SRB1985
12711,,SRB1986
12712,,SRB1987
12713,,SRB1988
12714,,SRB1989
12715,,SRB1990
12716,,SRB1991
12717,,SRB1992
12718,,SRB1993
12719,,SRB1994
12720,0.33662055378528105,SRB1995
12721,0.375738128225298,SRB1996
12722,0.22889724587764698,SRB1997
12723,0.0696671108969723,SRB1998
12724,0.24907256920956,SRB1999
12725,1.4290536004241001,SRB2000
12726,0.524243435195529,SRB2001
12727,0.39466659849170604,SRB2002
12728,0.342596678690932,SRB2003
12729,0.382891757033913,SRB2004
12730,0.493460332048344,SRB2005
12731,0.45910008607442404,SRB2006
12732,0.34597589861255695,SRB2007
12733,0.39832578568322496,SRB2008
12734,0.194644590096113,SRB2009
12735,0.37765574499140797,SRB2010
12736,0.545174443404447,SRB2011
12737,0.489054566704997,SRB2012
12738,0.38774424884755104,SRB2013
12739,0.35218316014688106,SRB2014
12740,0.136670287867164,SRB2015
12741,0.0848943752170124,SRB2016
12742,0.0999300183369617,SRB2017
12743,,SRB2018
12744,,SYC1960
12745,,SYC1961
12746,,SYC1962
12747,,SYC1963
12748,,SYC1964
12749,,SYC1965
12750,,SYC1966
12751,,SYC1967
12752,,SYC1968
12753,,SYC1969
12754,,SYC1970
12755,,SYC1971
12756,,SYC1972
12757,,SYC1973
12758,,SYC1974
12759,,SYC1975
12760,,SYC1976
12761,,SYC1977
12762,,SYC1978
12763,,SYC1979
12764,0.0,SYC1980
12765,0.0,SYC1981
12766,0.0,SYC1982
12767,0.0,SYC1983
12768,0.0,SYC1984
12769,0.0,SYC1985
12770,0.0,SYC1986
12771,0.0,SYC1987
12772,0.0,SYC1988
12773,0.0,SYC1989
12774,0.0,SYC1990
12775,0.0,SYC1991
12776,0.0,SYC1992
12777,0.0,SYC1993
12778,0.0,SYC1994
12779,0.0,SYC1995
12780,0.0,SYC1996
12781,0.0,SYC1997
12782,0.0,SYC1998
12783,0.0,SYC1999
12784,0.0,SYC2000
12785,0.0,SYC2001
12786,0.0,SYC2002
12787,0.0,SYC2003
12788,0.0,SYC2004
12789,0.0,SYC2005
12790,0.0,SYC2006
12791,0.0,SYC2007
12792,0.0,SYC2008
12793,0.0,SYC2009
12794,0.0,SYC2010
12795,0.0,SYC2011
12796,0.0,SYC2012
12797,0.0,SYC2013
12798,0.0,SYC2014
12799,0.0,SYC2015
12800,0.0,SYC2016
12801,0.0,SYC2017
12802,,SYC2018
12803,,SLE1960
12804,,SLE1961
12805,,SLE1962
12806,,SLE1963
12807,,SLE1964
12808,,SLE1965
12809,,SLE1966
12810,,SLE1967
12811,,SLE1968
12812,,SLE1969
12813,,SLE1970
12814,,SLE1971
12815,,SLE1972
12816,,SLE1973
12817,,SLE1974
12818,,SLE1975
12819,,SLE1976
12820,,SLE1977
12821,,SLE1978
12822,,SLE1979
12823,0.0,SLE1980
12824,0.0,SLE1981
12825,0.0,SLE1982
12826,0.0,SLE1983
12827,0.0,SLE1984
12828,0.0,SLE1985
12829,0.0,SLE1986
12830,0.0,SLE1987
12831,0.0,SLE1988
12832,0.0,SLE1989
12833,0.0,SLE1990
12834,0.0,SLE1991
12835,0.0,SLE1992
12836,0.0,SLE1993
12837,0.0,SLE1994
12838,0.0,SLE1995
12839,0.0,SLE1996
12840,0.0,SLE1997
12841,0.0,SLE1998
12842,0.0,SLE1999
12843,0.0,SLE2000
12844,0.0,SLE2001
12845,0.0,SLE2002
12846,0.0,SLE2003
12847,0.0,SLE2004
12848,0.0,SLE2005
12849,0.0,SLE2006
12850,0.0,SLE2007
12851,0.0,SLE2008
12852,0.0,SLE2009
12853,0.0,SLE2010
12854,0.0,SLE2011
12855,0.0,SLE2012
12856,0.0,SLE2013
12857,0.0,SLE2014
12858,0.0,SLE2015
12859,0.0,SLE2016
12860,0.0,SLE2017
12861,,SLE2018
12862,,SGP1960
12863,,SGP1961
12864,,SGP1962
12865,,SGP1963
12866,,SGP1964
12867,,SGP1965
12868,,SGP1966
12869,,SGP1967
12870,,SGP1968
12871,,SGP1969
12872,,SGP1970
12873,0.0,SGP1971
12874,0.0,SGP1972
12875,0.0,SGP1973
12876,0.0,SGP1974
12877,0.0,SGP1975
12878,0.0,SGP1976
12879,0.0,SGP1977
12880,0.0,SGP1978
12881,0.0,SGP1979
12882,0.0,SGP1980
12883,0.0,SGP1981
12884,0.0,SGP1982
12885,0.0,SGP1983
12886,0.0,SGP1984
12887,0.0,SGP1985
12888,0.0,SGP1986
12889,0.0,SGP1987
12890,0.0,SGP1988
12891,0.0,SGP1989
12892,0.0,SGP1990
12893,0.0,SGP1991
12894,0.0,SGP1992
12895,0.0,SGP1993
12896,0.0,SGP1994
12897,0.0,SGP1995
12898,0.0,SGP1996
12899,0.0,SGP1997
12900,0.0,SGP1998
12901,0.0,SGP1999
12902,0.0,SGP2000
12903,0.0,SGP2001
12904,0.0,SGP2002
12905,0.0,SGP2003
12906,0.0,SGP2004
12907,0.0,SGP2005
12908,0.0,SGP2006
12909,0.0,SGP2007
12910,0.0,SGP2008
12911,0.0,SGP2009
12912,0.0,SGP2010
12913,0.0,SGP2011
12914,0.0,SGP2012
12915,0.0,SGP2013
12916,0.0,SGP2014
12917,0.0,SGP2015
12918,0.0,SGP2016
12919,0.0,SGP2017
12920,,SGP2018
12921,,SXM1960
12922,,SXM1961
12923,,SXM1962
12924,,SXM1963
12925,,SXM1964
12926,,SXM1965
12927,,SXM1966
12928,,SXM1967
12929,,SXM1968
12930,,SXM1969
12931,,SXM1970
12932,,SXM1971
12933,,SXM1972
12934,,SXM1973
12935,,SXM1974
12936,,SXM1975
12937,,SXM1976
12938,,SXM1977
12939,,SXM1978
12940,,SXM1979
12941,,SXM1980
12942,,SXM1981
12943,,SXM1982
12944,,SXM1983
12945,,SXM1984
12946,,SXM1985
12947,,SXM1986
12948,,SXM1987
12949,,SXM1988
12950,,SXM1989
12951,,SXM1990
12952,,SXM1991
12953,,SXM1992
12954,,SXM1993
12955,,SXM1994
12956,,SXM1995
12957,,SXM1996
12958,,SXM1997
12959,,SXM1998
12960,,SXM1999
12961,,SXM2000
12962,,SXM2001
12963,,SXM2002
12964,,SXM2003
12965,,SXM2004
12966,,SXM2005
12967,,SXM2006
12968,,SXM2007
12969,,SXM2008
12970,,SXM2009
12971,,SXM2010
12972,,SXM2011
12973,,SXM2012
12974,,SXM2013
12975,,SXM2014
12976,,SXM2015
12977,,SXM2016
12978,,SXM2017
12979,,SXM2018
12980,,SVK1960
12981,,SVK1961
12982,,SVK1962
12983,,SVK1963
12984,,SVK1964
12985,,SVK1965
12986,,SVK1966
12987,,SVK1967
12988,,SVK1968
12989,,SVK1969
12990,,SVK1970
12991,,SVK1971
12992,,SVK1972
12993,,SVK1973
12994,,SVK1974
12995,,SVK1975
12996,,SVK1976
12997,,SVK1977
12998,,SVK1978
12999,,SVK1979
