,map,res_exp2
6306,MAR1999,529631474.0
6307,MAR2000,630247498.0
6308,MAR2001,591627323.0
6309,MAR2002,560624981.0
6310,MAR2003,596960113.0
6311,MAR2004,1051101271.0
6312,MAR2005,1283311596.0
6313,MAR2006,1286562882.0
6314,MAR2007,1665938695.0
6315,MAR2008,1931458323.0
6316,MAR2009,1169058546.0
6317,MAR2010,1708083849.0
6318,MAR2011,2263583182.0
6319,MAR2012,2343384887.0
6320,MAR2013,2569139950.0
6321,MAR2014,2069019318.0
6322,MAR2015,1423296531.0
6323,MAR2016,1090716610.0
6324,MDA1992,38445963.0
6325,MDA1993,62453036.0
6326,MDA1994,72510660.0
6327,MDA1995,125359014.0
6328,MDA1996,115208949.0
6329,MDA1997,154215469.0
6330,MDA1998,158974450.0
6331,MDA1999,131973015.0
6332,MDA2000,189775062.0
6333,MDA2001,128106581.0
6334,MDA2002,95436130.0
6335,MDA2003,157279226.0
6336,MDA2004,347724345.0
6337,MDA2005,331143888.0
6338,MDA2006,325135194.0
6339,MDA2007,588726943.0
6340,MDA2008,781604993.0
6341,MDA2009,165805711.0
6342,MDA2010,204287190.0
6343,MDA2011,245151131.0
6344,MDA2012,205999128.0
6345,MDA2013,216393170.0
6346,MDA2014,268804678.0
6347,MDA2015,186427688.0
6348,MDA2016,129113501.0
6349,MDG1962,1733315.7612304688
6350,MDG1963,1662797.48046875
6351,MDG1964,1799005.738708496
6352,MDG1965,1907029.1739501953
6353,MDG1966,3360893.0712509155
6354,MDG1967,5339329.177856445
6355,MDG1968,3865254.8603515625
6356,MDG1969,6541836.677185058
6357,MDG1970,10189637.349456787
6358,MDG1971,9354181.183166504
6359,MDG1972,10025952.133621216
6360,MDG1973,12872525.338867188
6361,MDG1974,30502389.770874023
6362,MDG1975,44182621.081604004
6363,MDG1976,51628410.586364746
6364,MDG1977,35103939.4430542
6365,MDG1978,20343382.68395996
6366,MDG1979,29876688.948669434
6367,MDG1980,32868107.552124023
6368,MDG1981,15457491.380981445
6369,MDG1982,19017501.70288086
6370,MDG1983,14096015.421875
6371,MDG1984,6981378.315734863
6372,MDG1985,8053158.685913086
6373,MDG1986,18239033.322021484
6374,MDG1987,10236673.278320312
6375,MDG1988,16970531.494873047
6376,MDG1989,29490837.498046875
6377,MDG1990,86257930.0
6378,MDG1991,28127921.0
6379,MDG1992,21737264.0
6380,MDG1993,16152719.0
6381,MDG1994,15588946.0
6382,MDG1995,30443319.0
6383,MDG1996,37325488.0
6384,MDG1997,38556886.0
6385,MDG1998,24464793.0
6386,MDG1999,36927592.0
6387,MDG2000,58559296.0
6388,MDG2001,51330217.0
6389,MDG2002,29756589.0
6390,MDG2003,36125933.0
6391,MDG2004,38743308.0
6392,MDG2005,69075683.0
6393,MDG2006,86889982.0
6394,MDG2007,62759817.0
6395,MDG2008,137081847.0
6396,MDG2009,83072106.0
6397,MDG2010,141636499.0
6398,MDG2011,182171936.0
6399,MDG2012,261398491.0
6400,MDG2013,564369483.0
6401,MDG2014,795196007.0
6402,MDG2015,826603781.0
6403,MDG2016,666520195.0
6404,MDV1962,1235.0
6405,MDV1963,0.0
6406,MDV1964,0.0
6407,MDV1965,0.0
6408,MDV1966,0.0
6409,MDV1969,0.0
6410,MDV1970,474529.00048828125
6411,MDV1971,2659.0
6412,MDV1972,18647.029296875
6413,MDV1973,40922.99267578125
6414,MDV1974,0.0
6415,MDV1975,200156.005859375
6416,MDV1976,35088.0
6417,MDV1977,478442.0
6418,MDV1978,0.0
6419,MDV1979,227846.00439453125
6420,MDV1980,207402.0
6421,MDV1981,21094.85125732422
6422,MDV1982,171028.26953125
6423,MDV1983,36944.005859375
6424,MDV1984,655970.76171875
6425,MDV1985,283441.5021972656
6426,MDV1986,214615.01147460938
6427,MDV1987,140187.38507080078
6428,MDV1988,48460.044189453125
6429,MDV1989,132541.51220703125
6430,MDV1990,53942.0
6431,MDV1991,125299.0
6432,MDV1992,287165.0
6433,MDV1993,109042.0
6434,MDV1994,316974.0
6435,MDV1995,324633.0
6436,MDV1996,504288.0
6437,MDV1997,285782.0
6438,MDV1998,59025.0
6439,MDV1999,407153.0
6440,MDV2000,634146.0
6441,MDV2001,1706960.0
6442,MDV2002,1462082.0
6443,MDV2003,509901.0
6444,MDV2004,5385281.0
6445,MDV2005,7031060.0
6446,MDV2006,8022830.0
6447,MDV2007,4007242.0
6448,MDV2008,4577896.0
6449,MDV2009,2009623.0
6450,MDV2010,40642673.0
6451,MDV2011,16980404.0
6452,MDV2012,6869345.0
6453,MDV2013,3380013.0
6454,MDV2014,4444431.0
6455,MDV2015,5728250.0
6456,MDV2016,69054966.0
6457,MEX1962,160342186.32684326
6458,MEX1963,224527624.42782593
6459,MEX1964,206962747.3305359
6460,MEX1965,269435492.3096924
6461,MEX1966,263472747.53137207
6462,MEX1967,224286550.4729309
6463,MEX1968,290188576.85150146
6464,MEX1969,270474145.5083008
6465,MEX1970,263296153.09710693
6466,MEX1971,267736149.94995117
6467,MEX1972,292256322.3824463
6468,MEX1973,460850724.9995117
6469,MEX1974,761986480.9790955
6470,MEX1975,917504350.2497559
6471,MEX1976,1081191768.5336914
6472,MEX1977,1641196757.4520876
6473,MEX1978,2228966204.5374756
6474,MEX1979,4319106214.084473
6475,MEX1980,9753334716.4187
6476,MEX1981,13062416582.871553
6477,MEX1982,14706651549.892334
6478,MEX1983,16889628203.817871
6479,MEX1984,16524687848.32837
6480,MEX1985,15169844107.435059
6481,MEX1986,8417744878.650513
6482,MEX1987,10432935011.569824
6483,MEX1988,9024789147.344727
6484,MEX1989,9994958620.222656
6485,MEX1990,11944303133.0
6486,MEX1991,10205548027.0
6487,MEX1992,10288165462.0
6488,MEX1993,10289735553.0
6489,MEX1994,10193502049.0
6490,MEX1995,13655143480.0
6491,MEX1996,15096997858.0
6492,MEX1997,16698312124.0
6493,MEX1998,12582495944.0
6494,MEX1999,14720245731.0
6495,MEX2000,22134167717.0
6496,MEX2001,18443355423.0
6497,MEX2002,20252054109.0
6498,MEX2003,24580408229.0
6499,MEX2004,32796291623.0
6500,MEX2005,42092970189.0
6501,MEX2006,50720627038.0
6502,MEX2007,56382366563.0
6503,MEX2008,67089983214.0
6504,MEX2009,39240188095.0
6505,MEX2010,53793438754.0
6506,MEX2011,75030048196.0
6507,MEX2012,72048205865.0
6508,MEX2013,65864014861.0
6509,MEX2014,62165261887.0
6510,MEX2015,38336740720.0
6511,MEX2016,33512679913.0
6512,MHL1992,55930.0
6513,MHL1993,9847.0
6514,MHL1994,48260.0
6515,MHL1995,105884.0
6516,MHL1996,114785.0
6517,MHL1997,2391605.0
6518,MHL1998,139242.0
6519,MHL1999,12675.0
6520,MHL2000,2353476.0
6521,MHL2001,348430.0
6522,MHL2002,247189.0
6523,MHL2003,18507106.0
6524,MHL2004,35451244.0
6525,MHL2005,102100.0
6526,MHL2006,969537.0
6527,MHL2007,20771269.0
6528,MHL2008,5410485.0
6529,MHL2009,47829667.0
6530,MHL2010,3569570.0
6531,MHL2011,1155289.0
6532,MHL2012,5122622.0
6533,MHL2013,5469567.0
6534,MHL2014,6735858.0
6535,MHL2015,3683837.0
6536,MHL2016,453993.0
6537,MKD1993,181136868.0
6538,MKD1994,334492664.0
6539,MKD1995,359229577.0
6540,MKD1996,346430470.0
6541,MKD1997,461914169.0
6542,MKD1998,457794547.0
6543,MKD1999,321692268.0
6544,MKD2000,522435833.0
6545,MKD2001,353175044.0
6546,MKD2002,292267585.0
6547,MKD2003,444129673.0
6548,MKD2004,648775146.0
6549,MKD2005,997240729.0
6550,MKD2006,1118334675.0
6551,MKD2007,1829994543.0
6552,MKD2008,1752131166.0
6553,MKD2009,655759495.0
6554,MKD2010,1249081708.0
6555,MKD2011,1622695454.0
6556,MKD2012,1258115006.0
6557,MKD2013,1142325092.0
6558,MKD2014,1057794890.0
6559,MKD2015,845833103.0
6560,MKD2016,703663826.0
6561,MLI1962,19220.028259277344
6562,MLI1963,179799.7212524414
6563,MLI1964,1972.0
6564,MLI1965,3081.98095703125
6565,MLI1966,7299.334899902344
6566,MLI1967,19634.99609375
6567,MLI1968,3828.6622619628906
6568,MLI1969,97751.8363647461
6569,MLI1970,1301475.4277954102
6570,MLI1971,86718.49867248535
6571,MLI1972,12240.292724609375
6572,MLI1973,22540.281372070312
6573,MLI1974,1800955.1027832031
6574,MLI1975,283385.5711364746
6575,MLI1976,149767.86920166016
6576,MLI1977,150635.99212646484
6577,MLI1978,958987.6463623047
6578,MLI1979,11442872.735717773
6579,MLI1980,3167196.601196289
6580,MLI1981,2939178.829345703
6581,MLI1982,78650.90405273438
6582,MLI1983,2324463.902709961
6583,MLI1984,2582615.4600219727
6584,MLI1985,5038311.95074463
6585,MLI1986,5680147.364135742
6586,MLI1987,2442634.593017578
6587,MLI1988,1165376.7805175781
6588,MLI1989,4530391.647277832
6589,MLI1990,12146667.0
6590,MLI1991,32590336.0
6591,MLI1992,33371402.0
6592,MLI1993,14441533.0
6593,MLI1994,13842736.0
6594,MLI1995,15022054.0
6595,MLI1996,9321757.0
6596,MLI1997,4281216.0
6597,MLI1998,2645257.0
6598,MLI1999,5420016.0
6599,MLI2000,6512452.0
6600,MLI2001,7165683.0
6601,MLI2002,8242119.0
6602,MLI2003,5108818.0
6603,MLI2004,5884173.0
6604,MLI2005,9672560.0
6605,MLI2006,19970398.0
6606,MLI2007,11313856.0
6607,MLI2008,17273789.0
6608,MLI2009,3213771.0
6609,MLI2010,62209486.0
6610,MLI2011,77208172.0
6611,MLI2012,41350864.0
6612,MLI2013,21626003.0
6613,MLI2014,15842198.0
6614,MLI2015,2813650.0
6615,MLI2016,11357710.0
6616,MLT1962,1668387.415802002
6617,MLT1963,1167744.1448364258
6618,MLT1964,1484904.32321167
6619,MLT1965,1464263.0729370117
6620,MLT1966,1465769.9365844727
6621,MLT1967,1145215.4071655273
6622,MLT1968,1394695.1045532227
6623,MLT1969,2140504.5524902344
6624,MLT1970,1369849.21673584
6625,MLT1971,528882.8324890137
6626,MLT1972,948830.8432922363
6627,MLT1973,8027229.452026367
6628,MLT1974,47386016.06729126
6629,MLT1975,2254371.8444519043
6630,MLT1976,7726032.457946777
6631,MLT1977,3867272.274963379
6632,MLT1978,11861978.56048584
6633,MLT1979,11388005.60723877
6634,MLT1980,12081657.002563477
6635,MLT1981,5957242.76953125
6636,MLT1982,14466882.214111328
6637,MLT1983,7184015.775756837
6638,MLT1984,22507144.487060547
6639,MLT1985,32638335.080566406
6640,MLT1986,14002662.861450195
6641,MLT1987,16940385.410339355
6642,MLT1988,21473038.04736328
6643,MLT1989,25416175.375854492
6644,MLT1990,47681125.0
6645,MLT1991,50861859.0
6646,MLT1992,27077025.0
6647,MLT1993,43850815.0
6648,MLT1994,80836570.0
6649,MLT1995,109864798.0
6650,MLT1996,81477682.0
6651,MLT1997,54434553.0
6652,MLT1998,62063806.0
6653,MLT1999,88658670.0
6654,MLT2000,162211543.0
6655,MLT2001,102621123.0
6656,MLT2002,92456906.0
6657,MLT2003,108690140.0
6658,MLT2004,125757804.0
6659,MLT2005,134680005.0
6660,MLT2006,477677617.0
6661,MLT2007,739856838.0
6662,MLT2008,1378159239.0
6663,MLT2009,893826278.0
6664,MLT2010,1354654329.0
6665,MLT2011,1014044420.0
6666,MLT2012,1181727492.0
6667,MLT2013,1243938133.0
6668,MLT2014,1079973785.0
6669,MLT2015,929252091.0
6670,MLT2016,743689084.0
6671,MMR1962,8580905.355895996
6672,MMR1963,8685097.885864258
6673,MMR1964,14645597.345825195
6674,MMR1965,16081385.727905273
6675,MMR1966,14166663.437210083
6676,MMR1967,8136457.0439453125
6677,MMR1968,10077544.471862793
6678,MMR1969,15901019.831970215
6679,MMR1970,12022418.595825195
6680,MMR1971,15379686.926574707
6681,MMR1972,22681702.35397339
6682,MMR1973,41004357.970703125
6683,MMR1974,31248049.83178711
6684,MMR1975,51697763.61212158
6685,MMR1976,32410532.03829956
6686,MMR1977,29922453.19909668
6687,MMR1978,37016895.465148926
6688,MMR1979,95500517.91259766
6689,MMR1980,104164973.65515137
6690,MMR1981,76780149.61437988
6691,MMR1982,66911549.351867676
6692,MMR1983,83916979.4640503
6693,MMR1984,88256541.39776611
6694,MMR1985,81094532.9165039
6695,MMR1986,47833664.86035156
6696,MMR1987,60963486.08905029
6697,MMR1988,76903313.30957031
6698,MMR1989,77022944.21081543
6699,MMR1990,79141865.0
6700,MMR1991,67807447.0
6701,MMR1992,78731511.0
6702,MMR1993,115160517.0
6703,MMR1994,86494539.0
6704,MMR1995,97605305.0
6705,MMR1996,101814662.0
6706,MMR1997,66221462.0
6707,MMR1998,59021554.0
6708,MMR1999,115346291.0
6709,MMR2000,201832134.0
6710,MMR2001,779092661.0
6711,MMR2002,870430814.0
6712,MMR2003,820393208.0
6713,MMR2004,1246474231.0
6714,MMR2005,1749095583.0
6715,MMR2006,2296653739.0
6716,MMR2007,2305933692.0
6717,MMR2008,3336096238.0
6718,MMR2009,2804177796.0
6719,MMR2010,3101908751.0
6720,MMR2011,4130101679.0
6721,MMR2012,3948024022.0
6722,MMR2013,5749028842.0
6723,MMR2014,17965925331.0
6724,MMR2015,7397022269.0
6725,MMR2016,4850327722.0
6726,MNE2006,410099264.0
6727,MNE2007,467769436.0
6728,MNE2008,424246122.0
6729,MNE2009,211747059.0
6730,MNE2010,220002180.0
6731,MNE2011,350427410.0
6732,MNE2012,428794270.0
6733,MNE2013,284475659.0
6734,MNE2014,272716646.0
6735,MNE2015,138831700.0
6736,MNE2016,165787002.0
6737,MNG1962,0.0
6738,MNG1963,0.0
6739,MNG1964,510.00006103515625
6740,MNG1965,0.0
6741,MNG1966,0.0
6742,MNG1967,0.0
6743,MNG1968,0.0
6744,MNG1969,2443.0380859375
6745,MNG1970,0.0
6746,MNG1971,0.0
6747,MNG1972,0.0
6748,MNG1973,1328.0999755859375
6749,MNG1974,579616.8928222656
6750,MNG1975,773308.9321289064
6751,MNG1976,814700.0689086914
6752,MNG1977,358900.32373046875
6753,MNG1978,109812.9047241211
6754,MNG1979,2931434.871459961
6755,MNG1980,4406.976440429688
6756,MNG1981,110533.99645996094
6757,MNG1982,52710.7470703125
6758,MNG1983,2889380.052734375
6759,MNG1984,1001383.0576171875
6760,MNG1985,11730957.837036133
6761,MNG1986,2174622.0851440425
6762,MNG1987,4183532.436645508
6763,MNG1988,4888159.240478516
6764,MNG1989,12665823.721313477
6765,MNG1990,11209059.0
6766,MNG1991,25834038.0
6767,MNG1992,31949635.0
6768,MNG1993,38112631.0
6769,MNG1994,62909886.0
6770,MNG1995,150270841.0
6771,MNG1996,132800722.0
6772,MNG1997,235759137.0
6773,MNG1998,161694625.0
6774,MNG1999,155166452.0
6775,MNG2000,175317971.0
6776,MNG2001,178256657.0
6777,MNG2002,193367905.0
6778,MNG2003,226005475.0
6779,MNG2004,374553205.0
6780,MNG2005,486489576.0
6781,MNG2006,1031826702.0
6782,MNG2007,1315794161.0
6783,MNG2008,1574394346.0
6784,MNG2009,1296805111.0
6785,MNG2010,2525713439.0
6786,MNG2011,3745979679.0
6787,MNG2012,3911465741.0
6788,MNG2013,3412491069.0
6789,MNG2014,4925836146.0
6790,MNG2015,3697055227.0
6791,MNG2016,3369011033.0
6792,MNP1992,215418.0
6793,MNP1993,292085.0
6794,MNP1994,71909.0
6795,MNP1995,136092.0
6796,MNP1996,257406.0
6797,MNP1997,1560593.0
6798,MNP1998,511344.0
6799,MNP1999,185413.0
6800,MNP2000,76904.0
6801,MNP2001,67216.0
6802,MNP2002,400640.0
6803,MNP2003,331270.0
6804,MNP2004,347383.0
6805,MNP2005,518385.0
6806,MNP2006,1232340.0
6807,MNP2007,1338065.0
6808,MNP2008,2169663.0
6809,MNP2009,450278.0
6810,MNP2010,1833263.0
6811,MNP2011,284110.0
6812,MNP2012,596680.0
6813,MNP2013,570859.0
6814,MNP2014,603133.0
6815,MNP2015,298999.0
6816,MNP2016,601126.0
6817,MOZ1962,8054848.912902832
6818,MOZ1963,9927803.511901855
6819,MOZ1964,23498845.441589355
6820,MOZ1965,19513433.223388672
6821,MOZ1966,19057952.315063477
6822,MOZ1967,25251134.60913086
6823,MOZ1968,26032910.525756836
6824,MOZ1969,19727456.683624268
6825,MOZ1970,32213301.728240967
6826,MOZ1971,26894948.08251953
6827,MOZ1972,24462422.23599243
6828,MOZ1973,31590375.659118652
6829,MOZ1974,59687465.982543945
6830,MOZ1975,48855363.73742676
6831,MOZ1976,41153669.99938965
6832,MOZ1977,47117259.122680664
6833,MOZ1978,29592772.143554688
6834,MOZ1979,110079060.75482178
6835,MOZ1980,99066338.25097656
6836,MOZ1981,52708278.974365234
6837,MOZ1982,66877726.01660156
6838,MOZ1983,70958853.07910156
6839,MOZ1984,29547517.864990234
6840,MOZ1985,54685627.04345703
6841,MOZ1986,37582015.44580078
6842,MOZ1987,85115284.37988281
6843,MOZ1988,144937607.99212646
6844,MOZ1989,224653044.3942871
6845,MOZ1990,221569090.0
6846,MOZ1991,198856131.0
6847,MOZ1992,66663270.0
6848,MOZ1993,19385494.0
6849,MOZ1994,15164643.0
6850,MOZ1995,16315339.0
6851,MOZ1996,10284016.0
6852,MOZ1997,23545891.0
6853,MOZ1998,14784739.0
6854,MOZ1999,16306625.0
6855,MOZ2000,44389714.0
6856,MOZ2001,440718640.0
6857,MOZ2002,562511978.0
6858,MOZ2003,644290385.0
6859,MOZ2004,1127002669.0
6860,MOZ2005,1358866579.0
6861,MOZ2006,1769179837.0
6862,MOZ2007,2045389194.0
6863,MOZ2008,1546104215.0
6864,MOZ2009,1283386207.0
6865,MOZ2010,2256326004.0
6866,MOZ2011,2626200084.0
6867,MOZ2012,2993023143.0
6868,MOZ2013,3472233015.0
6869,MOZ2014,4311521752.0
6870,MOZ2015,2716161879.0
6871,MOZ2016,2219982624.0
6872,MRT1962,14323.9912109375
6873,MRT1963,11069652.217651367
6874,MRT1964,52653655.00659179
6875,MRT1965,68846730.02882385
6876,MRT1966,78016217.64645386
6877,MRT1967,78718070.36746216
6878,MRT1968,76423492.00646973
6879,MRT1969,81225824.53503418
6880,MRT1970,89175458.63729095
6881,MRT1971,100224254.2442627
6882,MRT1972,108908125.30036926
6883,MRT1973,144386395.18920898
6884,MRT1974,195846228.26464844
6885,MRT1975,180291501.49853516
6886,MRT1976,175599709.26733398
6887,MRT1977,177352709.38745117
6888,MRT1978,117544716.49182129
6889,MRT1979,179527013.55358887
6890,MRT1980,197840752.11791992
6891,MRT1981,250054055.87451172
6892,MRT1982,174583946.0
6893,MRT1983,160094096.015625
6894,MRT1984,175229509.01611328
6895,MRT1985,179882808.99987793
6896,MRT1986,153829811.03497314
6897,MRT1987,177580628.89086914
6898,MRT1988,187159128.50585938
6899,MRT1989,250233502.914917
6900,MRT1990,270076728.0
6901,MRT1991,281247738.0
6902,MRT1992,196584385.0
6903,MRT1993,192039005.0
6904,MRT1994,208467403.0
6905,MRT1995,277349022.0
6906,MRT1996,262172891.0
6907,MRT1997,277848094.0
6908,MRT1998,246220455.0
6909,MRT1999,250398484.0
6910,MRT2000,196476997.0
6911,MRT2001,214199840.0
6912,MRT2002,263513876.0
6913,MRT2003,229678257.0
6914,MRT2004,371243149.0
6915,MRT2005,450828149.0
6916,MRT2006,1116258118.0
6917,MRT2007,1201162838.0
6918,MRT2008,1860365843.0
6919,MRT2009,1164108858.0
6920,MRT2010,1584446827.0
6921,MRT2011,1721489875.0
6922,MRT2012,1931124092.0
6923,MRT2013,2233590713.0
6924,MRT2014,1816921631.0
6925,MRT2015,928714423.0
6926,MRT2016,914123931.0
6927,MSR1970,0.0
6928,MSR1971,0.0
6929,MSR1972,197749.16381835938
6930,MSR1973,379987.42095947266
6931,MSR1974,1477827.888305664
6932,MSR1975,2714622.3530578613
6933,MSR1976,2826244.9411621094
6934,MSR1977,3135941.8478393555
6935,MSR1978,719930.0202636719
6936,MSR1979,3184014.0854492188
6937,MSR1980,409190.6389770508
6938,MSR1981,785726.4546508789
6939,MSR1982,6426968.001220703
6940,MSR1983,732710.1840820312
6941,MSR1984,41931.996826171875
6942,MSR1985,3622692.8532714844
6943,MSR1986,444415.21838378906
6944,MSR1987,18814.00390625
6945,MSR1988,225888.35485839844
6946,MSR1989,42282.986328125
6947,MSR1990,66529.0
6948,MSR1991,97764.0
6949,MSR1992,1467947.0
6950,MSR1993,37023.0
6951,MSR1994,11075.0
6952,MSR1995,83859.0
6953,MSR1996,1087887.0
6954,MSR1997,230950.0
6955,MSR1998,334081.0
6956,MSR1999,282062.0
6957,MSR2000,109833.0
6958,MSR2001,554908.0
6959,MSR2002,9009.0
6960,MSR2003,76358.0
6961,MSR2004,22423.0
6962,MSR2005,97817.0
6963,MSR2006,182213.0
6964,MSR2007,44989.0
6965,MSR2008,922426.0
6966,MSR2009,95343.0
6967,MSR2010,77064.0
6968,MSR2011,555683.0
6969,MSR2012,125967.0
6970,MSR2013,157988.0
6971,MSR2014,229333.0
6972,MSR2015,10441.0
6973,MSR2016,1899.0
6974,MTQ1962,3077.9996948242188
6975,MTQ1963,8187.5968017578125
6976,MTQ1964,65423.397399902344
6977,MTQ1965,72215.05249023438
6978,MTQ1966,57929.48287963867
6979,MTQ1967,18084.666748046875
6980,MTQ1968,254944.93661499023
6981,MTQ1969,194752.51513671875
6982,MTQ1970,179352.22924804688
6983,MTQ1971,232189.7876739502
6984,MTQ1972,3368324.142272949
6985,MTQ1973,6159080.923095703
6986,MTQ1974,12883314.938598631
6987,MTQ1975,21428450.57397461
6988,MTQ1976,6415324.626464844
6989,MTQ1977,7943036.629882813
6990,MTQ1978,12061681.969848633
6991,MTQ1979,35994896.27505493
6992,MTQ1980,15107805.149108889
6993,MTQ1981,76151120.99658203
6994,MTQ1982,52418593.33950806
6995,MTQ1983,60201296.16339112
6996,MTQ1984,57116506.55645752
6997,MTQ1985,25777457.386169434
6998,MTQ1986,39011061.28164673
6999,MTQ1987,17062964.53363037
7000,MTQ1988,11851285.163085938
7001,MTQ1989,16208679.716827393
7002,MTQ1990,8830644.0
7003,MTQ1991,37828001.0
7004,MTQ1992,38623837.0
7005,MTQ1993,29716462.0
7006,MTQ1994,14224710.0
7007,MTQ1995,55195884.0
7008,MUS1962,72231.80746459961
7009,MUS1963,256977.33203125
7010,MUS1964,97248.80676269531
7011,MUS1965,1362017.9296874998
7012,MUS1966,935372.9274291992
7013,MUS1967,650908.0348815918
7014,MUS1968,261299.95809936523
7015,MUS1969,210950.53759765625
7016,MUS1970,861785.4345703125
7017,MUS1971,1514311.2123413086
7018,MUS1972,1020045.8918457031
7019,MUS1973,3752026.3399047856
7020,MUS1974,5122764.487854004
7021,MUS1975,1667924.6436767576
7022,MUS1976,2033378.9527816775
7023,MUS1977,2656454.180053711
7024,MUS1978,7092941.420349121
7025,MUS1979,3276144.8520507812
7026,MUS1980,6437392.978012085
7027,MUS1981,6736640.373413086
7028,MUS1982,6341854.026100159
7029,MUS1983,5796063.008972168
7030,MUS1984,9104687.281433105
7031,MUS1985,8443942.54309082
7032,MUS1986,14770339.285888674
7033,MUS1987,17633452.383361816
7034,MUS1988,23736015.091552734
7035,MUS1989,33792350.872802734
7036,MUS1990,43963013.0
7037,MUS1991,50058711.0
7038,MUS1992,39500628.0
7039,MUS1993,31185285.0
7040,MUS1994,30402141.0
7041,MUS1995,66856371.0
7042,MUS1996,47253440.0
7043,MUS1997,56989873.0
7044,MUS1998,54024397.0
7045,MUS1999,51674301.0
7046,MUS2000,53184076.0
7047,MUS2001,43766616.0
7048,MUS2002,92215204.0
7049,MUS2003,65558540.0
7050,MUS2004,67929731.0
7051,MUS2005,91124431.0
7052,MUS2006,85678494.0
7053,MUS2007,111655622.0
7054,MUS2008,127528660.0
7055,MUS2009,94837445.0
7056,MUS2010,185093636.0
7057,MUS2011,134098710.0
7058,MUS2012,129216263.0
7059,MUS2013,228331036.0
7060,MUS2014,282933076.0
7061,MUS2015,464302327.0
7062,MUS2016,206198764.0
7063,MWI1965,619229.8505249023
7064,MWI1966,556773.8922729492
7065,MWI1967,1551817.2859497068
7066,MWI1968,1997096.9975585938
7067,MWI1969,229603.46166992188
7068,MWI1970,1801004.4581832886
7069,MWI1971,1726793.1398925781
7070,MWI1972,2273975.031364441
7071,MWI1973,537399.5352935791
7072,MWI1974,2080841.5174331665
7073,MWI1975,1892884.526222229
7074,MWI1976,945596.0847167968
7075,MWI1977,415161.1089477539
7076,MWI1978,236283.92810058594
7077,MWI1979,992071.0495605469
7078,MWI1980,1198147.4197921753
7079,MWI1981,403739.98779296875
7080,MWI1982,86536.0
7081,MWI1983,115692.0
7082,MWI1984,120553.97546386719
7083,MWI1985,33024.006103515625
7084,MWI1986,395837.7103881836
7085,MWI1987,816259.6127319336
7086,MWI1988,1003054.2544555664
7087,MWI1989,346647.96533203125
7088,MWI1990,556112.0
7089,MWI1991,1363628.0
7090,MWI1992,458823.0
7091,MWI1993,2531359.0
7092,MWI1994,1397290.0
7093,MWI1995,1413341.0
7094,MWI1996,6535829.0
7095,MWI1997,2211802.0
7096,MWI1998,1836958.0
7097,MWI1999,4271363.0
7098,MWI2000,6334027.0
7099,MWI2001,3042161.0
7100,MWI2002,2921486.0
7101,MWI2003,1665490.0
7102,MWI2004,4331601.0
7103,MWI2005,2302975.0
7104,MWI2006,3017822.0
7105,MWI2007,3441710.0
7106,MWI2008,4210604.0
7107,MWI2009,19983238.0
7108,MWI2010,124453929.0
7109,MWI2011,141465321.0
7110,MWI2012,70531243.0
7111,MWI2013,70859330.0
7112,MWI2014,42309112.0
7113,MWI2015,11117812.0
7114,MWI2016,2785446.0
7115,MYS1964,409883439.2649536
7116,MYS1965,486701665.04864496
7117,MYS1966,441414230.73095703
7118,MYS1967,405475092.41223145
7119,MYS1968,464562973.32858276
7120,MYS1969,487674618.21520996
7121,MYS1970,528981223.39611816
7122,MYS1971,500758346.1848602
7123,MYS1972,521208488.1628723
7124,MYS1973,610376757.6881714
7125,MYS1974,1097188395.2821655
7126,MYS1975,1037679614.1974639
7127,MYS1976,1390007541.098755
7128,MYS1977,1574934612.139679
7129,MYS1978,2044234022.3477707
7130,MYS1979,3230123755.232178
7131,MYS1980,4388838147.523804
7132,MYS1981,4398465852.483154
7133,MYS1982,4323031678.524216
7134,MYS1983,4953205604.952576
7135,MYS1984,5878296628.145584
7136,MYS1985,5979759521.7335205
7137,MYS1986,4085450873.4249873
7138,MYS1987,4520291139.039612
7139,MYS1988,4674743297.166
7140,MYS1989,5338425646.816544
7141,MYS1990,6473018262.0
7142,MYS1991,6500905068.0
7143,MYS1992,6559470687.0
7144,MYS1993,6492116883.0
7145,MYS1994,6161212749.0
7146,MYS1995,7652316456.0
7147,MYS1996,8771003739.0
7148,MYS1997,8914296793.0
7149,MYS1998,6935834182.0
7150,MYS1999,7967051863.0
7151,MYS2000,12052102262.0
7152,MYS2001,11785489974.0
7153,MYS2002,10908972207.0
7154,MYS2003,13793759581.0
7155,MYS2004,18648846409.0
7156,MYS2005,23004963656.0
7157,MYS2006,28617892152.0
7158,MYS2007,34097609978.0
7159,MYS2008,47215336340.0
7160,MYS2009,34222282477.0
7161,MYS2010,47924591643.0
7162,MYS2011,60451520769.0
7163,MYS2012,63221406850.0
7164,MYS2013,64479939994.0
7165,MYS2014,64323724837.0
7166,MYS2015,44535570230.0
7167,MYS2016,37313734649.0
7168,MYT2000,1462556.0
7169,MYT2001,4284.0
7170,MYT2002,91272.0
7171,MYT2003,80713.0
7172,MYT2004,19936.0
7173,MYT2005,69950.0
7174,MYT2006,26435.0
7175,MYT2007,509243.0
7176,MYT2008,68948.0
7177,MYT2009,58072.0
7178,MYT2010,81716.0
7179,MYT2011,497353.0
7180,MYT2012,114985.0
7181,MYT2013,96923.0
7182,NAM2000,280177939.0
