,map,res_exp1
2057,CIV2006,2373972595.0
2058,CIV2007,2614340675.0
2059,CIV2008,3243190872.0
2060,CIV2009,2650779779.0
2061,CIV2010,2327496031.0
2062,CIV2011,2237186638.0
2063,CIV2012,2376129807.0
2064,CIV2013,2145171114.0
2065,CIV2014,1925122245.0
2066,CIV2015,1373730185.0
2067,CIV2016,1030173949.0
2068,CMR1962,13090.1455078125
2069,CMR1963,8338.012664794922
2070,CMR1964,201798.98583984375
2071,CMR1965,65549.99969482422
2072,CMR1966,25989.0
2073,CMR1967,19254.01086425781
2074,CMR1968,18753.99346923828
2075,CMR1969,22522.74755859375
2076,CMR1970,24745.028808593746
2077,CMR1971,142693.01025390625
2078,CMR1972,395767.3828125
2079,CMR1973,581226.064453125
2080,CMR1974,1022765.9675292968
2081,CMR1975,1403700.9131469724
2082,CMR1976,2025465.1479187012
2083,CMR1977,469198.9108886719
2084,CMR1978,36630181.0625
2085,CMR1979,241307174.0
2086,CMR1980,649848515.0
2087,CMR1981,1024880608.0
2088,CMR1982,1039961650.0175779
2089,CMR1983,1029813762.0
2090,CMR1984,1402121712.0
2091,CMR1985,1550230048.0
2092,CMR1986,765941104.0
2093,CMR1987,919595237.1875
2094,CMR1988,675192512.125
2095,CMR1989,834978695.8134766
2096,CMR1990,1111830232.0
2097,CMR1991,848915526.0
2098,CMR1992,837883786.0
2099,CMR1993,698862331.0
2100,CMR1994,588268464.0
2101,CMR1995,609820681.0
2102,CMR1996,743339350.0
2103,CMR1997,860084378.0
2104,CMR1998,592750453.0
2105,CMR1999,685671970.0
2106,CMR2000,1195589889.0
2107,CMR2001,968296540.0
2108,CMR2002,864119992.0
2109,CMR2003,1174164772.0
2110,CMR2004,1564704164.0
2111,CMR2005,1759960737.0
2112,CMR2006,2610561757.0
2113,CMR2007,2773877143.0
2114,CMR2008,2788888602.0
2115,CMR2009,1373564573.0
2116,CMR2010,2022350946.0
2117,CMR2011,2075540389.0
2118,CMR2012,2561271231.0
2119,CMR2013,2425089282.0
2120,CMR2014,2970749732.0
2121,CMR2015,1938638971.0
2122,CMR2016,1277141789.0
2123,COD1962,112226.9856109619
2124,COD1963,4558.970581054688
2125,COD1964,0.0
2126,COD1965,5648.01025390625
2127,COD1966,5221.0
2128,COD1967,327882.9340209961
2129,COD1968,3160500.7290039062
2130,COD1969,1479857.859375
2131,COD1970,534337.0
2132,COD1971,588444.8067626953
2133,COD1972,561600.25
2134,COD1973,5475394.0000305185
2135,COD1974,8559080.125854492
2136,COD1975,18730756.85986328
2137,COD1976,88844256.99633789
2138,COD1977,15505282.0
2139,COD1978,3510864.75
2140,COD1979,41562372.23901367
2141,COD1980,190218627.984375
2142,COD1981,246955642.0
2143,COD1982,276237568.0
2144,COD1983,238847467.9991455
2145,COD1984,309425056.0
2146,COD1985,333435969.9985352
2147,COD1986,168584387.98999023
2148,COD1987,196168393.0
2149,COD1988,169011944.0
2150,COD1989,166311871.0
2151,COD1990,190456454.0
2152,COD1991,178605842.0
2153,COD1992,143901683.0
2154,COD1993,132951719.0
2155,COD1994,115515184.0
2156,COD1995,145153533.0
2157,COD1996,156459958.0
2158,COD1997,159820460.0
2159,COD1998,75273680.0
2160,COD1999,108367323.0
2161,COD2000,183526975.0
2162,COD2001,119804989.0
2163,COD2002,207858747.0
2164,COD2003,113513064.0
2165,COD2004,100576940.0
2166,COD2005,222514215.0
2167,COD2006,125198624.0
2168,COD2007,302247932.0
2169,COD2008,205824910.0
2170,COD2009,436882776.0
2171,COD2010,646751104.0
2172,COD2011,1158444735.0
2173,COD2012,742863830.0
2174,COD2013,964272457.0
2175,COD2014,959809449.0
2176,COD2015,324927071.0
2177,COD2016,273973038.0
2178,COG1962,2641090.6806640625
2179,COG1963,1814621.625
2180,COG1964,1341016.3752441406
2181,COG1965,1252200.9438476562
2182,COG1966,1075256.125
2183,COG1967,1809264.875
2184,COG1968,773061.89453125
2185,COG1969,470752.94287109375
2186,COG1970,1086341.17578125
2187,COG1971,728638.859375
2188,COG1972,4431452.48046875
2189,COG1973,36979664.99658203
2190,COG1974,143220902.9765625
2191,COG1975,242727557.0
2192,COG1976,174823249.140625
2193,COG1977,136980023.9921875
2194,COG1978,141046528.0
2195,COG1979,404068693.0
2196,COG1980,606133504.0
2197,COG1981,745326631.8320312
2198,COG1982,1012865152.0
2199,COG1983,933752488.0
2200,COG1984,1152711090.0
2201,COG1985,945554532.9873047
2202,COG1986,615670026.0
2203,COG1987,732357314.0
2204,COG1988,644095772.9997559
2205,COG1989,846290818.0
2206,COG1990,833095912.0
2207,COG1991,774683884.0
2208,COG1992,890524119.0
2209,COG1993,845042801.0
2210,COG1994,825434971.0
2211,COG1995,859665147.0
2212,COG1996,1111589827.0
2213,COG1997,1669224124.0
2214,COG1998,1117082874.0
2215,COG1999,1495470985.0
2216,COG2000,2544328872.0
2217,COG2001,2068811624.0
2218,COG2002,1765355836.0
2219,COG2003,2052439264.0
2220,COG2004,3429265376.0
2221,COG2005,5366730000.0
2222,COG2006,8269751096.0
2223,COG2007,7257040311.0
2224,COG2008,10512053024.0
2225,COG2009,6725100561.0
2226,COG2010,9071555471.0
2227,COG2011,9695464688.0
2228,COG2012,9142198005.0
2229,COG2013,7781701754.0
2230,COG2014,7766718475.0
2231,COG2015,4248348564.0
2232,COG2016,2986599012.0
2233,COK1962,0.0
2234,COK1963,0.0
2235,COK1964,0.0
2236,COK1966,0.0
2237,COK1970,0.0
2238,COK1971,0.0
2239,COK1972,0.0
2240,COK1973,0.0
2241,COK1974,0.0
2242,COK1975,0.0
2243,COK1976,0.0
2244,COK1977,0.0
2245,COK1978,0.0
2246,COK1979,0.0
2247,COK1980,0.0
2248,COK1981,4171.4501953125
2249,COK1982,0.0
2250,COK1983,0.0
2251,COK1984,0.0
2252,COK1985,0.0
2253,COK1986,0.0
2254,COK1987,0.0
2255,COK1988,17699214.0
2256,COK1989,0.0
2257,COK1990,0.0
2258,COK1991,169575.0
2259,COK1992,0.0
2260,COK1993,0.0
2261,COK1994,0.0
2262,COK1995,0.0
2263,COK1996,0.0
2264,COK1997,0.0
2265,COK1998,0.0
2266,COK1999,0.0
2267,COK2000,0.0
2268,COK2001,0.0
2269,COK2002,0.0
2270,COK2003,0.0
2271,COK2004,0.0
2272,COK2005,0.0
2273,COK2006,451859.0
2274,COK2007,0.0
2275,COK2008,0.0
2276,COK2009,216186.0
2277,COK2010,0.0
2278,COK2011,0.0
2279,COK2012,6655.0
2280,COK2013,0.0
2281,COK2014,0.0
2282,COK2015,0.0
2283,COK2016,0.0
2284,COL1962,77235188.5859375
2285,COL1963,98980958.45898438
2286,COL1964,92958651.83007812
2287,COL1965,105829534.84375
2288,COL1966,92685209.76380156
2289,COL1967,76813177.97143555
2290,COL1968,59989907.26849366
2291,COL1969,74538070.18182373
2292,COL1970,73951129.86831665
2293,COL1971,75902151.39453125
2294,COL1972,58033556.46899414
2295,COL1973,53629718.958984375
2296,COL1974,93260151.85351564
2297,COL1975,90193095.81152342
2298,COL1976,80179714.828125
2299,COL1977,95370259.2633667
2300,COL1978,109094753.9453125
2301,COL1979,168731797.95703125
2302,COL1980,206240498.9599609
2303,COL1981,258315356.0625
2304,COL1982,251973708.24621585
2305,COL1983,434423886.9980469
2306,COL1984,456381533.2421875
2307,COL1985,480976057.625
2308,COL1986,581412422.9804688
2309,COL1987,1303232076.1875
2310,COL1988,1020511431.0859377
2311,COL1989,1332030208.2421875
2312,COL1990,2014135141.0
2313,COL1991,1588087463.0
2314,COL1992,1444851136.0
2315,COL1993,1519672799.0
2316,COL1994,1425293096.0
2317,COL1995,2193327935.0
2318,COL1996,2848069410.0
2319,COL1997,2856518901.0
2320,COL1998,2532111809.0
2321,COL1999,3908282562.0
2322,COL2000,4619886332.0
2323,COL2001,3362802753.0
2324,COL2002,3311449637.0
2325,COL2003,3232029789.0
2326,COL2004,4083866398.0
2327,COL2005,5287881805.0
2328,COL2006,5964538963.0
2329,COL2007,7297834935.0
2330,COL2008,12388303446.0
2331,COL2009,9599597040.0
2332,COL2010,15492349688.0
2333,COL2011,27046997721.0
2334,COL2012,31792835221.0
2335,COL2013,35311460144.0
2336,COL2014,32585872962.0
2337,COL2015,18192402678.0
2338,COL2016,13359134551.0
2339,COM1962,553.99658203125
2340,COM1963,690.0009765625
2341,COM1964,0.0
2342,COM1965,0.0
2343,COM1966,0.0
2344,COM1967,0.0
2345,COM1968,0.0
2346,COM1969,0.0
2347,COM1970,22199.486206054688
2348,COM1971,0.0
2349,COM1972,0.0
2350,COM1973,65439.001953125
2351,COM1974,0.0
2352,COM1975,0.0
2353,COM1976,8851906.766601562
2354,COM1977,10837.98486328125
2355,COM1978,5252.0
2356,COM1979,688.0
2357,COM1980,5241.0062255859375
2358,COM1981,11922.94775390625
2359,COM1982,0.0
2360,COM1983,0.0
2361,COM1984,0.0
2362,COM1985,0.0
2363,COM1986,0.0
2364,COM1987,7978141.5
2365,COM1988,0.0
2366,COM1989,12555.724609375
2367,COM1990,0.0
2368,COM1991,0.0
2369,COM1992,0.0
2370,COM1993,0.0
2371,COM1994,0.0
2372,COM1995,0.0
2373,COM1996,0.0
2374,COM1997,0.0
2375,COM1998,0.0
2376,COM1999,454646.0
2377,COM2000,28584.0
2378,COM2001,4895.0
2379,COM2002,3505.0
2380,COM2003,0.0
2381,COM2004,0.0
2382,COM2005,0.0
2383,COM2006,0.0
2384,COM2007,292.0
2385,COM2008,211.0
2386,COM2009,1967.0
2387,COM2010,5540.0
2388,COM2011,0.0
2389,COM2012,1762.0
2390,COM2013,0.0
2391,COM2014,0.0
2392,COM2015,0.0
2393,COM2016,11788.0
2394,CPV1962,0.0
2395,CPV1964,0.0
2396,CPV1965,0.0
2397,CPV1967,0.0
2398,CPV1968,0.0
2399,CPV1969,0.0
2400,CPV1970,0.0
2401,CPV1971,6259.8408203125
2402,CPV1972,1695.000732421875
2403,CPV1973,0.0
2404,CPV1974,6382.9921875
2405,CPV1975,0.0
2406,CPV1976,0.0
2407,CPV1977,0.0
2408,CPV1978,0.0
2409,CPV1979,20372.97790527344
2410,CPV1980,505.0005493164063
2411,CPV1981,697.9998779296875
2412,CPV1982,669.9979858398438
2413,CPV1983,522.0028686523439
2414,CPV1984,9740.998046875
2415,CPV1985,745193.0
2416,CPV1986,13563.9853515625
2417,CPV1987,0.0
2418,CPV1988,24935.990234375
2419,CPV1989,0.0
2420,CPV1990,0.0
2421,CPV1991,11684.0
2422,CPV1992,0.0
2423,CPV1993,0.0
2424,CPV1994,0.0
2425,CPV1995,1220745.0
2426,CPV1996,0.0
2427,CPV1997,549.0
2428,CPV1998,4258592.0
2429,CPV1999,0.0
2430,CPV2000,2994827.0
2431,CPV2001,0.0
2432,CPV2002,689.0
2433,CPV2003,0.0
2434,CPV2004,0.0
2435,CPV2005,135.0
2436,CPV2006,24383.0
2437,CPV2007,1099430.0
2438,CPV2008,0.0
2439,CPV2009,18315.0
2440,CPV2010,827065.0
2441,CPV2011,0.0
2442,CPV2012,7335979.0
2443,CPV2013,31213.0
2444,CPV2014,417595.0
2445,CPV2015,538959.0
2446,CPV2016,306433.0
2447,CRI1962,42646.67468261719
2448,CRI1963,44560.994079589844
2449,CRI1964,43856.84814453125
2450,CRI1965,17416.79736328125
2451,CRI1966,121903.87841796875
2452,CRI1967,74260.51538085938
2453,CRI1968,410572.5646972656
2454,CRI1969,589989.9076538086
2455,CRI1970,1058841.1012573242
2456,CRI1971,1070845.0712890623
2457,CRI1972,131453.900390625
2458,CRI1973,256990.9998168945
2459,CRI1974,72077.57495117188
2460,CRI1975,55434.90417480469
2461,CRI1976,32803.01336669922
2462,CRI1977,149966.01489257812
2463,CRI1978,0.0
2464,CRI1979,1640.982177734375
2465,CRI1980,5893.240234375
2466,CRI1981,0.0
2467,CRI1982,31629.998046875
2468,CRI1983,19374.0
2469,CRI1984,5355.0
2470,CRI1985,29996.0078125
2471,CRI1986,8528070.510742188
2472,CRI1987,800978.00390625
2473,CRI1988,6756025.320678711
2474,CRI1989,5749997.223510742
2475,CRI1990,7414550.0
2476,CRI1991,5104575.0
2477,CRI1992,9212961.0
2478,CRI1993,7104961.0
2479,CRI1994,8808935.0
2480,CRI1995,20323938.0
2481,CRI1996,23595300.0
2482,CRI1997,12171796.0
2483,CRI1998,13032646.0
2484,CRI1999,18502258.0
2485,CRI2000,33984226.0
2486,CRI2001,37928546.0
2487,CRI2002,49850395.0
2488,CRI2003,25155037.0
2489,CRI2004,3894222.0
2490,CRI2005,18720338.0
2491,CRI2006,35098559.0
2492,CRI2007,40989058.0
2493,CRI2008,67240334.0
2494,CRI2009,56965634.0
2495,CRI2010,72862427.0
2496,CRI2011,26611236.0
2497,CRI2012,18543675.0
2498,CRI2013,14724623.0
2499,CRI2014,4691988.0
2500,CRI2015,6704371.0
2501,CRI2016,4924728.0
2502,CSK1962,9853249.58154297
2503,CSK1963,16262164.75
2504,CSK1964,16343425.10546875
2505,CSK1965,18059869.2109375
2506,CSK1966,19553230.546936035
2507,CSK1967,24828932.77392578
2508,CSK1968,37168881.06665039
2509,CSK1969,52693944.57751465
2510,CSK1970,40545278.984375
2511,CSK1971,46163371.068359375
2512,CSK1972,57586330.73852539
2513,CSK1973,88103659.41699219
2514,CSK1974,146688919.1875
2515,CSK1975,225956769.9453125
2516,CSK1976,229645891.796875
2517,CSK1977,200330511.15625
2518,CSK1978,200782507.484375
2519,CSK1979,356597795.890625
2520,CSK1980,696362686.8203125
2521,CSK1981,544417955.1552734
2522,CSK1982,485456045.5270996
2523,CSK1983,535140774.3515625
2524,CSK1984,508092490.171875
2525,CSK1985,536185077.28125
2526,CSK1986,352333646.8125
2527,CSK1987,493332557.09765625
2528,CSK1988,413659033.6210937
2529,CSK1989,494771352.8671875
2530,CSK1990,200885856.0
2531,CSK1991,112282953.0
2532,CSK1992,143305372.0
2533,CUB1962,42944.30908203125
2534,CUB1963,17968.740966796875
2535,CUB1964,118827.052734375
2536,CUB1965,281445.107421875
2537,CUB1966,108027.9052734375
2538,CUB1967,39648.19763183594
2539,CUB1968,42963.00927734375
2540,CUB1969,64029.349609375
2541,CUB1970,0.0
2542,CUB1971,2123.0
2543,CUB1972,0.0
2544,CUB1973,1930397.03125
2545,CUB1974,9406435.703125
2546,CUB1975,3691408.9375
2547,CUB1976,10026317.0
2548,CUB1977,33230572.65625
2549,CUB1978,40679505.0
2550,CUB1979,45811445.967712395
2551,CUB1980,118831384.0
2552,CUB1981,29372384.0
2553,CUB1982,80857627.99993896
2554,CUB1983,111706960.0
2555,CUB1984,48169807.99658203
2556,CUB1985,176483224.0
2557,CUB1986,150418570.00097656
2558,CUB1987,180048842.0
2559,CUB1988,129985616.25
2560,CUB1989,52135668.25097656
2561,CUB1990,46883931.0
2562,CUB1991,21780680.0
2563,CUB1992,2388.0
2564,CUB1993,59060.0
2565,CUB1994,95437.0
2566,CUB1995,5656917.0
2567,CUB1996,24902212.0
2568,CUB1997,9392593.0
2569,CUB1998,18758006.0
2570,CUB1999,20641429.0
2571,CUB2000,15637849.0
2572,CUB2001,318.0
2573,CUB2002,7382647.0
2574,CUB2003,21771368.0
2575,CUB2004,9737628.0
2576,CUB2005,22043933.0
2577,CUB2006,18060340.0
2578,CUB2007,128412259.0
2579,CUB2008,147004023.0
2580,CUB2009,135546256.0
2581,CUB2010,126360308.0
2582,CUB2011,30411.0
2583,CUB2012,183047114.0
2584,CUB2013,320352748.0
2585,CUB2014,177776354.0
2586,CUB2015,105998015.0
2587,CUB2016,10013065.0
2588,CUW2011,1512868658.0
2589,CUW2012,1778759403.0
2590,CUW2013,1837926332.0
2591,CUW2014,1003727685.0
2592,CUW2015,596279484.0
2593,CUW2016,360933721.0
2594,CXR1969,0.0
2595,CXR1970,0.0
2596,CXR1971,0.0
2597,CXR1972,0.0
2598,CXR1973,0.0
2599,CXR1974,0.0
2600,CXR1975,0.0
2601,CXR1976,0.0
2602,CXR1977,0.0
2603,CXR1978,0.0
2604,CXR1979,0.0
2605,CXR1980,0.0
2606,CXR1981,0.0
2607,CXR1982,794.0005493164062
2608,CXR1983,0.0
2609,CXR1984,0.0
2610,CXR1985,13805.400390625
2611,CXR1986,0.0
2612,CXR1987,0.0
2613,CXR1988,0.0
2614,CXR1989,0.0
2615,CXR1990,8959.0
2616,CXR1991,0.0
2617,CXR1992,36686.0
2618,CXR1993,0.0
2619,CXR1994,0.0
2620,CXR1995,0.0
2621,CXR1996,48649.0
2622,CXR1997,0.0
2623,CXR1998,43882.0
2624,CXR1999,0.0
2625,CXR2000,0.0
2626,CXR2001,0.0
2627,CXR2002,0.0
2628,CXR2003,0.0
2629,CXR2004,0.0
2630,CXR2005,0.0
2631,CXR2006,0.0
2632,CXR2007,20675.0
2633,CXR2008,0.0
2634,CXR2009,0.0
2635,CXR2010,23340.0
2636,CXR2011,0.0
2637,CXR2012,0.0
2638,CXR2013,0.0
2639,CXR2014,0.0
2640,CXR2015,0.0
2641,CXR2016,0.0
2642,CYM1967,0.0
2643,CYM1969,0.0
2644,CYM1970,0.0
2645,CYM1971,0.0
2646,CYM1972,0.0
2647,CYM1973,846907.6159667969
2648,CYM1974,0.0
2649,CYM1975,98315.94995117188
2650,CYM1976,0.0
2651,CYM1977,0.0
2652,CYM1978,0.0
2653,CYM1979,0.0
2654,CYM1980,10531.0048828125
2655,CYM1981,2007459.3671875
2656,CYM1982,36701.001953125
2657,CYM1983,8724811.00390625
2658,CYM1984,16338425.03125
2659,CYM1985,125201.96826171875
2660,CYM1986,0.0
2661,CYM1987,11360.9052734375
2662,CYM1988,10450.0
2663,CYM1989,3622648.257080078
2664,CYM1990,0.0
2665,CYM1991,35467.0
2666,CYM1992,7369.0
2667,CYM1993,5343.0
2668,CYM1994,0.0
2669,CYM1995,0.0
2670,CYM1996,0.0
2671,CYM1997,22748821.0
2672,CYM1998,5088932.0
2673,CYM1999,3239782.0
2674,CYM2000,17087605.0
2675,CYM2001,1579409.0
2676,CYM2002,0.0
2677,CYM2003,10776118.0
2678,CYM2004,457816.0
2679,CYM2005,60168912.0
2680,CYM2006,192.0
2681,CYM2007,7139.0
2682,CYM2008,119.0
2683,CYM2009,0.0
2684,CYM2010,388020.0
2685,CYM2011,0.0
2686,CYM2012,709.0
2687,CYM2013,228778.0
2688,CYM2014,14836001.0
2689,CYM2015,26110608.0
2690,CYM2016,10080.0
2691,CYP1962,0.0
2692,CYP1963,0.0
2693,CYP1964,35890.75
2694,CYP1965,6365.998229980469
2695,CYP1966,3390.9890747070312
2696,CYP1967,35200.994140625
2697,CYP1968,27993.50390625
2698,CYP1969,0.0
2699,CYP1970,4840.000610351562
2700,CYP1971,486127.4140625
2701,CYP1972,453355.70446777344
2702,CYP1973,11385.6484375
2703,CYP1974,154101.7734375
2704,CYP1975,2512012.427734375
2705,CYP1976,9926776.130371094
2706,CYP1977,7296093.744323731
2707,CYP1978,8381087.251068115
2708,CYP1979,257821.98974609372
2709,CYP1980,39544639.625
2710,CYP1981,31966775.19042969
2711,CYP1982,38795499.9375
2712,CYP1983,10565100.61328125
2713,CYP1984,24988469.00012207
2714,CYP1985,15498538.301513672
2715,CYP1986,3030727.895263672
2716,CYP1987,817252.1597900391
2717,CYP1988,1226288.0419921875
2718,CYP1989,3978861.4763183594
2719,CYP1990,6791591.0
2720,CYP1991,33896138.0
2721,CYP1992,29383032.0
2722,CYP1993,9618683.0
2723,CYP1994,15931483.0
2724,CYP1995,20558543.0
2725,CYP1996,23346949.0
2726,CYP1997,62176669.0
2727,CYP1998,56950942.0
2728,CYP1999,67082240.0
2729,CYP2000,80329952.0
2730,CYP2001,70347837.0
2731,CYP2002,46706189.0
2732,CYP2003,53178731.0
2733,CYP2004,92457899.0
2734,CYP2005,15824258.0
2735,CYP2006,57150229.0
2736,CYP2007,305212404.0
2737,CYP2008,193335399.0
2738,CYP2009,133548690.0
2739,CYP2010,383867712.0
2740,CYP2011,661260669.0
2741,CYP2012,1348726419.0
2742,CYP2013,1073062929.0
2743,CYP2014,281417233.0
2744,CYP2015,687513921.0
2745,CYP2016,262148514.0
2746,CZE1993,199181817.0
2747,CZE1994,150795412.0
2748,CZE1995,195657239.0
2749,CZE1996,253646949.0
2750,CZE1997,221090195.0
2751,CZE1998,245529758.0
2752,CZE1999,280821340.0
2753,CZE2000,335649428.0
2754,CZE2001,382404342.0
2755,CZE2002,827763850.0
2756,CZE2003,459806021.0
2757,CZE2004,521825717.0
2758,CZE2005,714599864.0
2759,CZE2006,850784913.0
2760,CZE2007,787601594.0
2761,CZE2008,1512439203.0
2762,CZE2009,1211238905.0
2763,CZE2010,2030839736.0
2764,CZE2011,2317998950.0
2765,CZE2012,2476023149.0
2766,CZE2013,2406756066.0
2767,CZE2014,2629076549.0
2768,CZE2015,2753052347.0
2769,CZE2016,1631087517.0
2770,DEU1962,194797172.125
2771,DEU1963,227525542.25
2772,DEU1964,236268757.375
2773,DEU1965,409248122.0625
2774,DEU1966,421912998.25
2775,DEU1967,287294548.75
2776,DEU1968,339556953.75
2777,DEU1969,307101466.0
2778,DEU1970,354784844.75
2779,DEU1971,334257773.5625
2780,DEU1972,438178827.1875
2781,DEU1973,656658871.375
2782,DEU1974,2459491117.78125
2783,DEU1975,2102102715.40625
2784,DEU1976,2273253907.6875
2785,DEU1977,2659734291.875
2786,DEU1978,1456632915.0
2787,DEU1979,2161900959.751953
2788,DEU1980,5086408565.0
2789,DEU1981,5289186215.0
2790,DEU1982,5316399221.0
2791,DEU1983,4677428193.9375
2792,DEU1984,4467767992.0
2793,DEU1985,4444010304.0
2794,DEU1986,2954710040.59375
2795,DEU1987,2857346445.0
2796,DEU1988,2544767947.0
2797,DEU1989,2944630895.6015625
2798,DEU1990,3272855256.0
2799,DEU1991,3205464439.0
2800,DEU1992,3817093960.0
2801,DEU1993,3244924910.0
2802,DEU1994,3384619467.0
2803,DEU1995,3696425996.0
2804,DEU1996,4684334156.0
2805,DEU1997,6273077156.0
2806,DEU1998,5360870527.0
2807,DEU1999,5880445344.0
2808,DEU2000,7309575011.0
2809,DEU2001,8884459719.0
2810,DEU2002,9451499288.0
2811,DEU2003,10315572083.0
2812,DEU2004,15694203967.0
2813,DEU2005,23940793401.0
2814,DEU2006,30210068809.0
2815,DEU2007,27640627459.0
2816,DEU2008,34814700897.0
2817,DEU2009,20772416031.0
2818,DEU2010,21872598936.0
2819,DEU2011,28548251466.0
2820,DEU2012,32681021435.0
2821,DEU2013,35632249161.0
2822,DEU2014,31228866379.0
2823,DEU2015,22927052524.0
2824,DEU2016,18933880115.0
2825,DJI1962,13822.9873046875
2826,DJI1963,0.0
2827,DJI1964,2741.0009765625
2828,DJI1965,9846.749755859377
2829,DJI1966,3797.0
2830,DJI1967,0.0
2831,DJI1968,7476.00341796875
2832,DJI1969,0.0
2833,DJI1970,131240.96875
2834,DJI1971,101914.0546875
2835,DJI1972,83670.3766784668
2836,DJI1973,171173.29248046875
2837,DJI1974,175248.970703125
2838,DJI1975,3224727.287109375
2839,DJI1976,228548.15625
2840,DJI1977,217784.65625
2841,DJI1978,0.0
2842,DJI1979,0.0
2843,DJI1980,5067117.974121094
2844,DJI1981,1300065.994140625
2845,DJI1982,4078734.0
2846,DJI1983,1658358.15625
2847,DJI1984,12386020.00390625
2848,DJI1985,2524143.7861328125
2849,DJI1986,2058176.009765625
2850,DJI1987,334343.0
2851,DJI1988,668131.0
2852,DJI1989,522820.9985351562
2853,DJI1990,183004.0
2854,DJI1991,634326.0
2855,DJI1992,1559472.0
2856,DJI1993,1609653.0
2857,DJI1994,2664005.0
2858,DJI1995,4138655.0
2859,DJI1996,4074164.0
2860,DJI1997,970484.0
2861,DJI1998,2185993.0
2862,DJI1999,452305.0
2863,DJI2000,1200523.0
2864,DJI2001,4626005.0
2865,DJI2002,14921858.0
2866,DJI2003,7705916.0
2867,DJI2004,1035590.0
2868,DJI2005,663216.0
2869,DJI2006,1371504.0
2870,DJI2007,12758841.0
2871,DJI2008,49358.0
2872,DJI2009,9628115.0
2873,DJI2010,51470.0
2874,DJI2011,184237.0
2875,DJI2012,16429483.0
2876,DJI2013,50573749.0
2877,DJI2014,57850935.0
2878,DJI2015,2854593.0
2879,DJI2016,2172.0
2880,DMA1962,0.0
2881,DMA1963,0.0
2882,DMA1964,0.0
2883,DMA1965,0.0
2884,DMA1966,0.0
2885,DMA1967,0.0
2886,DMA1968,0.0
2887,DMA1970,0.0
2888,DMA1971,0.0
2889,DMA1972,0.0
2890,DMA1973,0.0
2891,DMA1974,0.0
2892,DMA1975,0.0
2893,DMA1976,0.0
2894,DMA1977,0.0
2895,DMA1978,0.0
2896,DMA1979,0.0
2897,DMA1980,0.0
2898,DMA1981,9663750.676269533
2899,DMA1982,0.0
2900,DMA1983,0.0
2901,DMA1984,0.0
2902,DMA1985,0.0
2903,DMA1986,0.0
2904,DMA1987,0.0
2905,DMA1988,719.990234375
2906,DMA1989,16292.1103515625
2907,DMA1990,11132.0
2908,DMA1991,2647510.0
2909,DMA1992,5649596.0
2910,DMA1993,64473.0
2911,DMA1994,148351.0
2912,DMA1995,59886.0
2913,DMA1996,75285.0
2914,DMA1997,107952.0
2915,DMA1998,3770760.0
2916,DMA1999,99702.0
2917,DMA2000,133370.0
2918,DMA2001,56568.0
2919,DMA2002,33722.0
2920,DMA2003,7009.0
2921,DMA2004,62989.0
2922,DMA2005,72631.0
2923,DMA2006,28633.0
2924,DMA2007,0.0
2925,DMA2008,5048.0
2926,DMA2009,85728.0
2927,DMA2010,149704.0
2928,DMA2011,2688608.0
2929,DMA2012,9108731.0
2930,DMA2013,5472744.0
2931,DMA2014,2546456.0
2932,DMA2015,435281.0
2933,DMA2016,331442.0
2934,DNK1962,13004518.6171875
2935,DNK1963,10145999.53125
2936,DNK1964,16894660.1796875
2937,DNK1965,21681510.767410275
2938,DNK1966,25354247.477539062
2939,DNK1967,28295804.211914062
2940,DNK1968,28132764.983398438
2941,DNK1969,36676342.78857422
2942,DNK1970,45668872.13835144
2943,DNK1971,63394120.375274666
2944,DNK1972,70915651.66601562
2945,DNK1973,120838311.07873535
2946,DNK1974,268929504.71875
2947,DNK1975,269935239.125
2948,DNK1976,303449584.625
2949,DNK1977,298618721.6630554
2950,DNK1978,283408087.3120117
2951,DNK1979,556804681.9998779
2952,DNK1980,516610455.50024414
2953,DNK1981,492030228.5
2954,DNK1982,450260344.87506104
2955,DNK1983,713351254.0
2956,DNK1984,752891380.0
2957,DNK1985,832659668.0
2958,DNK1986,593804168.0
2959,DNK1987,708288171.75
2960,DNK1988,705327512.0019531
2961,DNK1989,817203814.0
2962,DNK1990,1091643000.0
2963,DNK1991,1225188488.0
2964,DNK1992,1302519138.0
2965,DNK1993,988881043.0
2966,DNK1994,1008820214.0
2967,DNK1995,1224035151.0
2968,DNK1996,1734933116.0
2969,DNK1997,1559724762.0
2970,DNK1998,1222072402.0
2971,DNK1999,1692700818.0
2972,DNK2000,3368339020.0
2973,DNK2001,2982914071.0
2974,DNK2002,3343491894.0
2975,DNK2003,4110917888.0
2976,DNK2004,5636372569.0
2977,DNK2005,7721588831.0
2978,DNK2006,8841272802.0
2979,DNK2007,8313988937.0
2980,DNK2008,10441143639.0
2981,DNK2009,6098308046.0
2982,DNK2010,7322234782.0
2983,DNK2011,10167734629.0
2984,DNK2012,9712712507.0
2985,DNK2013,9505498729.0
2986,DNK2014,6833789119.0
2987,DNK2015,4554647773.0
2988,DNK2016,3286604975.0
2989,DOM1962,69621.892578125
2990,DOM1963,0.0
2991,DOM1964,0.0
2992,DOM1965,5052.0
2993,DOM1966,0.0
2994,DOM1967,72042.96337890625
2995,DOM1968,0.0
2996,DOM1969,0.0
2997,DOM1970,10077.0068359375
2998,DOM1971,0.0
2999,DOM1972,0.0
