,eci1,eci2,eci3,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,map,code,year,population,oil_prod_pc,gdp_pc
720,2.7533287841887404,2.7567929774390154,2.558109876272842,,,,,,DEU1965,DEU,1965,18.158586721766138,,
721,2.7646027602605523,2.76630591586604,2.5797759706454837,0.002331612445472723,0.028342596792074612,0.031736920935996865,0.014445924699112638,0.24529249550183246,DEU1970,DEU,1970,18.18007226988027,,8.312466198409274
722,2.4427818907080696,2.4809750735622202,2.455815108813984,0.0035147963898971768,0.030377704546351587,0.034912013329219976,0.042219053504385776,0.6192450851167297,DEU1975,DEU,1975,18.17577328769373,,9.015806354296615
723,2.4794439547134792,2.4127919164165257,2.2107736497162778,0.006230912411732948,0.03044064838632225,0.035458100177863015,0.05067082884418652,0.7336911648438285,DEU1980,DEU,1980,18.17482321226337,,9.234916120568569
724,2.4412178743690296,2.343363424556212,2.1717385837941148,0.003013941157107714,0.02774890470128985,0.03347132591714227,0.02383267867567028,0.2576981141176106,DEU1985,DEU,1985,18.172581193552105,,9.615536114545725
725,1.6517477329711518,1.5707105163972863,1.3651560451540452,0.0016953661655332848,0.01715771259108528,0.02199527738852736,0.010397309419151408,0.12118366027583273,DEU1990,DEU,1990,18.204180660852934,1.7191399980077733,10.121808049531404
726,2.6605725111165035,2.443875596678446,2.0662851933664084,0.00223749113169618,0.01736220419138926,0.02256614907378516,0.0058714945559801505,0.05862849099348905,DEU1995,DEU,1995,18.221681096178663,1.684853429608773,10.264487445377203
727,2.5748985269455447,2.45118349924906,2.18358190170686,0.00450653650292271,0.022153138275535545,0.028294885897004587,0.016591961882205696,0.1178643093688334,DEU2000,DEU,2000,18.227339567155312,1.8425360377465896,10.219298625602613
728,2.3714133629190592,2.3401330088006804,2.1723126798323955,0.00836383844800811,0.033303038561852336,0.04127895012730682,0.026295161746265575,0.1855450185184204,DEU2005,DEU,2005,18.224969096284088,2.013907048300427,10.598588911984157
729,1.9916267750526284,1.922794186008812,1.852949127699372,0.008145068047097713,0.03243051861285244,0.042188712331774264,0.02744547510866364,0.15208458506209366,DEU2010,DEU,2010,18.207749471853123,2.613272085963403,10.724741505826556
730,1.9752538595158338,1.827196414978616,1.786799292572923,0.006098765682982753,0.02643556276312266,0.03617437787939598,0.01004502716030314,0.06645655823125772,DEU2015,DEU,2015,18.22515684652877,2.5419779190545655,10.665100140141558
731,-0.2617979740166144,-0.19028616704766527,-0.09938185981034403,,,,,,DJI1960,DJI,1960,11.46068224586281,,
732,-0.5131679025848074,-0.4738464914496108,-0.4111645754204764,,,,,,DJI1965,DJI,1965,11.78991305475655,,
733,-0.3077496442622108,-0.3622636820299429,-0.4348803423374607,,,,,,DJI1970,DJI,1970,12.105151151709185,,
734,-0.29233019886637746,-0.29459272199577824,-0.05139473112497317,,,,,,DJI1975,DJI,1975,12.538473031981322,,
735,0.2656077387305468,0.18227236458410329,0.44874772911066063,,,,,,DJI1980,DJI,1980,12.857870088171143,0.0,
736,0.8289339383468664,0.8279654936236931,1.0841482661136723,0.0028158892011470715,0.0055720353113541355,0.013185188173460708,0.0,0.4696381415628175,DJI1985,DJI,1985,13.107520565861698,0.0,6.632193070344523
737,-0.17696670676357834,-0.1716655170414258,-0.1880262672266399,0.00278206474949034,0.007837104948166931,0.015126280826660534,0.0,0.489474239482801,DJI1990,DJI,1990,13.32224878278874,0.0,6.646122182732102
738,-0.6874220997357507,-0.7052939840789278,-0.6718822472738009,0.004717486421852909,0.013740236320111222,0.02630291936718046,0.0,0.6623662105328691,DJI1995,DJI,1995,13.404751662456585,0.0,6.643494605160292
739,-0.5791448983514045,-0.678269750469619,-0.6411713743030785,0.00988910223329606,0.01755629034454053,0.04845986793104297,0.0,0.4897090915695378,DJI2000,DJI,2000,13.521376516250367,0.0,6.69102145513402
740,-0.6870690689201153,-0.7819146406176852,-0.8166345414589706,0.005398748420286083,0.010398883171666509,0.032993572944015184,0.0,0.6405193318266329,DJI2005,DJI,2005,13.604453173792045,0.0,6.982068479281434
741,-0.8409885312222215,-0.9349965616123804,-1.0135826195674138,0.018053456818859826,0.020578482707072025,0.034110086030003296,0.0,0.9187758889085356,DJI2010,DJI,2010,13.68929406042707,0.0,7.295142999862671
742,-0.6811607743331183,-0.7779474953479487,-0.8698413546964064,0.0008742520065218375,0.0012975976017926367,0.018156501128278782,0.0,0.7682370811553584,DJI2015,DJI,2015,13.756019543372307,0.0,7.524999066418856
743,-1.7272282194457051,-1.6091467608441576,-1.5986549580630969,,,,,,DMA1960,DMA,1960,11.034466994069705,,
744,0.9592988287081746,0.9971415758018316,1.5156775211073183,,,,,,DMA1965,DMA,1965,11.12221497023055,,
745,-0.42745397566361504,-0.35569370833825603,-0.2532484001509724,,,,,,DMA1970,DMA,1970,11.178646421541616,,
746,-0.4257221791342785,-0.5001764800774058,-0.6040458230090595,0.0,0.0010900074180650275,0.02940352426898448,,0.17467501962450135,DMA1975,DMA,1975,11.20453443462875,,6.56465268634137
747,0.2253317206041582,0.11423680862624427,-0.10259951038535882,0.02353929541663831,0.039299480198795415,0.05006105304123378,0.0,0.12386132643468635,DMA1980,DMA,1980,11.22476060933073,0.0,7.096365699382806
748,0.052986761173572934,-0.1267080311211379,-0.18414313362477727,1.844160687741622e-05,0.07206488516665778,0.07995490129884386,0.0,0.01688536263892962,DMA1985,DMA,1985,11.190022350007837,0.0,7.654985083410675
749,-0.06019568971215146,-0.18620877741965505,-0.20944672027789102,0.007412731451285344,0.15161802116581566,0.16189057637345028,0.0,0.0383861032563977,DMA1990,DMA,1990,11.171338972810092,0.0,8.095123665098921
750,0.1441310457091761,0.07603543224269503,-0.06383282887217309,0.0025656166075018983,0.04057663039897017,0.060542098551233665,0.0,0.032401492763580494,DMA1995,DMA,1995,11.166084862131239,0.0,8.369624548231105
751,0.3205103417792071,0.1897407840346149,0.2734916798583071,0.00017187729532915045,0.014901939016002124,0.02467747225980337,0.0,0.02323372770191854,DMA2000,DMA,2000,11.155227140413281,0.0,8.49928984776117
752,-0.1986572770720978,-0.2569356886934375,-0.20016184220395603,9.181407446580368e-05,0.029565103599118688,0.047127986778221984,0.0,0.025010504540300384,DMA2005,DMA,2005,11.169553076965235,0.0,8.696873030510117
753,-0.2580165903292089,-0.2468653619165337,-0.1959130777582806,0.008035586235180001,0.024048445615486858,0.039544253891638764,0.0,0.04903443636944002,DMA2010,DMA,2010,11.185476396846704,0.0,8.84711297664855
754,-0.02313954020518461,-0.03288079018604216,0.1622724516955373,0.0006903948694614568,0.004490650906635672,0.028791546034218563,0.0,0.05680188280981754,DMA2015,DMA,2015,11.205630080634307,0.0,8.897294611383941
755,0.8797535196265457,0.8540557376934208,0.3849069791930268,0.0015538568822868765,0.007917357169696475,0.016597649109231897,,,DNK1960,DNK,1960,15.352187307812425,,7.419104471447178
756,0.9417355523898114,0.8433746198430443,0.3735499526794982,0.002196281068718584,0.008479956132204234,0.016203810981908883,,,DNK1965,DNK,1965,15.390294497794013,,7.871908291307933
757,1.1762948917556872,0.8675261039079034,0.5424560774638347,0.004170653341409872,0.012160423308385366,0.0205618165816193,0.003170118915514904,0.06000017200407566,DNK1970,DNK,1970,15.422971998463913,,8.511350760706883
758,0.8888312143014996,0.8130663775856852,0.5707721467480685,0.006416609375567759,0.0162658152843247,0.026518702979341374,0.03334391623500228,0.07910044495319965,DNK1975,DNK,1975,15.442471088683593,,9.25241361416907
759,0.8661228776372818,0.8710943037333884,0.7021889979916689,0.009433756767592895,0.021471409737981614,0.032459450224724996,0.1985844347637164,0.2612378168843858,DNK1980,DNK,1980,15.448208838303623,5.641847651701305,9.412316472943003
760,0.6838687486583181,0.5629646174119913,0.4614891032054631,0.007975574841209957,0.01811580805308356,0.029327384910398588,0.28372269664023997,0.3702092685302078,DNK1985,DNK,1985,15.44957704191377,17.4398436002595,9.85453884487374
761,0.4850792713375967,0.311352100452328,0.2558738314616608,0.007716032220783148,0.017604390342082984,0.028280804199701526,0.3046214588412064,0.3784808659824728,DNK1990,DNK,1990,15.458824735087676,30.434941045135357,10.247545365498622
762,0.8909717227081128,0.6922196807911988,0.5699772457585748,0.008253302963492793,0.01846435881684484,0.02787647503330438,0.3159372544889228,0.38130576706222896,DNK1995,DNK,1995,15.47971904005065,44.41155101682854,10.437914404980635
763,0.7165165119206509,0.4965242695063207,0.4298301184710411,0.01972165463189113,0.0301127782308038,0.038550395520522085,1.0338978003143562,1.2625913265585222,DNK2000,DNK,2000,15.497061743032539,69.16941498102541,10.500642843127155
764,0.6140379967824459,0.3373017823989354,0.2524605664806629,0.02700209834810069,0.04000059998768083,0.04759304804964039,1.370743485918135,1.7070564679530822,DNK2005,DNK,2005,15.514235383058448,58.4619512791155,10.939512193591598
765,0.6934087752399017,0.5631959889596821,0.3833622131817712,0.02580229202829153,0.036633443127502927,0.04511158530438698,1.163543814294248,1.42545166428363,DNK2010,DNK,2010,15.537142011673103,36.860691912294286,11.008885927381474
766,0.4473065657240332,0.2905328550920414,0.1967043812848638,0.012791235497365829,0.022693017351852283,0.032059109473340903,0.3480070347872357,0.4688990145526274,DNK2015,DNK,2015,15.56043886791918,26.142140733293804,10.914729636100258
767,-0.4621071544521302,-0.4046030566311487,-0.507495979580476,2.816077845654856e-05,0.01029980290819226,0.1701391601742939,,,DOM1960,DOM,1960,15.075005274458128,,5.448167629867738
768,-0.7076996703397074,-0.6260096605081312,-0.455354781423912,1.5061745932856628e-05,0.011609236224941331,0.1343168835286908,,,DOM1965,DOM,1965,15.232892212781426,,5.530057518138087
769,-0.1684898131939968,-0.2845195186917614,-0.28848670889742684,1.6323015770787041e-06,0.031118187247959023,0.1668901863772239,0.0,1.7596730330131285,DOM1970,DOM,1970,15.375887251496927,,6.072902921580927
770,-0.08007006366352913,-0.3707189030758296,-0.042377187180464106,9.502031916785329e-05,0.029524454384240024,0.15363590833076635,0.0,1.7945585780271336,DOM1975,DOM,1975,15.50420210375772,,6.7135893315134165
771,-0.2884764521264301,-0.3749504507496321,-0.3342086731169168,2.0085816852659146e-06,0.013298298759374726,0.07153170499025906,0.0,1.5629912967560289,DOM1980,DOM,1980,15.620453048060236,0.1646477700953536,7.2591309499616985
772,-0.07358698119317712,-0.2491728576236137,-0.1564950037857419,4.8748996343108144e-05,0.03151293290361788,0.09168164805310312,0.0,2.6831736887636812,DOM1985,DOM,1985,15.727310512889927,0.029717759186658217,6.75474900890203
773,0.02519709037959845,-0.043287870151384175,0.016950796395859436,9.738790297375968e-05,0.017119793572338112,0.04783385585584237,0.0,0.9411781495237502,DOM1990,DOM,1990,15.826200368723292,-0.05580204133482482,7.305732925450609
774,-0.060448756185794726,-0.1326550355738766,0.024570392581360137,4.819221341268829e-05,0.012197614122995273,0.03880549376597662,0.0,0.5249042819391498,DOM1995,DOM,1995,15.915011924254381,-0.10585638751026605,7.788692890582695
775,-0.1427432155037094,-0.2438307151016868,-0.09148893097222584,0.00019572740518820239,0.01434458528809446,0.03285048453327006,0.0,0.886991061214393,DOM2000,DOM,2000,15.993955247494606,-0.016890485844682838,7.921990197522603
776,0.05967908296213593,-0.049491444483920496,0.08674848885807936,0.0006389512295107818,0.022056521115496358,0.03660508079632805,0.0,1.7325070812227463,DOM2005,DOM,2005,16.067171446343494,-0.028069581439737385,8.415752825984864
777,0.14849785220746556,0.2037827163091313,0.3742389432000904,0.00389006256310119,0.016335001519892218,0.03376515505683829,0.0,1.064503226849635,DOM2010,DOM,2010,16.133322531356185,-0.00784047074682232,8.687314592182272
778,0.3595543702697109,0.3250057269809326,0.4720607748117339,0.000998440446573001,0.007363204234946253,0.025137634560535308,0.0,1.9922174205194931,DOM2015,DOM,2015,16.18088836781603,-0.010894914134754147,8.82373163573324
779,-0.5849177683703424,-0.5020050434030335,-0.6503172277148046,0.17894612419533948,0.19323799040629488,0.2006651208069564,,,DZA1960,DZA,1960,16.275116596201322,,5.386018037109481
780,-0.2974959208347544,-0.2267911369822936,-0.3824838681734911,0.1830917496635017,0.19250878614855016,0.19605147215352325,,,DZA1965,DZA,1965,16.40852755415764,,5.573093072480886
781,-0.09200557328481718,-0.09211766767703558,-0.2875045212369931,0.2344271692820345,0.24100477259479455,0.2429485959146208,13.339802573170454,13.749887413903375,DZA1970,DZA,1970,16.549082647225,,6.205712265562652
782,0.02541198319159392,-0.1252907091743662,-0.2282072583651961,0.2972522119906791,0.3012861920282653,0.3031277098709203,26.0069500233928,26.93798987939091,DZA1975,DZA,1975,16.689782393749546,,7.149524743101977
783,0.10161705595612344,0.09485073322738244,-0.15743184119712647,0.29342085002376594,0.2953676553856197,0.2961509840834836,21.12327558349254,22.038152740661715,DZA1980,DZA,1980,16.84059988525461,52.31499083196997,7.7286035228683705
784,0.33365538113612825,0.30851310185806746,0.10014633174708436,0.15820998368052305,0.1604750421222643,0.16113675295127872,10.2811304898276,11.258651272673543,DZA1985,DZA,1985,16.990010062506713,49.71550076357614,7.840234921594477
785,0.14885154883872395,0.1800660916941512,0.06600773703616285,0.21045332143823456,0.21237039498725616,0.21303631392360187,13.788320676479998,15.121380596646258,DZA1990,DZA,1990,17.117228629061607,48.45538239575533,7.515295421762383
786,0.2584851110183751,0.3497428282059141,0.20613824232746253,0.2331351985897304,0.2356019726965313,0.23665146752215385,13.780585372426831,16.0188420526094,DZA1995,DZA,1995,17.212056451543113,46.156375643732176,7.355313026088298
787,-0.4694807513824405,-0.5600534321430077,-0.5582654179662517,0.28731114787552264,0.2898568433729897,0.2904413402811856,19.81560491736688,23.23309874712337,DZA2000,DZA,2000,17.281280641429834,51.13461708072068,7.596608551725824
788,-0.7125917634116247,-0.7063818125887918,-0.9803075175315502,0.3706361704651119,0.3735474059806033,0.3745357023660227,27.917731288767577,32.380325852430104,DZA2005,DZA,2005,17.351780078857736,56.86149709649345,8.257074502312697
789,-0.7258409418937161,-0.8240116795582191,-0.967327276578614,0.2989991260212476,0.2998810904488166,0.3020905583582298,24.236042292601944,28.43780541229288,DZA2010,DZA,2010,17.44227477641125,48.52223321474016,8.571624241845475
790,-0.8385531619708118,-0.9449181434703924,-1.0371860774767991,0.17499617465042488,0.17522195546326744,0.1773037656265628,11.735907996390035,14.419586239461134,DZA2015,DZA,2015,17.519243500802418,42.22515250309162,8.307426185653226
791,,,,,,,,,EAP1960,EAP,1960,20.634010088110188,,4.382969303770057
792,,,,,,,,,EAP1965,EAP,1965,20.75285422787642,,4.601672104182919
793,,,,,,,1.0434768346156005,3.6785100922622282,EAP1970,EAP,1970,20.884219409111424,,4.9476553437479645
794,,,,,,,6.525239009017462,12.021631251765445,EAP1975,EAP,1975,20.98341082001428,,5.36765957930457
795,,,,,,,7.800588547438194,14.17452379617156,EAP1980,EAP,1980,21.063195498209442,,5.705132611007346
796,,,,,,,3.863876008620844,7.487279604595146,EAP1985,EAP,1985,21.14617539115001,,5.8873885136046935
797,,,,,,,3.038177236181624,5.800504382111736,EAP1990,EAP,1990,21.2246973948,,6.21448103464309
798,,,,,,,1.5401288949256418,3.0742325702656617,EAP1995,EAP,1995,21.287705640073636,,6.734515470514662
799,,,,,,,1.9352122273763857,3.7314450225407834,EAP2000,EAP,2000,21.337779026209144,,7.044718402210081
800,,,,,,,2.31873993766354,6.7861480111657775,EAP2005,EAP,2005,21.377741586262143,,7.822256995672755
801,,,,,,,1.50210412472451,5.158170246620463,EAP2010,EAP,2010,21.413829382393672,,8.574439276575752
802,,,,,,,0.398942665902086,1.75255806567894,EAP2015,EAP,2015,21.44273318150147,,8.815606074953052
803,,,,,,,,,EAR1960,EAR,1960,20.750267972728903,,5.078272863368727
804,,,,,,,,,EAR1965,EAR,1965,20.87110486781458,,5.270695348953717
805,,,,,,,5.110467554300111,6.308132936195219,EAR1970,EAR,1970,20.993901885224044,,5.67553388907784
806,,,,,,,13.32990180553466,14.923534025453879,EAR1975,EAR,1975,21.11594866967181,,6.289013298113208
807,,,,,,,12.007811945968024,13.769060366321757,EAR1980,EAR,1980,21.239778328742116,,6.716250559072166
808,,,,,,,5.823913154771165,7.399265776255274,EAR1985,EAR,1985,21.36270389598849,,6.665925937069451
809,,,,,,,5.914389097898551,7.2024326569006965,EAR1990,EAR,1990,21.474846439455682,,6.9058877702491355
810,,,,,,,4.6665945726988936,5.756905624978289,EAR1995,EAR,1995,21.574091735652445,,7.087393670592132
811,,,,,,,6.495368776122044,7.868520835083194,EAR2000,EAR,2000,21.663906114101785,,7.20988579623377
812,,,,,,,8.997881273408638,11.706137154406914,EAR2005,EAR,2005,21.745133958591502,,7.710173696522462
813,,,,,,,7.473410183229732,10.311912470086119,EAR2010,EAR,2010,21.820865649233248,,8.091250496312153
814,,,,,,,2.82707560974819,4.72015786822558,EAR2015,EAR,2015,21.877172408473545,,8.123969944762129
815,,,,,,,,,EAS1960,EAS,1960,20.788054430563253,,5.058759158609672
816,,,,,,,,,EAS1965,EAS,1965,20.90145619775581,,5.447422066842904
817,,,,,,,0.3274788698755021,1.3765704088530186,EAS1970,EAS,1970,21.025966768729653,,6.0918221701327
818,,,,,,,1.594903854054602,3.22337807346392,EAS1975,EAS,1975,21.121500711127847,,6.752952727572626
819,,,,,,,1.816957477588152,3.497877685599078,EAS1980,EAS,1980,21.19824384555189,,7.133473135284928
820,,,,,,,0.7421365916614768,1.539351239336182,EAS1985,EAS,1985,21.27637209901598,,7.627501351587246
821,,,,,,,0.4803757954957043,0.9915291533198662,EAS1990,EAS,1990,21.349752589115056,,8.062019992228107
822,,,,,,,0.3334993701326676,0.7208800138468197,EAS1995,EAS,1995,21.40934047654684,,8.2625060002804
823,,,,,,,0.5461866356148419,1.1642331207130874,EAS2000,EAS,2000,21.456661546890906,,8.303352107185878
824,,,,,,,0.9556486170168116,3.1857294520165143,EAS2005,EAS,2005,21.494320523288668,,8.65400912764115
825,,,,,,,0.8460631861436498,3.280953365707444,EAS2010,EAS,2010,21.528506475412584,,9.105648384873753
826,,,,,,,0.260031971440555,1.4425982612281334,EAS2015,EAS,2015,21.555616499478774,,9.20053305086563
827,,,,,,,,,ECA1960,ECA,1960,19.462966213380458,,
828,,,,,,,,,ECA1965,ECA,1965,19.531383134575922,,
829,,,,,,,0.1182871987879218,0.7444553783505408,ECA1970,ECA,1970,19.587870917656904,,
830,,,,,,,0.22977001756050225,0.8408737633738053,ECA1975,ECA,1975,19.64172993923755,,
831,,,,,,,0.33077247752712685,1.375479709967168,ECA1980,ECA,1980,19.69372416786279,,
832,,,,,,,2.1047750267587904,3.2869070472025745,ECA1985,ECA,1985,19.7441755478601,,7.757260464896631
833,,,,,,,3.43430876321869,5.868549526395752,ECA1990,ECA,1990,19.77805807225765,,7.675057370208145
834,,,,,,,2.549934453428908,4.29181150379778,ECA1995,ECA,1995,19.786502587379598,,7.540562117598947
835,,,,,,,5.863498882039996,10.122444582106153,ECA2000,ECA,2000,19.786969432423763,,7.741598679950501
836,,,,,,,6.843175663786899,11.451720065854635,ECA2005,ECA,2005,19.79292432912792,,8.739484106732471
837,,,,,,,6.789740526842432,11.059783203178377,ECA2010,ECA,2010,19.815666114600205,,9.165954620027689
838,,,,,,,3.3860551480072103,6.234194215403748,ECA2015,ECA,2015,19.8394060433426,,8.924593455332335
839,,,,,,,,,ECS1960,ECS,1960,20.34200665794425,,6.629801619136678
840,,,,,,,,,ECS1965,ECS,1965,20.39429140687099,,6.993785115237891
841,,,,,,,0.01147414919354377,0.2480649615684946,ECS1970,ECS,1970,20.435295101768887,,7.564580001048808
842,,,,,,,0.14816724492136185,0.5923289394741073,ECS1975,ECS,1975,20.47228088169759,,8.239690533964986
843,,,,,,,0.39109547992377,0.8596078939242486,ECS1980,ECS,1980,20.50484747979786,,8.517479585777831
844,,,,,,,0.4516169837487755,0.7451090632935141,ECS1985,ECS,1985,20.534835705703532,,8.876957943771895
845,,,,,,,0.4640439060058629,0.8100955157272566,ECS1990,ECS,1990,20.559896601570447,,9.292407757178097
846,,,,,,,0.31216984179807955,0.5239127406008804,ECS1995,ECS,1995,20.570995425406295,,9.435757793849739
847,,,,,,,0.7068849908137464,1.1916583515923442,ECS2000,ECS,2000,20.57854973416911,,9.543434184639914
848,,,,,,,1.1318158402229015,1.944935157161652,ECS2005,ECS,2005,20.59367709226103,,10.029880556754364
849,,,,,,,1.418609132058048,2.3944271061235183,ECS2010,ECS,2010,20.612603172150422,,10.141389583607992
850,,,,,,,0.6174241879592494,1.1879266232017915,ECS2015,ECS,2015,20.630642629596185,,10.0326904235492
851,-0.7598790769931171,-0.7580815907278929,-0.7816877462267002,0.0005077730198497441,0.0009324650914337764,0.02779784505568551,,,ECU1960,ECU,1960,15.387807193717691,,5.968235094786536
852,-0.7919814625471867,-0.8091316349413896,-0.8528543724376061,0.0005725904521304796,0.001003244950750278,0.03206106564121372,,,ECU1965,ECU,1965,15.532999395656441,,6.14885947797097
853,-1.0031553693886643,-1.0185838773736935,-1.0668419956451118,0.03991446556427266,0.04026019153522111,0.07588894975224449,2.4196705711033664,3.1313433337012686,ECU1970,ECU,1970,15.676802153255393,,6.385890050007862
854,-1.0227433266258334,-1.1269769619777943,-1.1703676326606265,0.06424217846273017,0.06447614779287053,0.10420956797026973,6.581129016868324,7.2302939766295005,ECU1975,ECU,1975,15.813894852499402,,7.2815845610892245
855,-0.9762302082325144,-0.939824254755602,-0.9336203903088184,0.08786347278628262,0.08812584593864113,0.108937242038067,8.358533690396456,9.019108372644572,ECU1980,ECU,1980,15.943326534552964,27.013255338821374,7.713466405234151
856,-0.9383556925821231,-0.8881950853906874,-0.9215802682952317,0.07938479285446623,0.07977102602723347,0.11242865054253744,7.401926224402095,8.290845729276146,ECU1985,ECU,1985,16.067634999301266,28.17930060809439,7.345615443475657
857,-0.5807994746738654,-0.574383886028171,-0.5341081443040059,0.0697713576971142,0.07067212357695217,0.08880212272493397,7.7234397892550275,8.507250736996376,ECU1990,ECU,1990,16.18636026533042,30.387027961643007,7.445781648834029
858,-1.0941727781797863,-1.0657196579318318,-0.9992412915665132,0.059751105185296215,0.061287184579442884,0.07950227415969392,6.136278537242004,7.032485958734412,ECU1995,ECU,1995,16.293923351568708,32.482987037353446,7.653613885272685
859,-0.7631441836090035,-0.7897596786743492,-0.6950889539454005,0.10578527513888,0.10756420464178064,0.12006004196172465,10.925713691607811,11.214426194705279,ECU2000,ECU,2000,16.385870773372492,32.7259218218337,7.667441410379225
860,-0.8245601941244781,-0.8421366355735669,-0.7808650095736871,0.16001018749812684,0.16279051965264627,0.17543716155164965,15.947848955596873,16.29456048267344,ECU2005,ECU,2005,16.469414317621336,36.24498945338581,8.215761825958499
861,-0.7903986891451907,-0.7603145381553427,-0.7458558691164082,0.15708518560666954,0.15954492737703654,0.17282812088491198,12.864453448988778,13.48044117693544,ECU2010,ECU,2010,16.551128843279017,33.3168544121219,8.632430046061934
862,-0.7932450623047932,-0.7158221074675275,-0.7551366837315716,0.06815824629897957,0.07132615762988938,0.08575988144135897,4.166417771353946,4.715550180115152,ECU2015,ECU,2015,16.61186247728177,33.0103913777211,8.728154042131932
863,0.034856491310861125,-0.11697828797467658,-0.12376365495623146,,,,,,EGY1960,EGY,1960,17.166114561643745,,
864,-0.028718119995262505,-0.15974016961648885,-0.3474320518893035,0.010913342464130515,0.012987180763695752,0.03151000471300939,,,EGY1965,EGY,1965,17.297991022332084,,5.156172687217391
865,0.31946497087689896,0.4107402306077231,0.2571523682677701,0.018739825694956937,0.021820753511668886,0.033564324849757465,2.4965655372176565,2.9087326004167844,EGY1970,EGY,1970,17.417706141452516,,5.5080241609324165
866,0.05926047797430058,0.037058843178001885,-0.21310213620171065,0.07440110299367148,0.07922230151213827,0.08610051436337825,14.868780335673485,15.509919137295912,EGY1975,EGY,1975,17.530718758641854,,5.858754501194739
867,-0.5605092394349634,-0.6476773232726137,-0.8947137291177846,0.1472920379305364,0.15500950164634056,0.15731354846225748,23.95386063315754,24.68724454216876,EGY1980,EGY,1980,17.653494158118704,,6.380521920454942
868,-0.6839785448799917,-0.8110095332795669,-0.99327636255187,0.0666449886883082,0.07439254510780717,0.07576219896819747,12.831704818917313,13.42601179842635,EGY1985,EGY,1985,17.787434294086417,,6.604144435667978
869,-0.42771791243801865,-0.4706692402911194,-0.5500565290831201,0.06782898205657538,0.07686708316504794,0.07946353309915752,12.031085443175476,12.659948019266642,EGY1990,EGY,1990,17.909760072336137,,6.599251515373651
870,-0.576375241400702,-0.6488020478892884,-0.7798427421103286,0.039718537031868166,0.045802239291204826,0.04859925373662821,6.36108068387783,6.896452178319731,EGY1995,EGY,1995,18.007597730141445,,7.047906840438912
871,-0.5356927845492694,-0.6889664224340525,-0.7003550744838044,0.026294761650140108,0.038125565910853566,0.042951405783884684,6.955326390019557,7.8830324931323466,EGY2000,EGY,2000,18.10071480928016,,7.118979731670861
872,-0.4710367557095629,-0.5253556518259039,-0.5521470364176414,0.06433148739639465,0.08786652345650163,0.0961559961971864,10.773377497482032,13.603470473683267,EGY2005,EGY,2005,18.19225665762121,,7.436817696688409
873,-0.19650290498073356,-0.19533758498912268,-0.13917466980777046,0.041367210893742526,0.053635025363047366,0.05994144981846225,8.01870197369601,10.413615452868752,EGY2010,EGY,2010,18.291570245899806,,8.011192242757115
874,-0.29254730502046644,-0.2587749053287313,-0.1754780915021107,0.017628415536689618,0.02318400868911434,0.027466093320278044,3.098339977151364,4.196133947334487,EGY2015,EGY,2015,18.376450182975262,,8.054069450957577
875,,,,,,,,,EMU1960,EMU,1960,19.415268870311294,,7.027237333917528
876,,,,,,,,,EMU1965,EMU,1965,19.457375608870624,,7.450336466211533
877,,,,,,,0.010910966622794218,0.2260994451952492,EMU1970,EMU,1970,19.48893043627632,,8.072948048423909
878,,,,,,,0.032572263838502334,0.44523829687841776,EMU1975,EMU,1975,19.51499396820468,,8.772997677256258
879,,,,,,,0.050660731011728855,0.4898363242775486,EMU1980,EMU,1980,19.53288585026957,,9.035373047498462
880,,,,,,,0.033400773042785416,0.2341777060196118,EMU1985,EMU,1985,19.545149316500595,,9.426109108999485
881,,,,,,,0.01646421469801956,0.11933320058418083,EMU1990,EMU,1990,19.56504734181336,,9.902023108600758
882,,,,,,,0.0097125964576355,0.0808525018338154,EMU1995,EMU,1995,19.579848075859513,,10.034296565700771
883,,,,,,,0.018990122052361117,0.13420854169236698,EMU2000,EMU,2000,19.597211933381086,,10.092490602078309
884,,,,,,,0.02822197679448512,0.180148454124,EMU2005,EMU,2005,19.622200935280407,,10.51947777757541
885,,,,,,,0.03622211481036998,0.206361518576778,EMU2010,EMU,2010,19.63470210658422,,10.571002600021817
886,,,,,,,0.013192155533631005,0.10645636439204567,EMU2015,EMU,2015,19.646017424817828,,10.47782374794193
887,,,,,,,,,ERI1960,ERI,1960,14.201621034411227,,
888,,,,,,,,,ERI1965,ERI,1965,14.331610010615371,,
889,,,,,,,,,ERI1970,ERI,1970,14.464732600898488,,
890,,,,,,,,,ERI1975,ERI,1975,14.60175647488901,,
891,,,,,,,,,ERI1980,ERI,1980,14.742822413524902,,
892,,,,,,,,,ERI1985,ERI,1985,14.886596995877259,,
893,-10.163606648108745,-10.213317514685588,-9.932727562078359,0.0,2.2094711773326807e-05,0.0006838898059891575,0.0,3.8164126046810134,ERI1990,ERI,1990,14.94972677067184,-0.09723077042745565,5.067396500212478
894,-1.01100036584586,-1.006831526191461,-1.148152448800557,3.219456869391641e-05,0.00047503029850099365,0.002426810281656513,0.0,7.311164214889223,ERI1995,ERI,1995,14.972037855663475,-0.057648824133704174,5.362788142848763
895,0.19706924577917076,0.2316379864911447,0.2967171336031467,1.041471015587526e-05,0.0008264836368359483,0.0029475496576668024,0.0,4.046457819776061,ERI2000,ERI,2000,15.102064801578898,0.0,5.434002948579531
