,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year
510,-0.43210770627433365,-0.2612163223220489,-0.330604984681949,9730.311536573234,16489985.4,0.005048646066961337,0.22840206541363553,0.2530501070474004,0.03349049994809254,18.0623256632304,7.887411823063321e-07,CHL2005,CHL,2005
511,-0.4257856056206921,-0.23105970110248664,-0.22466356043049363,14746.69720939928,17306647.4,0.0018371005331803611,0.18671957128482183,0.20794305374300323,0.02392885724503702,16.538500516068403,1.029744422054955e-06,CHL2010,CHL,2010
512,-0.4127231483560472,-0.27232023397161315,-0.3534104465817886,14347.993199228933,17909053.666666668,0.0011282058570687681,0.13269216561345773,0.15297006533429774,0.010023116847120284,11.318433344881234,7.545468772449207e-07,CHL2015,CHL,2015
513,0.08784420882641088,-0.0013912247806304595,-0.14139612818101197,79.20959794234028,674772000.0,1.5283353313167432e-05,0.0019130230545824193,0.004049739238228193,,,,CHN1960,CHN,1960
514,0.079061727394695,-0.01386432109785977,-0.06759433881193747,98.20069948958734,755134000.0,4.2545515709042914e-05,0.0018308587165812012,0.005045993677475993,,,,CHN1965,CHN,1965
515,0.1857637452672059,0.11141529327494959,-0.001557045844678555,136.1863197220486,860748000.0,0.0007365919233688486,0.002499266803693335,0.005713648231106273,0.678963489217265,1.8580698612332935,,CHN1970,CHN,1970
516,0.15854728678853358,0.07671125857055575,0.005666019974027678,173.9099467260422,943141000.0,0.006355346658673951,0.00887973900559588,0.01293684977163631,5.5747915663433485,10.595884016995704,,CHN1975,CHN,1975
517,0.48497324187108604,0.42781815861196026,0.39677983248794985,214.27140282544042,1008777000.0,0.01924942218562315,0.024600345789370804,0.02912193220407467,7.8076199077888635,15.448000879009502,2.0984941641009412e-06,CHN1980,CHN,1980
518,0.4177503296785983,0.38957030833642375,0.349965823678467,284.52370680465526,1084429000.0,0.013932926806398804,0.02207823947906473,0.028542207097339956,3.9133098858061133,6.789627220083682,2.441975688714165e-06,CHN1985,CHN,1985
519,0.4606461836428727,0.45175689016655995,0.43341481605066257,373.67392578823694,1164242000.0,0.009160909693524028,0.02330142466678784,0.032838853811410086,3.097289604248218,4.96274861487538,2.4591263904830503e-06,CHN1990,CHN,1990
520,1.1769791790978963,1.190250141729667,1.1801076604206437,760.5364279300094,1229430000.0,0.003753662562428462,0.019044094980174116,0.024327984016703795,1.3741469947306597,2.1820852902190464,2.6308082928997894e-06,CHN1995,CHN,1995
521,1.462720043200409,1.5230472904694146,1.3829788664703464,1191.660073360476,1279874000.0,0.003296283095250734,0.019460754813279378,0.02344326485527719,1.519630068530682,2.78113579128104,2.7666498384527286e-06,CHN2000,CHN,2000
522,1.7789682467117267,1.8973927545151839,1.767459873558798,2771.5390414079857,1317708000.0,0.003659219933949394,0.028652843089919843,0.03138654595834419,1.877534504828248,6.286241616585658,3.082946561272018e-06,CHN2005,CHN,2005
523,2.2747297684748555,2.2688909249110862,2.006096370847344,6258.6930008255995,1350836000.0,0.003011931758262538,0.017381616802727866,0.01897130296847868,1.2221224174774712,4.809597181268927,3.547530997945528e-06,CHN2010,CHN,2010
524,1.8707846417369915,2.0909691989832377,2.113194939036802,8337.82486169175,1378760000.0,0.0018869449310259063,0.013618830445883516,0.01481180715308085,0.3096341585427331,1.36993240209227,3.597755216624812e-06,CHN2015,CHN,2015
