Country,Year,NY.GDP.TOTL.RT.ZS
GUY,1991,28.0142369490843
GUY,1992,23.3300981554251
GUY,1993,25.785376436573
GUY,1994,24.5835376951915
GUY,1995,24.9370897728931
GUY,1996,21.7729819152953
GUY,1997,20.8988895344826
GUY,1998,16.5872392029302
GUY,1999,15.7238516549372
GUY,2000,12.5480247504326
GUY,2001,12.1894866887486
GUY,2002,10.4576786952274
GUY,2003,11.9921887977749
GUY,2004,13.9188351844664
GUY,2005,15.2384443933314
GUY,2006,13.7718520832264
GUY,2007,15.125324388716
GUY,2008,15.6021806988191
GUY,2009,16.8374589564579
GUY,2010,23.2079571073158
GUY,2011,25.6406860127103
GUY,2012,27.5160180923877
GUY,2013,24.9591460398532
GUY,2014,20.7047421868671
GUY,2015,18.7025082459917
GUY,2016,25.0626354719261
GUY,2017,25.330493430705
GUY,2018,
HTI,1960,
HTI,1961,
HTI,1962,
HTI,1963,
HTI,1964,
HTI,1965,
HTI,1966,
HTI,1967,
HTI,1968,
HTI,1969,
HTI,1970,4.94082793905462
HTI,1971,4.35712207512514
HTI,1972,3.38088443587249
HTI,1973,3.37301294359561
HTI,1974,3.95897674588095
HTI,1975,3.26768084234605
HTI,1976,2.93978162187881
HTI,1977,3.53026773050931
HTI,1978,3.43616055450479
HTI,1979,3.15466056555159
HTI,1980,2.4859978670014
HTI,1981,2.45242005866496
HTI,1982,3.48259508899918
HTI,1983,1.10978766400085
HTI,1984,0.651503625684287
HTI,1985,0.427695919290364
HTI,1986,0.408686931478145
HTI,1987,0.51468349868742
HTI,1988,0.412432388085088
HTI,1989,0.426111932553284
HTI,1990,0.758980650078628
HTI,1991,0.754578924933447
HTI,1992,1.16755024671604
HTI,1993,1.25091936872784
HTI,1994,1.18848565170761
HTI,1995,1.22519462625147
HTI,1996,0.942847807893396
HTI,1997,0.99375137269354
HTI,1998,0.778424833647248
HTI,1999,0.619396171475083
HTI,2000,0.602198859115532
HTI,2001,0.674836024380118
HTI,2002,0.692007396600362
HTI,2003,0.845124102569404
HTI,2004,0.708210634384832
HTI,2005,0.579783223073994
HTI,2006,0.749763873680001
HTI,2007,0.652892730672954
HTI,2008,0.640002825831143
HTI,2009,0.594348706894198
HTI,2010,1.1921762167326
HTI,2011,0.910408537152873
HTI,2012,0.855323203968725
HTI,2013,0.954515582620741
HTI,2014,1.20874016156317
HTI,2015,0.946225836468143
HTI,2016,1.29358318465509
HTI,2017,1.23521258939346
HTI,2018,
HND,1960,
HND,1961,
HND,1962,
HND,1963,
HND,1964,
HND,1965,
HND,1966,
HND,1967,
HND,1968,
HND,1969,
HND,1970,4.44327314961718
HND,1971,4.18771160606183
HND,1972,5.05815758758518
HND,1973,8.01068192792431
HND,1974,8.30235381315713
HND,1975,7.06081040045727
HND,1976,4.93561076437783
HND,1977,5.90830269627293
HND,1978,3.25965755527543
HND,1979,3.53134086455349
HND,1980,3.80368175590672
HND,1981,2.99198718048863
HND,1982,5.63129866909766
HND,1983,2.8388000348415
HND,1984,2.27953605634609
HND,1985,1.59068783078765
HND,1986,0.690725541610465
HND,1987,0.684142568872669
HND,1988,2.73969444838863
HND,1989,2.45802146720442
HND,1990,3.21091883677461
HND,1991,2.88063016927198
HND,1992,2.47312198380316
HND,1993,1.86976565465064
HND,1994,2.34212074307987
HND,1995,2.48413962967178
HND,1996,2.04264508151895
HND,1997,2.6334261128742
HND,1998,1.95432837916618
HND,1999,1.82388925645227
HND,2000,1.51903672424778
HND,2001,1.39057649380743
HND,2002,1.39846629063272
HND,2003,1.36159822095184
HND,2004,1.39046715855229
HND,2005,1.46386115744763
HND,2006,2.52795154535164
HND,2007,2.20864296475943
HND,2008,1.74525545390208
HND,2009,1.53933868721407
HND,2010,2.72218754316104
HND,2011,2.31617053095245
HND,2012,2.05919820931495
HND,2013,2.20421796469127
HND,2014,2.71464190379655
HND,2015,1.89897604787094
HND,2016,2.1689413318159
HND,2017,2.09204232984244
HND,2018,
HKG,1960,
HKG,1961,
HKG,1962,
HKG,1963,
HKG,1964,
HKG,1965,
HKG,1966,
HKG,1967,
HKG,1968,
HKG,1969,
HKG,1970,0.00950559877869539
HKG,1971,0.00713685242307683
HKG,1972,0.00528391576778454
HKG,1973,0.00672260139919482
HKG,1974,0.00647824734878853
HKG,1975,0.00860150477881416
HKG,1976,0.00690349290594893
HKG,1977,0.00740475522247211
HKG,1978,0.00490066371956115
HKG,1979,0.00551475805515296
HKG,1980,0.00488938778053381
HKG,1981,0.00289968454606593
HKG,1982,0.00275054075583015
HKG,1983,0.00281376676656352
HKG,1984,0.00159534928116595
HKG,1985,0.00152572300546915
HKG,1986,0.00207468572613322
HKG,1987,0.00163995066625496
HKG,1988,0.00137379242328644
HKG,1989,0.00119951994837608
HKG,1990,0.00107915747368555
HKG,1991,0.00105036512660258
HKG,1992,0.00126614443568167
HKG,1993,0.000844864657569483
HKG,1994,0.000869054667131425
HKG,1995,0.00136225806458517
HKG,1996,0.00147447390192764
HKG,1997,0.00116662504594631
HKG,1998,0.000971457614269788
HKG,1999,0.00052874294813885
HKG,2000,0.000500031703739214
HKG,2001,0.000584840735545151
HKG,2002,0.000659075539518252
HKG,2003,0.000976568117825058
HKG,2004,0.0010208214701257
HKG,2005,0.000586714815051722
HKG,2006,0.000664092601236902
HKG,2007,0.000901009349769553
HKG,2008,0.00146107845662471
HKG,2009,0.00139075811792776
HKG,2010,0.00143672047814122
HKG,2011,0.00168154492006743
HKG,2012,0.00132755703729151
HKG,2013,0.00114218975156063
HKG,2014,0.00170079106231078
HKG,2015,0.00108305804092986
HKG,2016,0.0012496018479629
HKG,2017,0.001194071594019
HKG,2018,
HUN,1960,
HUN,1961,
HUN,1962,
HUN,1963,
HUN,1964,
HUN,1965,
HUN,1966,
HUN,1967,
HUN,1968,
HUN,1969,
HUN,1970,
HUN,1971,
HUN,1972,
HUN,1973,
HUN,1974,
HUN,1975,
HUN,1976,
HUN,1977,
HUN,1978,
HUN,1979,
HUN,1980,
HUN,1981,
HUN,1982,
HUN,1983,
HUN,1984,
HUN,1985,
HUN,1986,
HUN,1987,
HUN,1988,
HUN,1989,
HUN,1990,
HUN,1991,1.05015001859387
HUN,1992,0.823414196423457
HUN,1993,0.692075148575998
HUN,1994,0.506439572372428
HUN,1995,0.522054937443709
HUN,1996,0.557525794938527
HUN,1997,0.479481029436016
HUN,1998,0.23978614795804
HUN,1999,0.33093306013506
HUN,2000,0.677551315293033
HUN,2001,0.684858115180321
HUN,2002,0.443696414480734
HUN,2003,0.412292163102552
HUN,2004,0.440101022649662
HUN,2005,0.413051454084243
HUN,2006,0.547304159369935
HUN,2007,0.474671092278156
HUN,2008,0.640123689990302
HUN,2009,0.514536421994153
HUN,2010,0.539152304323549
HUN,2011,0.701079314560572
HUN,2012,0.641466864654626
HUN,2013,0.515005489577923
HUN,2014,0.40294511446946
HUN,2015,0.289727405091103
HUN,2016,0.255658730188636
HUN,2017,0.290070995744555
HUN,2018,
ISL,1960,
ISL,1961,
ISL,1962,
ISL,1963,
ISL,1964,
ISL,1965,
ISL,1966,
ISL,1967,
ISL,1968,
ISL,1969,
ISL,1970,0.0
ISL,1971,0.0
ISL,1972,0.0
ISL,1973,0.0
ISL,1974,0.0
ISL,1975,0.0
ISL,1976,0.0
ISL,1977,0.0
ISL,1978,0.0
ISL,1979,0.0
ISL,1980,0.0
ISL,1981,0.0
ISL,1982,0.0
ISL,1983,0.0
ISL,1984,0.0
ISL,1985,0.0
ISL,1986,0.0
ISL,1987,0.0
ISL,1988,0.0
ISL,1989,0.0
ISL,1990,0.0
ISL,1991,0.0
ISL,1992,0.0
ISL,1993,0.0
ISL,1994,0.0
ISL,1995,0.0
ISL,1996,0.0
ISL,1997,0.0
ISL,1998,0.0
ISL,1999,0.0
ISL,2000,0.0
ISL,2001,0.0
ISL,2002,0.0
ISL,2003,0.0
ISL,2004,0.0
ISL,2005,0.0
ISL,2006,0.0
ISL,2007,0.0
ISL,2008,0.0
ISL,2009,0.0
ISL,2010,0.0
ISL,2011,0.000382766176899412
ISL,2012,0.000359864684012753
ISL,2013,0.000364383747486618
ISL,2014,0.000349274703168258
ISL,2015,0.000293324996640094
ISL,2016,0.000250379491435469
ISL,2017,0.000239569625855736
ISL,2018,
IND,1960,
IND,1961,
IND,1962,
IND,1963,
IND,1964,
IND,1965,
IND,1966,
IND,1967,
IND,1968,
IND,1969,
IND,1970,0.68727484564859
IND,1971,0.850544152767884
IND,1972,0.833668322558276
IND,1973,0.967734971544177
IND,1974,1.38082886221107
IND,1975,2.98470965637239
IND,1976,2.91634178662578
IND,1977,3.94610747949994
IND,1978,3.36503876781302
IND,1979,3.25884140256625
IND,1980,2.91861317535835
IND,1981,3.90992431934478
IND,1982,4.10830528896487
IND,1983,3.4773769401893
IND,1984,3.38045788201513
IND,1985,3.51096509818819
IND,1986,2.42885654913717
IND,1987,2.17357141657663
IND,1988,2.04527284378025
IND,1989,2.89528934472649
IND,1990,3.41052210675507
IND,1991,3.21993544017463
IND,1992,2.73002774758016
IND,1993,2.51843728368631
IND,1994,2.07647175725461
IND,1995,2.50093778415599
IND,1996,2.44507902795196
IND,1997,2.19125080688523
IND,1998,1.75870374156127
IND,1999,1.77721336855503
IND,2000,2.4226371911542
IND,2001,2.46717573224027
IND,2002,2.29920849339995
IND,2003,2.3382805941352
IND,2004,3.28688792995661
IND,2005,3.80013003434054
IND,2006,4.13111098506474
IND,2007,4.71266888581428
IND,2008,7.35126858733579
IND,2009,3.50385212925936
IND,2010,4.48288074407363
IND,2011,5.30021017078917
IND,2012,3.978743032409
IND,2013,3.60936682641872
IND,2014,2.81435473635703
IND,2015,1.83414464280901
IND,2016,1.83767349511992
IND,2017,2.14297229698964
IND,2018,
IDN,1960,
IDN,1961,
IDN,1962,
IDN,1963,
IDN,1964,
IDN,1965,
IDN,1966,
IDN,1967,
IDN,1968,
IDN,1969,
IDN,1970,3.57330674768742
IDN,1971,3.96064557479182
IDN,1972,5.9619340029119
IDN,1973,10.5920153075674
IDN,1974,19.9568936356565
IDN,1975,16.9784508480377
IDN,1976,17.1962588990286
IDN,1977,17.7622106181817
IDN,1978,15.2068319287327
IDN,1979,33.6575713067426
IDN,1980,27.5386723684003
IDN,1981,18.963959030248
IDN,1982,10.5245954051106
IDN,1983,13.5676774214504
IDN,1984,13.3127862892072
IDN,1985,12.3834890620649
IDN,1986,8.08341133830138
IDN,1987,11.1425435355715
IDN,1988,8.89585251890941
IDN,1989,10.9960448812373
IDN,1990,12.2689392830466
IDN,1991,7.8320748502205
IDN,1992,7.67116397797805
IDN,1993,6.02991219544735
IDN,1994,5.40949473360867
IDN,1995,5.66511039738978
IDN,1996,5.88234916068258
IDN,1997,5.43088805722519
IDN,1998,8.15334188916429
IDN,1999,6.91097038182827
IDN,2000,10.2694553963898
IDN,2001,8.50499711055951
IDN,2002,6.86107849343833
IDN,2003,6.74567859651895
IDN,2004,9.02201460994424
IDN,2005,10.2082850792133
IDN,2006,10.1339131386012
IDN,2007,10.5935837388224
IDN,2008,11.9437958689574
IDN,2009,6.97348999312284
IDN,2010,7.35162211822161
IDN,2011,8.98428550545899
IDN,2012,6.9131004354455
IDN,2013,6.28873096621127
IDN,2014,5.16462354691954
IDN,2015,3.71844503049814
IDN,2016,3.0587761530618
IDN,2017,3.48466987734538
IDN,2018,
IRN,1960,
IRN,1961,
IRN,1962,
IRN,1963,
IRN,1964,
IRN,1965,
IRN,1966,
IRN,1967,
IRN,1968,
IRN,1969,
IRN,1970,14.0078191592423
IRN,1971,18.0999057901602
IRN,1972,18.8605122055132
IRN,1973,20.1867740684743
IRN,1974,49.6188189479346
IRN,1975,38.6784081491227
IRN,1976,35.6363104301777
IRN,1977,30.7170881344814
IRN,1978,30.1165676830393
IRN,1979,34.1693835503702
IRN,1980,21.5266840605476
IRN,1981,14.8777909700725
IRN,1982,15.8422794837097
IRN,1983,13.834515530414
IRN,1984,11.5790008213996
IRN,1985,10.3290052956987
IRN,1986,4.01434170278361
IRN,1987,9.89641646816841
IRN,1988,8.98843679544545
IRN,1989,15.8118627559292
IRN,1990,21.9035790856247
IRN,1991,
IRN,1992,
IRN,1993,29.4906062858979
IRN,1994,24.9147106086415
IRN,1995,20.0220610019861
IRN,1996,20.3748022484969
IRN,1997,19.3983115094453
IRN,1998,12.6289787596675
IRN,1999,17.8742087964571
IRN,2000,32.7123808950808
IRN,2001,23.5855501585878
IRN,2002,22.2757206653508
IRN,2003,23.3997483586868
IRN,2004,27.2798877194508
IRN,2005,34.9562598480791
IRN,2006,34.8885581204668
IRN,2007,29.788030668824
IRN,2008,34.7427117494699
IRN,2009,20.4077245915792
IRN,2010,23.3484517767446
IRN,2011,28.466577033095
IRN,2012,23.8199442132505
IRN,2013,27.7574666681987
IRN,2014,27.2239117005428
IRN,2015,16.1415724804756
IRN,2016,13.4696852724154
IRN,2017,17.7785548098322
IRN,2018,
IRQ,1960,
IRQ,1961,
IRQ,1962,
IRQ,1963,
IRQ,1964,
IRQ,1965,
IRQ,1966,
IRQ,1967,
IRQ,1968,
IRQ,1969,
IRQ,1970,18.3403005043813
IRQ,1971,22.5982973064196
IRQ,1972,22.6286288929529
IRQ,1973,31.1404378999211
IRQ,1974,64.776523302118
IRQ,1975,61.7053649784022
IRQ,1976,55.0440615069386
IRQ,1977,51.5906748938039
IRQ,1978,47.8091165862981
IRQ,1979,
IRQ,1980,55.9053023422088
IRQ,1981,27.9112763103235
IRQ,1982,20.0288799789254
IRQ,1983,21.1916845146667
IRQ,1984,21.6827877067878
IRQ,1985,24.03471964517
IRQ,1986,14.7395377759247
IRQ,1987,20.8330408665299
IRQ,1988,20.0930344637413
IRQ,1989,28.8046540836722
IRQ,1990,9.62870908937492
IRQ,1991,
IRQ,1992,
IRQ,1993,
IRQ,1994,
IRQ,1995,
IRQ,1996,
IRQ,1997,
IRQ,1998,
IRQ,1999,
IRQ,2000,
IRQ,2001,
IRQ,2002,
IRQ,2003,
IRQ,2004,64.1499071471388
IRQ,2005,63.9345198367319
IRQ,2006,61.8217564941733
IRQ,2007,53.0488141793907
IRQ,2008,52.5637319554838
IRQ,2009,36.5799359065074
IRQ,2010,42.4990461699381
IRQ,2011,51.0838252036828
IRQ,2012,48.7305921336865
IRQ,2013,45.629077971702
IRQ,2014,45.629575434858
IRQ,2015,35.1328779028195
IRQ,2016,31.3418646559852
IRQ,2017,37.9783375197936
IRQ,2018,
IRL,1960,
IRL,1961,
IRL,1962,
IRL,1963,
IRL,1964,
IRL,1965,
IRL,1966,
IRL,1967,
IRL,1968,
IRL,1969,
IRL,1970,0.427276416235396
IRL,1971,0.270649480913477
IRL,1972,0.276042243903837
IRL,1973,0.742003394884047
IRL,1974,0.939557374315043
IRL,1975,0.185023095920451
IRL,1976,0.154589869547732
IRL,1977,0.169351610161501
IRL,1978,0.209311328007193
IRL,1979,0.454458835162567
IRL,1980,0.37967013587237
IRL,1981,0.27537703999892
IRL,1982,0.187892219097493
IRL,1983,0.376638953652598
IRL,1984,0.412530172379541
IRL,1985,0.407879294182586
IRL,1986,0.204388620702582
IRL,1987,0.129050899706163
IRL,1988,0.668923331642935
IRL,1989,0.794547977972715
IRL,1990,0.327976681305023
IRL,1991,0.140161761263233
IRL,1992,0.105927403805715
IRL,1993,0.125154366572655
IRL,1994,0.107624556169623
IRL,1995,0.0979733289716925
IRL,1996,0.112771433783114
IRL,1997,0.082897196016528
IRL,1998,0.0450586357420357
IRL,1999,0.0350210405161664
IRL,2000,0.0614928365980769
IRL,2001,0.0629487942781823
IRL,2002,0.0527350463860463
IRL,2003,0.0391487817205188
IRL,2004,0.041770207581381
IRL,2005,0.0354311300243047
IRL,2006,0.381543774730691
IRL,2007,0.316080742542402
IRL,2008,0.0889145695254738
IRL,2009,0.0627316018777179
IRL,2010,0.137687326739495
IRL,2011,0.123029236728059
IRL,2012,0.0841658619567717
IRL,2013,0.0756887163542894
IRL,2014,0.088430188639314
IRL,2015,0.0566355391519425
IRL,2016,0.0997522613303139
IRL,2017,0.1394019210177
IRL,2018,
IMN,1960,
IMN,1961,
IMN,1962,
IMN,1963,
IMN,1964,
IMN,1965,
IMN,1966,
IMN,1967,
IMN,1968,
IMN,1969,
IMN,1970,
IMN,1971,
IMN,1972,
IMN,1973,
IMN,1974,
IMN,1975,
IMN,1976,
IMN,1977,
IMN,1978,
IMN,1979,
IMN,1980,
IMN,1981,
IMN,1982,
IMN,1983,
IMN,1984,
IMN,1985,
IMN,1986,
IMN,1987,
IMN,1988,
IMN,1989,
IMN,1990,
IMN,1991,
IMN,1992,
IMN,1993,
IMN,1994,
IMN,1995,0.0
IMN,1996,0.0
IMN,1997,0.0
IMN,1998,0.0
IMN,1999,0.0
IMN,2000,0.0
IMN,2001,0.0
IMN,2002,0.0
IMN,2003,0.0
IMN,2004,0.0
IMN,2005,0.0
IMN,2006,0.0
IMN,2007,0.0
IMN,2008,0.0
IMN,2009,0.0
IMN,2010,0.0
IMN,2011,0.0
IMN,2012,0.0
IMN,2013,0.0
IMN,2014,0.0
IMN,2015,0.0
IMN,2016,0.0
IMN,2017,
IMN,2018,
ISR,1960,
ISR,1961,
ISR,1962,
ISR,1963,
ISR,1964,
ISR,1965,
ISR,1966,
ISR,1967,
ISR,1968,
ISR,1969,
ISR,1970,0.171293456136626
ISR,1971,0.128751635037241
ISR,1972,0.0952885034692801
ISR,1973,0.12589290278979
ISR,1974,0.296096787000255
ISR,1975,0.242040671240121
ISR,1976,0.0861191043926897
ISR,1977,0.265495096917074
ISR,1978,0.0254771681203571
ISR,1979,0.0403857012117795
ISR,1980,1.82541098186265
ISR,1981,1.61027338533737
ISR,1982,0.109556127937084
ISR,1983,0.0792288444732826
ISR,1984,0.038565167897502
ISR,1985,0.0636884913726209
ISR,1986,0.0209052685468466
ISR,1987,0.0114369965513724
ISR,1988,0.00952698876593168
ISR,1989,0.00920776776343848
ISR,1990,0.00829237191065882
ISR,1991,0.00548584169264304
ISR,1992,0.00487499108676367
ISR,1993,0.00433199432063671
ISR,1994,0.0026015937932012
ISR,1995,0.00318266942501918
ISR,1996,0.00381517316113848
ISR,1997,0.00414493845963019
ISR,1998,0.00276402753855863
ISR,1999,0.00386920022879597
ISR,2000,0.00194841884669939
ISR,2001,0.00103329710477696
ISR,2002,0.00222573875395946
ISR,2003,0.000875608098358422
ISR,2004,0.0234685403311646
ISR,2005,0.0503924444317921
ISR,2006,0.0850957798548531
ISR,2007,0.0979681798485127
ISR,2008,0.381898333572673
ISR,2009,0.309432081590269
ISR,2010,0.146893730517889
ISR,2011,0.277044502374089
ISR,2012,0.271433436351273
ISR,2013,0.313856079422529
ISR,2014,0.292944764602801
ISR,2015,0.247571111387263
ISR,2016,0.166752764715765
ISR,2017,0.141124183963715
ISR,2018,
ITA,1960,
ITA,1961,
ITA,1962,
ITA,1963,
ITA,1964,
ITA,1965,
ITA,1966,
ITA,1967,
ITA,1968,
ITA,1969,
ITA,1970,0.0640285359619882
ITA,1971,0.0521121480348905
ITA,1972,0.0541048502285817
ITA,1973,0.0778510800038202
ITA,1974,0.136026100646819
ITA,1975,0.134313974973603
ITA,1976,0.146773472835305
ITA,1977,0.128788776910559
ITA,1978,0.121226867111049
ITA,1979,0.19854113313989
ITA,1980,0.210206374427859
ITA,1981,0.160193522439323
ITA,1982,0.0891443131758884
ITA,1983,0.155633545115604
ITA,1984,0.16324063343673
ITA,1985,0.161796507032611
ITA,1986,0.0961484329513261
ITA,1987,0.0736727535544197
ITA,1988,0.0795645264578733
ITA,1989,0.0920394080589247
ITA,1990,0.0891632625433454
ITA,1991,0.0537715670345221
ITA,1992,0.0454720136350131
ITA,1993,0.0634048232941989
ITA,1994,0.0568552588323969
ITA,1995,0.0593898826256946
ITA,1996,0.0678056844269859
ITA,1997,0.0635399035209337
ITA,1998,0.0256425178947551
ITA,1999,0.0369417779767454
ITA,2000,0.0986396819630824
ITA,2001,0.109818931362581
ITA,2002,0.0959598283358745
ITA,2003,0.0868977670580049
ITA,2004,0.080097192221555
ITA,2005,0.104984457479249
ITA,2006,0.129793399694895
ITA,2007,0.121634306294052
ITA,2008,0.147287341104981
ITA,2009,0.0947126392673912
ITA,2010,0.116693337294286
ITA,2011,0.166036128584584
ITA,2012,0.186773815932084
ITA,2013,0.166394601643669
ITA,2014,0.143615624215806
ITA,2015,0.083370334873454
ITA,2016,0.0494235556393378
ITA,2017,0.0712018206622642
ITA,2018,
JAM,1960,
JAM,1961,
JAM,1962,
JAM,1963,
JAM,1964,
JAM,1965,
JAM,1966,
JAM,1967,
JAM,1968,
JAM,1969,
JAM,1970,7.8958619954667
JAM,1971,7.39233407535919
JAM,1972,6.08934374510647
JAM,1973,6.25016650953541
JAM,1974,12.063672975216
JAM,1975,7.00723546174657
JAM,1976,7.10876930141112
JAM,1977,8.82971062727122
JAM,1978,11.1671486184287
JAM,1979,11.3334490306092
JAM,1980,10.9929144753448
JAM,1981,10.8935956202917
JAM,1982,8.52215476682675
JAM,1983,6.46891923008419
JAM,1984,11.0407478758159
JAM,1985,8.62650420659726
JAM,1986,6.60837816913542
JAM,1987,4.9644281430287
JAM,1988,4.16261498114699
JAM,1989,5.68662384735215
JAM,1990,6.33539612323832
JAM,1991,8.08003659635434
JAM,1992,8.70274298856422
JAM,1993,4.50172918859164
JAM,1994,4.53023988661153
JAM,1995,2.3317715675543
JAM,1996,2.77114129231042
JAM,1997,2.24406622128861
JAM,1998,2.15682100839538
JAM,1999,1.7305821418254
JAM,2000,1.7513631452658
JAM,2001,1.94689205554453
JAM,2002,1.53495597539352
JAM,2003,1.41318887154613
JAM,2004,1.72633422066433
JAM,2005,1.86600479874337
JAM,2006,2.22209542595733
JAM,2007,2.30025961185308
JAM,2008,1.54694919748122
JAM,2009,1.18046799298353
JAM,2010,1.16985560229933
JAM,2011,1.32852974536928
JAM,2012,1.07991434075299
JAM,2013,1.10049156534391
JAM,2014,1.20338467964963
JAM,2015,1.2855530772787
JAM,2016,1.23122739738074
JAM,2017,1.21248109709654
JAM,2018,
JPN,1960,
JPN,1961,
JPN,1962,
JPN,1963,
JPN,1964,
JPN,1965,
JPN,1966,
JPN,1967,
JPN,1968,
JPN,1969,
JPN,1970,0.226353393794622
JPN,1971,0.201639808570665
JPN,1972,0.161508370967545
JPN,1973,0.21848267635668
JPN,1974,0.266286817586162
JPN,1975,0.250651691362041
JPN,1976,0.252895005775664
JPN,1977,0.196315302749412
JPN,1978,0.146520271405221
JPN,1979,0.225442599515781
JPN,1980,0.159833218842124
JPN,1981,0.119198423924879
JPN,1982,0.147322308179275
JPN,1983,0.104986052094079
JPN,1984,0.0756744535697372
JPN,1985,0.0849794406259621
JPN,1986,0.049221896352426
JPN,1987,0.0358497747173074
JPN,1988,0.0345504189872358
JPN,1989,0.0390495399942993
JPN,1990,0.0357847822806677
JPN,1991,0.0265336791361245
JPN,1992,0.0218950105343663
JPN,1993,0.0207143892028003
JPN,1994,0.0167139883813217
JPN,1995,0.0153749724686371
JPN,1996,0.0176452012857532
JPN,1997,0.0154731282422512
JPN,1998,0.0132282555006771
JPN,1999,0.0108086578115263
JPN,2000,0.0118533831225021
JPN,2001,0.0110463471584882
JPN,2002,0.0112528165461801
JPN,2003,0.0122230304255319
JPN,2004,0.0113893286514322
JPN,2005,0.0148952899172528
JPN,2006,0.0192143344590145
JPN,2007,0.0233072054371748
JPN,2008,0.025646525821625
JPN,2009,0.021381767432664
JPN,2010,0.0210066215084208
JPN,2011,0.0235799678130067
JPN,2012,0.0232258788842587
JPN,2013,0.0263107686868051
JPN,2014,0.0301197255631579
JPN,2015,0.0300272287186703
JPN,2016,0.0257402109531573
JPN,2017,0.0279708487772102
JPN,2018,
JOR,1960,
JOR,1961,
JOR,1962,
JOR,1963,
JOR,1964,
JOR,1965,
JOR,1966,
JOR,1967,
JOR,1968,
JOR,1969,
JOR,1970,0.0288340973174541
JOR,1971,0.0371354615028978
JOR,1972,0.0310520639385723
JOR,1973,0.0348562593895099
JOR,1974,4.40425825741779
JOR,1975,4.30928855467225
JOR,1976,1.17277362431362
JOR,1977,3.03930987764464
JOR,1978,0.0823341194335243
JOR,1979,0.132987400084563
JOR,1980,0.788259529443624
JOR,1981,1.11419433050273
JOR,1982,0.649886342319466
JOR,1983,0.438295918333826
JOR,1984,0.0950331285267183
JOR,1985,0.275572205346342
JOR,1986,0.0869304976928993
JOR,1987,0.0642569773909619
JOR,1988,0.0622204054083702
JOR,1989,0.0871117505917059
JOR,1990,0.143572257572623
JOR,1991,0.112760739014111
JOR,1992,0.0604718196047074
JOR,1993,0.0608258172887416
JOR,1994,0.0633205910649523
JOR,1995,0.0785655557331317
JOR,1996,0.0911027652769112
JOR,1997,0.0953851605406459
JOR,1998,0.0949726481690023
JOR,1999,0.0645143488558362
JOR,2000,0.0946153318738515
JOR,2001,0.102484111127048
JOR,2002,0.106638649095402
JOR,2003,0.091427544595305
JOR,2004,0.0903878012630325
JOR,2005,0.10274365388568
JOR,2006,0.114319826870577
JOR,2007,0.0996341870083221
JOR,2008,5.32836950942422
JOR,2009,3.79542493077084
JOR,2010,1.24838934498567
JOR,2011,2.7106027555053
JOR,2012,2.58990404524765
JOR,2013,1.08777036721814
JOR,2014,1.03497736776022
JOR,2015,1.47891138988099
JOR,2016,1.2016024595727
JOR,2017,0.727013619936008
JOR,2018,
KAZ,1960,
KAZ,1961,
KAZ,1962,
KAZ,1963,
KAZ,1964,
KAZ,1965,
KAZ,1966,
KAZ,1967,
KAZ,1968,
KAZ,1969,
KAZ,1970,
KAZ,1971,
KAZ,1972,
KAZ,1973,
KAZ,1974,
KAZ,1975,
KAZ,1976,
KAZ,1977,
KAZ,1978,
KAZ,1979,
KAZ,1980,
KAZ,1981,
KAZ,1982,
KAZ,1983,
KAZ,1984,
KAZ,1985,
KAZ,1986,
KAZ,1987,
KAZ,1988,
KAZ,1989,
KAZ,1990,15.7005299965309
KAZ,1991,9.52389760897631
KAZ,1992,8.84051850668397
KAZ,1993,7.01910553811129
KAZ,1994,7.11464091454385
KAZ,1995,8.60187386659272
KAZ,1996,10.6070945900545
KAZ,1997,9.3462084261016
KAZ,1998,3.14594904559542
KAZ,1999,11.0227394466048
KAZ,2000,26.6845027139002
KAZ,2001,20.9977944032179
KAZ,2002,21.6867745764849
KAZ,2003,22.3317932433366
KAZ,2004,26.966124635666
KAZ,2005,30.0532894605368
KAZ,2006,29.5438171847801
KAZ,2007,26.7265593735114
KAZ,2008,32.5512069817022
KAZ,2009,21.0217889178139
KAZ,2010,24.4351815780587
KAZ,2011,27.5070346947913
KAZ,2012,24.4134541941442
KAZ,2013,19.9572056866034
KAZ,2014,18.4211823541258
KAZ,2015,10.8316609403478
KAZ,2016,12.39438011157
KAZ,2017,16.1934595433834
KAZ,2018,
KEN,1960,
KEN,1961,
KEN,1962,
KEN,1963,
KEN,1964,
KEN,1965,
KEN,1966,
KEN,1967,
KEN,1968,
KEN,1969,
KEN,1970,3.26306923187408
KEN,1971,2.53763850335606
KEN,1972,2.35859433869451
KEN,1973,3.38649552549001
KEN,1974,3.30414443959583
KEN,1975,4.18218125600642
KEN,1976,3.69355964126757
KEN,1977,5.03042248339605
KEN,1978,4.64496675545496
KEN,1979,4.05432185717953
KEN,1980,4.14226306604758
KEN,1981,3.86834519172555
KEN,1982,5.75929620142017
KEN,1983,4.18452479119415
KEN,1984,3.90902461367426
KEN,1985,3.24872574123337
KEN,1986,4.12050021796479
KEN,1987,3.90521288514792
KEN,1988,3.91523133204175
KEN,1989,4.18909108167617
KEN,1990,4.96389858899933
KEN,1991,5.19874652334763
KEN,1992,5.37728300005771
KEN,1993,6.76417392717508
KEN,1994,6.33249499849687
KEN,1995,7.28567864761741
KEN,1996,5.48535852001503
KEN,1997,4.72605918752223
