,map,res_exp1,res_exp2,res_exp3
9343,STP1962,0.0,8930.0,15356.0
9344,STP1969,0.0,15950.0,79647.0
9345,STP1970,13826.0,25195.0029296875,1821419.1712646484
9346,STP1971,1515.0,28576.001953125,1793638.1352539062
9347,STP1972,0.0,35593.23620605469,3940833.385864258
9348,STP1973,4177.0,11484.996215820312,7912701.017944337
9349,STP1974,0.0,80777.330078125,9657401.1953125
9350,STP1975,0.0,31694.23828125,5709314.23828125
9351,STP1976,0.0,15854.668701171875,4649859.132019044
9352,STP1977,0.0,30623.0,11849879.427490234
9353,STP1978,0.0,924.9967651367188,17423850.78778076
9354,STP1979,0.0,163901.95703125,19793674.83862305
9355,STP1980,0.0,83137.29858398438,19843028.251708984
9356,STP1981,0.0,1068.75,12941389.7265625
9357,STP1982,0.0,49186.0703125,7804937.091796875
9358,STP1983,3742.962158203125,26125.735595703125,5129806.419189453
9359,STP1984,0.0,71709.4672241211,6379150.691345215
9360,STP1985,0.0,87345.98388671875,7078824.155761719
9361,STP1986,0.0,116972.876953125,7359813.041015625
9362,STP1987,0.0,0.0,7397916.432891847
9363,STP1988,199460.046875,211799.0848388672,11738049.156860352
9364,STP1989,1801.199951171875,14212.336181640625,7133449.836181641
9365,STP1990,0.0,115673.0,3493812.0
9366,STP1991,0.0,0.0,3151550.0
9367,STP1992,0.0,441159.0,4127402.0
9368,STP1993,0.0,2566.0,5017381.0
9369,STP1994,0.0,68451.0,4797377.0
9370,STP1995,0.0,32072.0,4090949.0
9371,STP1996,6870.0,321074.0,5937771.0
9372,STP1997,7951088.0,8135283.0,12486253.0
9373,STP1998,12688.0,35309.0,7552756.0
9374,STP1999,1703299.0,1858119.0,6585414.0
9375,STP2000,0.0,172297.0,4290737.0
9376,STP2001,0.0,80419.0,3260459.0
9377,STP2002,0.0,68641.0,5556193.0
9378,STP2003,0.0,1370737.0,8791680.0
9379,STP2004,0.0,1399835.0,6885023.0
9380,STP2005,0.0,134035.0,5693603.0
9381,STP2006,0.0,124799.0,6673062.0
9382,STP2007,7352.0,1326393.0,6511439.0
9383,STP2008,0.0,231318.0,6512098.0
9384,STP2009,0.0,363240.0,8805677.0
9385,STP2010,0.0,354359.0,7946277.0
9386,STP2011,0.0,247457.0,7375899.0
9387,STP2012,0.0,432699.0,7635971.0
9388,STP2013,0.0,429400.0,7229008.0
9389,STP2014,0.0,298166.0,11056167.0
9390,STP2015,85732.0,198351.0,10757647.0
9391,STP2016,1274.0,307236.0,11826452.0
9392,SUN1962,293126459.625,635500990.4442139,1005959356.8387451
9393,SUN1963,407288477.37493896,865817913.0865479,1365561533.3747559
9394,SUN1964,459336761.0,988359530.407959,1438234480.3825684
9395,SUN1965,511306603.6269531,1152978208.150879,1689381053.0307007
9396,SUN1966,599466476.625,1322098580.7391357,1839205961.2218018
9397,SUN1967,656506394.75,1400606813.644928,2077863758.2933655
9398,SUN1968,831297035.125,1955052993.8410645,2767828871.5426025
9399,SUN1969,769409847.375,2117755070.6204834,2978265861.4815674
9400,SUN1970,942389229.7495117,2218174480.1187744,3134119433.9332275
9401,SUN1971,1159660502.5,2489163000.26416,3442573178.840149
9402,SUN1972,1350292096.75,2839271916.9279785,3716971199.9336853
9403,SUN1973,2084025146.1240234,4261196947.331543,5480221163.739441
9404,SUN1974,4212733303.5,6912941506.171387,8713772282.842041
9405,SUN1975,5452116572.0,8214689272.480347,10000504441.314392
9406,SUN1976,7368961824.75,10522924717.392334,12173186124.828674
9407,SUN1977,8316899986.75,11662557085.070312,13538418662.59082
9408,SUN1978,7213141152.75,8879256843.921204,10533672427.84378
9409,SUN1979,11821512630.5,13684916037.40918,15701583388.089813
9410,SUN1980,17576588791.25,20595233843.067017,22820231606.839355
9411,SUN1981,19985581305.625,22215444666.027344,24010262612.389954
9412,SUN1982,20646719058.876953,24940221569.489136,26717140087.675964
9413,SUN1983,22147302247.28125,26649344458.755127,28445612752.96231
9414,SUN1984,27582110730.22461,30649157956.97461,32217298451.87671
9415,SUN1985,29275094829.0,32534398918.039062,34099267799.514526
9416,SUN1986,19420203851.3125,25867659712.94629,28474929629.209106
9417,SUN1987,27314227295.0,33333287589.658203,36181983498.24365
9418,SUN1988,18949761347.58203,25960831314.807556,29002788388.591797
9419,SUN1989,24761158619.109375,33611094834.135742,37158798692.20801
9420,SUN1990,20050173549.0,27369894065.0,29944670272.0
9421,SUN1991,17188095270.0,24580640073.0,26475188853.0
9422,SUR1962,1081293.1015625,34197017.40344238,40151036.19464111
9423,SUR1963,1464172.322265625,33576869.17657471,42006932.549316406
9424,SUR1964,0.0,38075026.0738678,44908170.15968323
9425,SUR1965,210694.89184570312,39264439.86608887,47912374.244506836
9426,SUR1966,5031840.2099609375,73925362.29248047,83578895.0798645
9427,SUR1967,64421.34521484375,68271118.10894775,80360108.6302185
9428,SUR1968,3453.1229858398438,71582903.78878784,87164913.78573608
9429,SUR1969,9573.830932617188,79622663.20703125,87995911.30413818
9430,SUR1970,0.0,96851545.02716064,105457917.5269165
9431,SUR1971,122842.53063964845,102309371.0222168,111423460.09436035
9432,SUR1972,54257.35107421875,94773426.1394043,106281727.81359863
9433,SUR1973,26616.032104492188,129554647.06918335,147921034.92642212
9434,SUR1974,121027.34765625,132047740.38031006,161099023.565979
9435,SUR1975,88110.24816894531,145054951.2175598,174011252.4265442
9436,SUR1976,44428.83996582031,139822955.7748413,170888109.61315918
9437,SUR1977,555491.9609375,168019160.03186035,199952649.40826416
9438,SUR1978,19328.0,316912703.9863281,364450786.30578613
9439,SUR1979,48644.0,318803670.5722656,384788341.54003906
9440,SUR1980,0.0,391137643.9716797,456099994.0692749
9441,SUR1981,2787776.25,355263829.24121094,423394272.06933594
9442,SUR1982,235702.0969238281,283375626.42529297,355013264.48651123
9443,SUR1983,404865.9375,255875255.91015625,337517373.1154785
9444,SUR1984,81046.9921875,244075845.921875,292905022.3535156
9445,SUR1985,607333.625,221607424.60876465,276257748.5340576
9446,SUR1986,10334.0009765625,224575274.00341797,270534156.1616211
9447,SUR1987,23235.750061035156,250637052.7739868,300682425.0571899
9448,SUR1988,2855656.000488281,298174903.83587646,343689300.6064453
9449,SUR1989,6985736.4130859375,386862721.60491943,423698671.7073364
9450,SUR1990,7408557.0,460725022.0,498715892.0
9451,SUR1991,3801.0,312297449.0,337158648.0
9452,SUR1992,3568892.0,318966079.0,349345257.0
9453,SUR1993,3791124.0,290957793.0,306197055.0
9454,SUR1994,19039.0,254808104.0,276111931.0
9455,SUR1995,69060.0,334182634.0,372574593.0
9456,SUR1996,25936273.0,354340440.0,385584232.0
9457,SUR1997,35906272.0,364744930.0,399441569.0
9458,SUR1998,32209433.0,373468796.0,412893651.0
9459,SUR1999,66411697.0,397577698.0,412314414.0
9460,SUR2000,42457780.0,357798615.0,374417355.0
9461,SUR2001,20874097.0,357932577.0,374797663.0
9462,SUR2002,16133395.0,311876452.0,334432257.0
9463,SUR2003,11224726.0,344611876.0,358181694.0
9464,SUR2004,0.0,510386634.0,522935719.0
9465,SUR2005,13620590.0,486186396.0,502514965.0
9466,SUR2006,3218707.0,631714377.0,647347516.0
9467,SUR2007,27695895.0,722556606.0,753369552.0
9468,SUR2008,63141.0,660270531.0,694704681.0
9469,SUR2009,51681194.0,320817861.0,351175194.0
9470,SUR2010,468383.0,317728843.0,363992956.0
9471,SUR2011,134467628.0,516400240.0,576322700.0
9472,SUR2012,101564817.0,414763178.0,506494265.0
9473,SUR2013,1337363.0,285769621.0,374167924.0
9474,SUR2014,245449884.0,510178692.0,621626810.0
9475,SUR2015,68936446.0,293124957.0,407733962.0
9476,SUR2016,56464614.0,80590343.0,189513104.0
9477,SVK1993,200103962.0,1181440304.0,1443482560.0
9478,SVK1994,266429891.0,1877965200.0,2254360977.0
9479,SVK1995,350190372.0,2524982904.0,3127710115.0
9480,SVK1996,396256746.0,2066429633.0,2496732857.0
9481,SVK1997,469044094.0,2413326572.0,2856147317.0
9482,SVK1998,383657163.0,2301737627.0,2765691390.0
9483,SVK1999,487635921.0,2033332929.0,2485074096.0
9484,SVK2000,771448131.0,2559895887.0,3003377191.0
9485,SVK2001,759798674.0,2576138917.0,3026541723.0
9486,SVK2002,1174747032.0,3039625193.0,3554968875.0
9487,SVK2003,945690555.0,3623977611.0,4281990590.0
9488,SVK2004,1413403895.0,4975881931.0,5803410220.0
9489,SVK2005,1690829876.0,5739978046.0,6774857480.0
9490,SVK2006,2020551182.0,7047441375.0,8302525510.0
9491,SVK2007,2379153762.0,8526298043.0,10070947565.0
9492,SVK2008,3148416207.0,10687280624.0,12339891901.0
9493,SVK2009,2323204302.0,7123368416.0,8912554233.0
9494,SVK2010,2501145798.0,8555384032.0,10399074147.0
9495,SVK2011,4225523158.0,11509973065.0,13636669114.0
9496,SVK2012,4214095719.0,11281276168.0,13809101064.0
9497,SVK2013,4049397273.0,10289499171.0,12424314019.0
9498,SVK2014,3577506547.0,9903287787.0,11947637411.0
9499,SVK2015,2552976566.0,7664905768.0,9554706067.0
9500,SVK2016,2557517909.0,7672503290.0,9677321028.0
9501,SVN1992,149835217.0,547816461.0,697263060.0
9502,SVN1993,253023462.0,728219232.0,862627597.0
9503,SVN1994,24892677.0,648006525.0,817683103.0
9504,SVN1995,18481203.0,826657980.0,1027264528.0
9505,SVN1996,26864053.0,802598457.0,976144908.0
9506,SVN1997,32292395.0,805883059.0,991200484.0
9507,SVN1998,17775482.0,839065809.0,1037035596.0
9508,SVN1999,29361150.0,820449581.0,1032693782.0
9509,SVN2000,23063556.0,885043329.0,1089862068.0
9510,SVN2001,16749909.0,941780427.0,1133953285.0
9511,SVN2002,20607513.0,984087200.0,1189172975.0
9512,SVN2003,17396411.0,1196575724.0,1412340158.0
9513,SVN2004,30010359.0,1530707073.0,1767142399.0
9514,SVN2005,63157671.0,1905814690.0,2202397330.0
9515,SVN2006,83360712.0,2494872149.0,2818485258.0
9516,SVN2007,164378186.0,3167067096.0,3687593731.0
9517,SVN2008,483348603.0,3521073987.0,4086727150.0
9518,SVN2009,344128339.0,2104718521.0,2622855194.0
9519,SVN2010,542403484.0,2883903181.0,3487391751.0
9520,SVN2011,828762835.0,3831644679.0,4560757297.0
9521,SVN2012,1082153104.0,3819693239.0,4568905254.0
9522,SVN2013,1541146251.0,4219511178.0,5084704950.0
9523,SVN2014,1329822728.0,4172463191.0,5087087269.0
9524,SVN2015,979065452.0,3507050329.0,4217030072.0
9525,SVN2016,838179633.0,3594722361.0,4740544682.0
9526,SWE1962,9816898.824645996,699690780.8961449,1257191299.2639427
9527,SWE1963,12182844.646240234,892714746.0142822,1508325002.8683014
9528,SWE1964,15480107.900390625,1040209619.8464966,1777760505.641693
9529,SWE1965,16521272.041351318,1128081224.1184998,1883103687.790863
9530,SWE1966,18414985.05517578,955864220.9119263,1787863296.5947266
9531,SWE1967,28869886.314361572,1156953023.3436584,2000100329.2173615
9532,SWE1968,55235565.12902832,1354706613.2530823,2228756551.1709595
9533,SWE1969,47808556.08584595,1493486927.0904846,2377375083.729706
9534,SWE1970,51304021.63574219,1595744079.383789,2623210730.9063416
9535,SWE1971,53035778.423583984,1372607421.066162,2460484024.6446075
9536,SWE1972,62626977.71801758,1897160529.6914065,3124600511.5123754
9537,SWE1973,68384506.39746094,2575006086.3638916,4420885434.504517
9538,SWE1974,184338124.93847656,3361847457.38385,5880907310.012543
9539,SWE1975,225387867.9946289,3414373789.993164,5709865524.606323
9540,SWE1976,246394684.38806152,2635392146.850952,5073690407.079407
9541,SWE1977,291751883.6035156,2822789285.4279785,5093424905.795197
9542,SWE1978,343612373.0,3333565683.4375,5647735097.183105
9543,SWE1979,709439471.9997559,4611261084.443054,7375201259.16864
9544,SWE1980,1184770086.0361328,5151259277.799774,8200733557.944305
9545,SWE1981,1086302371.006836,4370923085.145508,7085562308.583008
9546,SWE1982,1292404986.0644531,4373539225.7578125,6818893739.819336
9547,SWE1983,1587255430.0,4589419898.0078125,7173369576.003418
9548,SWE1984,1523040769.0327148,4876328873.083496,7752074429.708618
9549,SWE1985,1306073077.234375,4687100285.281006,7282665870.94751
9550,SWE1986,889973706.0761719,4684947651.833984,7542869368.280174
9551,SWE1987,1137820662.0,5433761260.125,8951469292.512695
9552,SWE1988,981528449.2197266,6248415300.095703,10413107491.614746
9553,SWE1989,1271829578.375,6834006009.863281,11201773209.265625
9554,SWE1990,1577227429.0,7319037005.0,11888892361.0
9555,SWE1991,1634968170.0,6915887779.0,10882005417.0
9556,SWE1992,1694250859.0,7252017521.0,11372699444.0
9557,SWE1993,1596139710.0,6706875152.0,10252894934.0
9558,SWE1994,1415204739.0,7535585115.0,12030314684.0
9559,SWE1995,1577788207.0,8717075931.0,14082593045.0
9560,SWE1996,1814137444.0,8893848210.0,13778641333.0
9561,SWE1997,1870064951.0,8813767443.0,13795916588.0
9562,SWE1998,1287858900.0,7909967722.0,12402777570.0
9563,SWE1999,1607700914.0,7490763658.0,9955629840.0
9564,SWE2000,2948794182.0,9346644989.0,14018926907.0
9565,SWE2001,2270820584.0,8178709032.0,12468174508.0
9566,SWE2002,2208457222.0,8824178301.0,13584678642.0
9567,SWE2003,2883716560.0,10887110789.0,16418481781.0
9568,SWE2004,4194400070.0,15103643508.0,21338944211.0
9569,SWE2005,5550631533.0,18015528946.0,24449875151.0
9570,SWE2006,7369806799.0,22428070740.0,29571227363.0
9571,SWE2007,7545744407.0,25566315025.0,34257405384.0
9572,SWE2008,11429728059.0,30550672560.0,39218471071.0
9573,SWE2009,7269971931.0,18311859991.0,25350994333.0
9574,SWE2010,9490527739.0,25674803188.0,33735072777.0
9575,SWE2011,11423614741.0,31227487995.0,39871548991.0
9576,SWE2012,13453709301.0,31192068202.0,39331987216.0
9577,SWE2013,11093166007.0,26661572132.0,35046843917.0
9578,SWE2014,11251300203.0,26834423126.0,35811020021.0
9579,SWE2015,7507716943.0,19900988288.0,27626640900.0
9580,SWE2016,7053651248.0,19164230829.0,26700222564.0
9581,SWZ2000,84203.0,10487714.0,140611389.0
9582,SWZ2001,2621.0,4293413.0,135235541.0
9583,SWZ2002,7113.0,9981653.0,131962586.0
9584,SWZ2003,54422.0,13566597.0,149575585.0
9585,SWZ2004,2986905.0,38259357.0,209484216.0
9586,SWZ2005,21818850.0,69809792.0,259895317.0
9587,SWZ2006,4840937.0,17840855.0,226994347.0
9588,SWZ2007,411542.0,31572580.0,239983727.0
9589,SWZ2008,37351531.0,77360429.0,313051200.0
9590,SWZ2009,11173233.0,21039892.0,242007949.0
9591,SWZ2010,43735461.0,80266806.0,543213690.0
9592,SWZ2011,26390933.0,70429057.0,542182242.0
9593,SWZ2012,17236762.0,169981871.0,651340540.0
9594,SWZ2013,53010883.0,245800858.0,774835821.0
9595,SWZ2014,65871956.0,187504550.0,660512267.0
9596,SWZ2015,14735159.0,42220406.0,360118919.0
9597,SWZ2016,9407474.0,43334326.0,474555651.0
9598,SXM2011,149659.0,924410.0,1087627.0
9599,SXM2012,112983.0,1395713.0,1395713.0
9600,SXM2013,7172.0,2522169.0,2762166.0
9601,SXM2014,34644.0,1726613.0,1856954.0
9602,SXM2015,0.0,894947.0,939583.0
9603,SXM2016,0.0,1051858.0,1206930.0
9604,SYC1963,0.0,0.0,0.0
9605,SYC1964,0.0,0.0,0.0
9606,SYC1965,0.0,0.0,0.0
9607,SYC1966,0.0,0.0,0.0
9608,SYC1967,0.0,0.0,0.0
9609,SYC1969,0.0,0.0,0.0
9610,SYC1970,0.0,501.0,4005068.969482422
9611,SYC1971,0.0,3029.550048828125,5229073.526611328
9612,SYC1972,0.0,1598.0,7091838.666259766
9613,SYC1973,0.0,21355.0,3995967.722717285
9614,SYC1974,0.0,1992.0960693359373,16989712.510131836
9615,SYC1975,0.0,54484.3505859375,9762407.536132812
9616,SYC1976,12532.318817138672,41762.2507019043,1345516.2655334473
9617,SYC1977,8009.0,11531.210327148438,3831555.3724365234
9618,SYC1978,0.0,28096.133544921875,344333.3603515625
9619,SYC1979,0.0,3711.015625,347340.859375
9620,SYC1980,0.0,16815.00146484375,837622.26171875
9621,SYC1981,0.0,16916.140625,11449126.420898438
9622,SYC1982,0.0,196182.95318603516,6792793.157653809
9623,SYC1983,0.0,135836.99584960938,26111534.618896484
9624,SYC1984,0.0,36614.09588623047,12249315.792053223
9625,SYC1985,0.0,1904861.990234375,14104282.97253418
9626,SYC1986,0.0,94950.00805664062,18793306.59790039
9627,SYC1987,8175603.75,8280125.254394531,8973278.468261719
9628,SYC1988,6056.9677734375,154045.64501953125,515461.97857666016
9629,SYC1989,17010.038330078125,97921.35000610352,603615.0961608887
9630,SYC1990,0.0,40534.0,308427.0
9631,SYC1991,0.0,97007.0,321289.0
9632,SYC1992,291446.0,748700.0,1375905.0
9633,SYC1993,233331.0,341968.0,1115874.0
9634,SYC1994,0.0,102299.0,869644.0
9635,SYC1995,1159123.0,1411459.0,2327752.0
9636,SYC1996,860751.0,1494672.0,3391087.0
9637,SYC1997,1733220.0,2136373.0,3534423.0
9638,SYC1998,1713434.0,1796448.0,2758048.0
9639,SYC1999,304947.0,792678.0,1416990.0
9640,SYC2000,828431.0,941526.0,1847749.0
9641,SYC2001,81562.0,470794.0,1344274.0
9642,SYC2002,4082.0,293689.0,1261582.0
9643,SYC2003,0.0,420082.0,820790.0
9644,SYC2004,13273912.0,15266185.0,18628921.0
9645,SYC2005,33240069.0,35412832.0,37653618.0
9646,SYC2006,44640484.0,47027873.0,47425986.0
9647,SYC2007,41596056.0,45726093.0,46534498.0
9648,SYC2008,138841.0,9765933.0,10568662.0
9649,SYC2009,5134402.0,11384746.0,12627616.0
9650,SYC2010,9329731.0,13424576.0,16609027.0
9651,SYC2011,153342.0,5119611.0,7655178.0
9652,SYC2012,162958.0,44462715.0,45695294.0
9653,SYC2013,330007.0,39382336.0,42319491.0
9654,SYC2014,1050259.0,43559544.0,48858648.0
9655,SYC2015,2434755.0,29206526.0,32629926.0
9656,SYC2016,7851904.0,14850896.0,18500292.0
9657,SYR1962,81297671.03125,81608687.93444824,119600964.43487549
9658,SYR1963,180039489.34277344,180311599.99066162,195461819.28607178
9659,SYR1964,175419789.015625,176090152.51075745,187534395.82299805
9660,SYR1965,154494512.0,154970036.70811462,167483381.9943695
9661,SYR1966,115725597.37127686,116514253.83685303,120794834.72601318
9662,SYR1967,76133581.828125,77377420.09133911,85161217.36987305
9663,SYR1968,98023819.09472656,99367973.60443115,108234122.95826721
9664,SYR1969,54616639.68164063,55934551.27670289,68269546.03071594
9665,SYR1970,69410522.37005615,70475933.08554077,81369709.49633789
9666,SYR1971,101982253.50878906,102768918.84640503,107814722.740448
9667,SYR1972,87592697.68798828,89280797.3357544,98915377.95428467
9668,SYR1973,134067095.5205078,135445561.99519348,156418670.43312073
9669,SYR1974,536908267.1074219,542588828.8547058,592895199.6314392
9670,SYR1975,925460048.920227,928939878.8944702,965431710.6768799
9671,SYR1976,769472451.2033691,799116437.4931641,847133195.9248047
9672,SYR1977,717051368.3515625,744995229.8161011,802448576.2068481
9673,SYR1978,628723111.4223938,635029796.4189758,645594047.5248108
9674,SYR1979,971906689.0200195,982346501.596405,996627847.6499329
9675,SYR1980,1592052632.0603027,1599257585.0233765,1659596776.9904175
9676,SYR1981,1636267613.9811401,1643327109.8570557,1722400385.6116333
9677,SYR1982,1407648424.0078125,1412577352.9645996,1556682746.076538
9678,SYR1983,1403557651.7451172,1406510329.074463,1472028858.1900635
9679,SYR1984,1298649286.1209714,1302983338.581848,1345605624.1040037
9680,SYR1985,1302466802.9943848,1308067336.6922302,1347393221.2001038
9681,SYR1986,572772556.4979858,575217955.2955322,617081996.4580994
9682,SYR1987,624369718.2030028,626245590.1788939,651259572.5710448
9683,SYR1988,480785452.25,484898196.67993164,531781184.8527832
9684,SYR1989,1100060193.5,1116428577.5673218,1231678266.1973877
9685,SYR1990,1758087625.0,1793989459.0,1940676411.0
9686,SYR1991,1604092083.0,1608785771.0,1659316025.0
9687,SYR1992,2076043380.0,2109955076.0,2202624705.0
9688,SYR1993,1949299220.0,1958939278.0,2009777870.0
9689,SYR1994,1702058614.0,1711803337.0,1798815945.0
9690,SYR1995,2440090662.0,2460006751.0,2649743928.0
9691,SYR1996,2996047122.0,3005301996.0,3233565740.0
9692,SYR1997,2966232774.0,2979645040.0,3316549798.0
9693,SYR1998,1548577462.0,1559752242.0,1743335967.0
9694,SYR1999,2304601811.0,2315634218.0,2417463140.0
9695,SYR2000,3496421099.0,3524551055.0,3638216758.0
9696,SYR2001,4096377508.0,4109678767.0,4236518590.0
9697,SYR2002,5110454600.0,5138367384.0,5679570679.0
9698,SYR2003,5277641346.0,5315759152.0,5619362398.0
9699,SYR2004,4088319390.0,4262415625.0,5010423973.0
9700,SYR2005,4839697130.0,4935737068.0,5232003011.0
9701,SYR2006,3907831454.0,4036081981.0,4608105243.0
9702,SYR2007,4209915597.0,4375805438.0,5095915105.0
9703,SYR2008,5134342348.0,5814871496.0,6729968474.0
9704,SYR2009,3427579023.0,3705777498.0,4473401365.0
9705,SYR2010,5076983929.0,5296501795.0,6031982587.0
9706,SYR2011,4111876110.0,4369297516.0,4897169585.0
9707,SYR2012,142340206.0,327506324.0,630754730.0
9708,SYR2013,1210316.0,211524153.0,409265780.0
9709,SYR2014,55473694.0,147543291.0,321464929.0
9710,SYR2015,0.0,51643812.0,211634974.0
9711,SYR2016,402223.0,60338423.0,168597575.0
9712,TCA1970,0.0,0.0,0.0
9713,TCA1971,0.0,0.0,0.0
9714,TCA1972,0.0,0.0,71688.97714233398
9715,TCA1973,0.0,0.0,34821.84033203125
9716,TCA1974,49837.94921875,61056.92956542969,91769.5302734375
9717,TCA1975,0.0,31129.99053955078,31644.989685058594
9718,TCA1976,0.0,1255.9000244140625,39290.19659423828
9719,TCA1977,0.0,0.0,0.0
9720,TCA1978,0.0,2503.001708984375,94035.56420898438
9721,TCA1979,0.0,89839.25317382812,89839.25317382812
9722,TCA1980,0.0,49490.25,72010.42578125
9723,TCA1981,0.0,1630.1226806640625,83946.66955566406
9724,TCA1982,0.0,0.0,0.0
9725,TCA1983,0.0,794932.7250976562,882064.5239257812
9726,TCA1984,0.0,31927.994140625,141152.8125
9727,TCA1985,0.0,4296.85009765625,34575.10205078125
9728,TCA1986,34969.5,46476.4970703125,139755.0283203125
9729,TCA1987,0.0,267066.96875,280746.23828125
9730,TCA1988,0.0,70486.23828125,78153.27001953125
9731,TCA1989,0.0,0.0,117766.009765625
9732,TCA1990,0.0,16845.0,1012512.0
9733,TCA1991,0.0,3495770.0,3495770.0
9734,TCA1992,0.0,3602942.0,3669958.0
9735,TCA1993,0.0,4787969.0,4809028.0
9736,TCA1994,0.0,3232074.0,3259417.0
9737,TCA1995,2425874.0,6065498.0,8048154.0
9738,TCA1996,7551498.0,7576075.0,12803730.0
9739,TCA1997,0.0,388075.0,1507650.0
9740,TCA1998,9736.0,116188.0,174429.0
9741,TCA1999,399.0,530367.0,1437340.0
9742,TCA2000,0.0,167831.0,562069.0
9743,TCA2001,74840.0,2241319.0,2726366.0
9744,TCA2002,296760.0,1594482.0,2422891.0
9745,TCA2003,203592.0,1079338.0,2451551.0
9746,TCA2004,278496.0,4016439.0,9597928.0
9747,TCA2005,316795.0,892820.0,7246825.0
9748,TCA2006,83306.0,1640456.0,6307739.0
9749,TCA2007,787023.0,7895583.0,10945846.0
9750,TCA2008,6972291.0,17361795.0,25634506.0
9751,TCA2009,1610458.0,4160157.0,7995054.0
9752,TCA2010,110624.0,4144308.0,5279370.0
9753,TCA2011,1253156.0,4797958.0,9713605.0
9754,TCA2012,53878017.0,58117616.0,59661142.0
9755,TCA2013,529867.0,7312349.0,12518603.0
9756,TCA2014,4542705.0,6336886.0,7076579.0
9757,TCA2015,187933.0,1735351.0,4785823.0
9758,TCA2016,4732.0,745648.0,9331211.0
9759,TCD1962,24894.192626953125,33115.61865234375,207340.2121887207
9760,TCD1963,3637.0234985351562,5228.023498535156,419713.15396118164
9761,TCD1964,12038.0,28301.98046875,294557.0021972656
9762,TCD1965,6682.95947265625,32166.872314453125,301986.8156738281
9763,TCD1966,0.0,20604.396057128906,210701.39617919922
9764,TCD1967,0.0,1281.3308715820312,17583.33087158203
9765,TCD1968,2751.996337890625,12566.385681152344,110778.79974365234
9766,TCD1969,30729.544921875,39168.15734863281,129143.79455566406
9767,TCD1970,0.0,3490.3330688476562,122890.6460571289
9768,TCD1971,3164.0,3164.0,131961.23364257812
9769,TCD1972,12738.0,16207.999938964844,351041.0944213867
9770,TCD1973,3561.8806762695317,405087.2100830078,647168.131652832
9771,TCD1974,4798.0,666350.1875,922267.7626953125
9772,TCD1975,1875.0,3814.4998168945312,4168840.248413086
9773,TCD1976,1656.0,81849.69812011719,276765.70736694336
9774,TCD1977,0.0,45564.919921875,302551.8486328125
9775,TCD1978,758.9999389648438,18605.999450683594,144799.9974975586
9776,TCD1979,0.0,0.0,291451.29998779297
9777,TCD1980,2243.999755859375,16974.880615234375,241788.94311523438
9778,TCD1981,0.0,18118.001953125,87667.90966796875
9779,TCD1982,6116.10009765625,23442.09423828125,105558.91162109375
9780,TCD1983,67030952.0,67030952.0,67061399.0
9781,TCD1984,38000.0,48096.0,72782.69921875
9782,TCD1985,0.0,237974.53125,284347.7155761719
9783,TCD1986,0.0,561.0001831054689,117680.03729248047
9784,TCD1987,0.0,2428291.7967529297,2534133.2420654297
9785,TCD1988,0.0,101388.97778320312,282078.9005126953
9786,TCD1989,4466.998046875,6049.98779296875,147497.2608642578
9787,TCD1990,2672.0,437545.0,688560.0
9788,TCD1991,0.0,0.0,57068.0
9789,TCD1992,0.0,335011.0,368872.0
9790,TCD1993,63032.0,196522.0,1112075.0
9791,TCD1994,3386.0,15187.0,950345.0
9792,TCD1995,5780.0,18736.0,1428305.0
9793,TCD1996,0.0,63359.0,144290.0
9794,TCD1997,0.0,76403.0,5344874.0
9795,TCD1998,0.0,63745.0,7191165.0
9796,TCD1999,607.0,29704.0,6620616.0
9797,TCD2000,0.0,218971.0,2433725.0
9798,TCD2001,0.0,877996.0,2869739.0
9799,TCD2002,21244.0,470857.0,676223.0
9800,TCD2003,18633563.0,19160491.0,19567273.0
9801,TCD2004,1179461368.0,1180273492.0,1180506174.0
9802,TCD2005,1510608592.0,1510698401.0,1510914440.0
9803,TCD2006,2253250326.0,2253817406.0,2253915804.0
9804,TCD2007,2286166667.0,2286225196.0,2288024730.0
9805,TCD2008,3631665664.0,3631767230.0,3631943289.0
9806,TCD2009,2093036236.0,2093551055.0,2093751276.0
9807,TCD2010,2601266144.0,2674162553.0,2674642467.0
9808,TCD2011,3577343375.0,3626085285.0,3626411588.0
9809,TCD2012,2992811776.0,2993194132.0,2993825715.0
9810,TCD2013,2860478764.0,2878485443.0,2879243592.0
9811,TCD2014,2776658531.0,2776732096.0,2777030426.0
9812,TCD2015,2070451006.0,2071683756.0,2073032997.0
9813,TCD2016,1338569857.0,1338644504.0,1338711230.0
9814,TGO1962,8560.127197265625,29866.791854858402,14459540.381210327
9815,TGO1963,1038.380126953125,21950.682098388672,16317529.242156982
9816,TGO1964,11659.389770507812,126781.58245849608,29415519.08386231
9817,TGO1965,5760.8916015625,123219.27813720703,29811916.13760376
9818,TGO1966,11193.654296875,87486.64678955078,38342608.18463135
9819,TGO1967,98020.0928955078,209316.0675354004,33237995.53125
9820,TGO1968,162421.32666015625,888113.4799499512,46148220.2895813
9821,TGO1969,184944.40130615234,2743057.6125488286,53021421.47772217
9822,TGO1970,119511.77191162111,900172.7815246582,56274277.516448975
9823,TGO1971,151083.06713867188,2482153.2622680664,53013012.923583984
9824,TGO1972,116611.29370117188,723620.3601379395,55177093.78250122
9825,TGO1973,25474.216369628906,424977.74697875977,71594305.53262329
9826,TGO1974,8198.07763671875,937950.2135620117,197484005.1003723
