,eci1,eci2,eci3,gdp_pc,population,res_exp1_to_gdp,res_exp2_to_gdp,res_exp3_to_gdp,oil_rents,res_rents,oil_prod_pc,map,code,year,T,t
1376,0.06271357080144142,0.1329633442111939,0.2396948604492601,624.2945919472509,145115766.45483735,0.04625479403688608,0.06942862490650174,0.09238872791052469,2.4213598109010697,4.5855722038816245,5.656973603957696e-06,IDN1995,IDN,1995,12,8
1377,0.18286396535442692,0.24427030636443361,0.25636245077661146,602.845659289077,141298304.21574843,0.047019980753956046,0.07170905198236119,0.08951970218177947,2.8293952753296807,5.3784365942573436,4.029168996349324e-06,IDN2000,IDN,2000,12,9
1378,-0.005513008062951298,0.10141175615939181,0.15421520653572934,992.555124311858,126833471.38535061,0.03241026669452398,0.06276410802318685,0.07564916489528614,2.2541405425879213,5.427314589698746,2.419676715239455e-06,IDN2005,IDN,2005,12,10
1379,0.056900145014296986,0.10765854512804063,0.13211774017250325,1240.828950472647,87983758.47223966,0.013926309453239371,0.03150093794316231,0.03824976186099421,0.8690925271739222,2.4538275898037116,1.3771058102620686e-06,IDN2010,IDN,2010,12,11
1380,,,,,,,,,,,,IDN2015,IDN,2015,12,12
1381,,,,97.75571188439348,239147286.2550446,,,,,,,IDX1960,IDX,1960,12,1
1382,,,,117.82381707506354,268459582.4546922,,,,,,,IDX1965,IDX,1965,12,2
1383,,,,146.4995592832821,300195253.2559881,,,,0.3337731248661906,4.767018344128598,,IDX1970,IDX,1970,12,3
1384,,,,238.0178954398216,333278281.65121996,,,,1.243613028107344,5.096149828347308,,IDX1975,IDX,1975,12,4
1385,,,,273.25486927464385,370204270.9158363,,,,1.2646843395469876,5.2872220467377815,,IDX1980,IDX,1980,12,5
1386,,,,268.26891806556284,409678593.78361875,,,,0.8633771187595535,4.298092874470233,,IDX1985,IDX,1985,12,6
1387,,,,238.43184853238478,449603694.9589099,,,,1.9836408350772277,6.044730970117594,,IDX1990,IDX,1990,12,7
1388,,,,232.23605867465602,482123775.8278757,,,,1.871268276923439,6.25090281858628,,IDX1995,IDX,1995,12,8
1389,,,,238.61136642930313,495230341.97476315,,,,2.6303520198417383,5.678410004431429,,IDX2000,IDX,2000,12,9
1390,,,,331.9885804724593,467855616.0154432,,,,2.7273149279594247,6.132235155798035,,IDX2005,IDX,2005,12,10
1391,,,,330.39353774598584,340655621.34165365,,,,0.9493134104149314,3.7034440926528625,,IDX2010,IDX,2010,12,11
1392,,,,,,,,,,,,IDX2015,IDX,2015,12,12
1393,,,,,42711.6530471703,,,,,,,IMN1960,IMN,1960,12,1
1394,,,,,45235.38565683026,,,,,,,IMN1965,IMN,1965,12,2
1395,,,,,48750.44400490481,,,,,,,IMN1970,IMN,1970,12,3
1396,,,,,51440.66697169506,,,,,,,IMN1975,IMN,1975,12,4
1397,,,,,51646.40091930339,,,,,,,IMN1980,IMN,1980,12,5
1398,,,,,51454.753369107544,,,,,,,IMN1985,IMN,1985,12,6
1399,,,,,52714.340385845826,,,,,,,IMN1990,IMN,1990,12,7
1400,,,,12220.736672555155,50762.24924383394,,,,,0.0,,IMN1995,IMN,1995,12,8
1401,,,,18091.310580869005,48005.17377241748,,,,,0.0,,IMN2000,IMN,2000,12,9
1402,,,,31185.799405336904,42307.36910492947,,,,,0.0,,IMN2005,IMN,2005,12,10
1403,,,,28748.631214915957,28767.932285793508,,,,,0.0,,IMN2010,IMN,2010,12,11
1404,,,,,,,,,,,,IMN2015,IMN,2015,12,12
1405,-0.28538021106797384,-0.24643313328224511,-0.2483512589491167,83.43396279373296,410883780.6009133,0.00022171191457026664,0.0029720984357836724,0.011364169300722137,,,,IND1960,IND,1960,12,1
1406,-0.30398614156045656,-0.32773257953918694,-0.38688120547697324,89.21643109422331,450073602.59292173,0.00041406995909266557,0.005947083551401407,0.012467415200191626,,,,IND1965,IND,1965,12,2
1407,-0.37186732580919135,-0.34936937908881766,-0.41940906762105623,113.24836251339464,495097249.0431582,0.00023982401567558976,0.006152827944490157,0.011737277480034895,0.06606844804421927,0.8060100653585499,,IND1970,IND,1970,12,3
1408,-0.30183442620864764,-0.35844796364712955,-0.3119833489412175,157.18804408926613,545400628.1204993,0.00015575420397071285,0.010024279735124458,0.018218135840484054,0.6304651563363055,2.7607190366251415,,IND1975,IND,1975,12,4
1409,-0.18258560065422882,-0.08559104105080391,-0.06751933218408038,226.48371944868157,597653690.6858717,0.005043123353189993,0.01157086281884947,0.017422273749296682,1.2242319273406026,2.9129444272807112,4.265546425296309e-07,IND1980,IND,1980,12,5
1410,-0.2492174290123353,-0.1190320457565833,-0.157981560326272,262.414471145563,648243395.0362815,0.002887550368088035,0.011609708899750144,0.016142182817283027,1.0167358567123608,2.071819569293395,6.366294131893521e-07,IND1985,IND,1985,12,6
1411,-0.054617356420783775,0.025061857358706547,-0.011586589604192545,249.63104990966184,689289292.075771,0.0018351876666477787,0.015150165619064463,0.019455638616506052,0.8888255312033185,2.1232456323350584,5.300602189115082e-07,IND1990,IND,1990,12,7
1412,0.08359554223791152,0.04607515368615121,0.06782070121531963,293.6085598645447,713723501.9592109,0.000833004484352766,0.01452249623055383,0.02050488570305303,0.5809796478978709,1.5274218618048945,5.493161897063244e-07,IND1995,IND,1995,12,8
1413,-0.02841878741171577,0.004390315033708792,0.05372393732671075,331.06362972010726,707780847.4456369,0.0021636886466992354,0.01856985596573412,0.022596803140975313,0.6454989720136414,1.6646121026589733,4.813269654953641e-07,IND2000,IND,2000,12,9
1414,-0.020179262788715936,-0.046631105576660864,-0.003995865908801927,507.773784986815,642005238.0160279,0.00805622579058505,0.026186862768251763,0.029379526093006827,0.6705738784864667,2.5582504210436867,4.0023428166138656e-07,IND2005,IND,2005,12,10
1415,0.05592989772183627,0.0485716743060827,0.10891073879388352,516.0507948506269,446446296.44234246,0.008352571323168379,0.018211771059787916,0.021000216826865568,0.3895233603313099,1.42733431831721,2.8228706452290823e-07,IND2010,IND,2010,12,11
1416,,,,,,,,,,,,IND2015,IND,2015,12,12
1417,,,,,,,,,,,,INX1960,INX,1960,12,1
1418,,,,,,,,,,,,INX1965,INX,1965,12,2
1419,,,,,,,,,,,,INX1970,INX,1970,12,3
1420,,,,,,,,,,,,INX1975,INX,1975,12,4
1421,,,,,,,,,,,,INX1980,INX,1980,12,5
1422,,,,,,,,,,,,INX1985,INX,1985,12,6
1423,,,,,,,,,,,,INX1990,INX,1990,12,7
1424,,,,,,,,,,,,INX1995,INX,1995,12,8
1425,,,,,,,,,,,,INX2000,INX,2000,12,9
1426,,,,,,,,,,,,INX2005,INX,2005,12,10
1427,,,,,,,,,,,,INX2010,INX,2010,12,11
1428,,,,,,,,,,,,INX2015,INX,2015,12,12
1429,-0.2146735703928943,-0.18052064264874076,-0.440138488456893,,,,,,,,,IOT1970,IOT,1970,10,1
1430,0.0603865631989115,-0.05909460879586208,0.0615071050940586,,,,,,,,,IOT1975,IOT,1975,10,2
1431,0.23588874435717733,0.2635463419782001,0.5196235217432325,,,,,,,,,IOT1980,IOT,1980,10,3
1432,0.4691049463685184,0.48510428263484473,0.5516505744747291,,,,,,,,,IOT1985,IOT,1985,10,4
1433,0.32807221346112425,0.3288085501798307,0.42775352128058325,,,,,,,,,IOT1990,IOT,1990,10,5
1434,0.3281094144786354,0.23950710778355996,0.29253764175559704,,,,,,,,,IOT1995,IOT,1995,10,6
1435,-0.11962609315752916,-0.16455846274516694,-0.14431738018088858,,,,,,,,,IOT2000,IOT,2000,10,7
1436,0.8803080923406298,0.8328662777241722,0.9411529187962162,,,,,,,,,IOT2005,IOT,2005,10,8
1437,0.5301470319085997,0.5133516288799337,0.5143523762382544,,,,,,,,,IOT2010,IOT,2010,10,9
1438,,,,,,,,,,,,IOT2015,IOT,2015,10,10
1439,0.41396033745881017,0.3765414632928348,0.18315213246198545,708.9883280244622,2493950.012359482,0.0022591184197526273,0.00859338763525473,0.02216222732661039,,,,IRL1960,IRL,1960,12,1
1440,0.35590825204261506,0.2849806373526633,0.16853761341348483,982.2661290062359,2516577.825896537,0.004978149305328427,0.025235224925549856,0.04351075725937168,,,,IRL1965,IRL,1965,12,2
1441,0.37454885344450156,0.3419492697871893,0.1768061292083018,1745.9386395155625,2597236.8282052367,0.01523905157286082,0.032131907286869904,0.04958649491105895,0.0,0.45346606643630955,,IRL1970,IRL,1970,12,3
1442,0.5347951274779789,0.4907291156016881,0.34032881605514254,3213.585924630784,2750932.4117905516,0.012589351082358131,0.028670680813393086,0.05243703521870638,0.0,0.19656265157644362,,IRL1975,IRL,1975,12,4
1443,0.8170697627652889,0.8565434320297337,0.7434693424365029,4937.539206947358,2847456.4841667833,0.002843146953998045,0.017686146552368904,0.03477202569438836,0.0,0.26717210203336583,-5.225413244903476e-08,IRL1980,IRL,1980,12,5
1444,0.7791771576555309,0.7920653514885377,0.849849237005099,7245.539281025804,2801868.144292006,0.0022542859320316,0.019651666082096033,0.03815635217830572,0.0,0.34992668790357306,-3.0287104329026314e-08,IRL1985,IRL,1985,12,6
1445,0.4297087323338016,0.403769402989959,0.4592138699383678,11332.072363462637,2704119.350886324,0.002355318067691915,0.015521623389609138,0.03310221965712138,0.0,0.12275752234722699,-5.1279379735528674e-08,IRL1990,IRL,1990,12,7
1446,0.9706414242994743,0.9357573494083082,0.8757418080389031,16190.181354059006,2631476.9225304346,0.001300827921879868,0.01065706443650585,0.02282386833455963,0.0,0.053482686757658264,-6.994283285252145e-08,IRL1995,IRL,1995,12,8
1447,1.0435189909386589,0.9696821957406127,0.954703963544935,22830.166583041126,2555227.049726139,0.0013721891477310043,0.0070827312880687755,0.015308417912826881,0.0,0.033527610577691956,-3.1646316259796585e-08,IRL2000,IRL,2000,12,9
1448,0.813767247544911,0.6923263043670339,0.5139906818954324,30472.4285413448,2379528.6142781237,0.0014724128223146406,0.005862327552927999,0.011064305373130965,0.0,0.0963141346812763,-3.7312143825735435e-08,IRL2005,IRL,2005,12,10
1449,0.40828584256548167,0.29199669135423756,0.22433413217805717,18165.237640877265,1627853.7140719744,0.0015549658972838615,0.004800025519357191,0.0092658052487507,0.0,0.03599182923714922,4.199874762469282e-08,IRL2010,IRL,2010,12,11
1450,,,,,,,,,,,,IRL2015,IRL,2015,12,12
1451,-0.30507867177051984,-0.20269910871417998,-0.4722769172078532,179.30073781262118,20264262.872733682,0.19949743385892163,0.20086259345835883,0.2017117002949778,,,,IRN1960,IRN,1960,12,1
1452,-0.4025253592775392,-0.33961861291539297,-0.6212847726111309,254.88512447091165,22830414.839353513,0.19143799704092757,0.1933561544051503,0.19493591487426945,,,,IRN1965,IRN,1965,12,2
1453,-0.6015285773966853,-0.5613070398204696,-0.8141616997785501,641.1060817523687,25709964.815572508,0.2114404045922158,0.21262641544359787,0.21367516611427959,20.203858259675698,20.623700794522478,,IRN1970,IRN,1970,12,3
1454,-0.3721895112486856,-0.3355710378724116,-0.6252376889396142,1761.4303025147835,29248761.71240092,0.20834371921445774,0.20886567987906507,0.20927306517784425,28.055909239801867,28.37943343875826,,IRN1975,IRN,1975,12,4
1455,-0.18459704601529633,-0.1650646656641354,-0.41762748911106523,2471.4203099566853,34358303.707048364,0.07856572243938563,0.07864305198370404,0.07875767247961893,12.537506063138043,12.712793018851213,,IRN1980,IRN,1980,12,5
1456,-0.20166946848029105,-0.17187035302826995,-0.3087818557967411,2410.317433320359,40574688.76429519,0.04818568386759944,0.04853797017161264,0.04878337539148873,7.597596009546441,7.783247320491506,,IRN1985,IRN,1985,12,6
1457,-0.21661318431844973,-0.20032287624708084,-0.23404936363591128,1141.91832446329,44210164.13303057,0.12390578600385352,0.127355670785473,0.12830838191728977,18.98869598467805,19.350047993819988,,IRN1990,IRN,1990,12,7
1458,-0.251491160852313,-0.3121004612462441,-0.3632625069645475,1264.9394115080397,44912062.875785016,0.08688703600617649,0.0895210997923499,0.09049649744721872,12.468713258583696,12.922449689318375,,IRN1995,IRN,1995,12,8
1459,-0.26986891938894786,-0.2545106751465297,-0.21700936949457236,1351.1787189450977,44120713.515478715,0.09792180675013666,0.10115079894509531,0.10259504880054683,15.90889799110072,16.790494613249873,,IRN2000,IRN,2000,12,9
1460,-0.1635129065341922,-0.1375765331279493,-0.13130912472057377,2504.4932140631186,39215122.47588512,0.09673209044274694,0.10137757506712561,0.10236305376463188,15.1678960452626,16.850669729285464,,IRN2005,IRN,2005,12,10
1461,-0.10255915962346837,-0.059197319071236994,-0.03143435992160591,2380.923966334246,27036874.286397688,0.0382326701851458,0.04127933012378065,0.041867306543262095,7.821802385662927,9.23597078030091,,IRN2010,IRN,2010,12,11
1462,,,,,,,,,,,,IRN2015,IRN,2015,12,12
1463,-0.252121260965018,-0.3103798279003511,-0.7208769263159698,222.86995387247794,6749142.06596714,0.3746694590278913,0.37535705881450193,0.378827658188447,,,,IRQ1960,IRQ,1960,12,1
1464,-0.12365329412527237,-0.1453766023217533,-0.2551788040004015,271.58069672529086,7769960.626060037,0.2881066003681304,0.2885788624751222,0.28961148746642645,,,,IRQ1965,IRQ,1965,12,2
1465,-0.0014844069562690784,-0.044712993488485585,-0.3745253503412208,441.0459249146577,9056791.388291635,0.30378745817423863,0.30516290769097476,0.30603809262399434,27.21553268392708,27.233997366487586,,IRQ1970,IRQ,1970,12,3
1466,0.13281155876860873,0.041119532710069455,-0.06417352290851647,1494.3058246565158,10447256.765530571,0.3746842104072127,0.37480561335392315,0.3754776639909599,45.225956506917015,45.28609711749148,,IRQ1975,IRQ,1975,12,4
1467,0.44296745974019786,0.42028144920529953,0.41598764197125204,2523.133004015436,11813966.677909158,0.1652426050623487,0.16529604163813222,0.16562400721596587,23.995811736334893,24.01768744649579,7.792880116111247e-05,IRQ1980,IRQ,1980,12,5
1468,0.43352265818521013,0.43478818008679365,0.4366974492423392,2719.990419012093,12934222.502070118,0.13255398513437966,0.13293531383611856,0.13375652797529466,17.16928001109729,17.221045326417318,0.00010511246879136677,IRQ1985,IRQ,1985,12,6
1469,0.3732039608361157,0.3525507218380954,0.31395003414727574,7833.51863422156,14070241.361678163,0.042921692317755694,0.04310506307592682,0.04344318952411952,7.305001473267056,7.324807177646766,3.259640475535183e-05,IRQ1990,IRQ,1990,12,7
1470,0.8935957604268029,0.8903468904230505,0.8001482913867775,,15403034.695980405,,,,,,4.568697632853541e-05,IRQ1995,IRQ,1995,12,8
1471,-0.1842958091304273,0.006628591503010667,0.4801807678641231,904.0116095485764,16199082.60045902,0.2820860442420203,0.28497283817357094,0.288593161325207,41.61992716858626,41.66658692987633,5.441568369247435e-05,IRQ2000,IRQ,2000,12,9
1472,-0.36854982849864404,-0.42805701027722115,-0.4791554529402455,1696.877875757051,15470197.733349293,0.20564273298177324,0.2058891136443893,0.2060409669848591,29.02669666158351,29.17056600997358,4.1208092262592784e-05,IRQ2005,IRQ,2005,12,10
1473,-0.37952876477435826,-0.39291930099380207,-0.4082303747406636,2166.3478249130494,11607550.257440738,0.12921491427305018,0.12926316326484036,0.12927935810361083,16.409382352432548,16.516042776589273,3.094230141065368e-05,IRQ2010,IRQ,2010,12,11
1474,,,,,,,,,,,,IRQ2015,IRQ,2015,12,12
1475,-0.3822873435788341,-0.29964411097453697,-0.6107639497871497,1496.3726699348972,160014.58507677677,0.00014706865213603442,0.0016206111745474775,0.002131683422276577,,,,ISL1960,ISL,1960,12,1
1476,-0.5161510977427386,-0.4422175328857523,-0.7250960773904094,2333.130053402242,171877.06046978035,0.003795236462467729,0.0070380947939444735,0.007525592050327572,,,,ISL1965,ISL,1965,12,2
1477,-0.37842285354621263,-0.3977126651239589,-0.6941007518258371,3755.166195338303,178822.83618633598,0.0009847290783347098,0.027649200399903717,0.029806587805855524,0.0,0.0,,ISL1970,ISL,1970,12,3
1478,-0.5537605559502512,-0.5917265069258388,-0.9149954143023652,7904.994107880855,185914.23291715395,0.0004012875454601213,0.024940010002663864,0.026537083039246446,0.0,0.0,,ISL1975,ISL,1975,12,4
1479,-0.5446550842189246,-0.5772000003786714,-0.6859534717510392,10853.980494114438,191401.84107489156,0.00019308067849995792,0.03178620327048802,0.033175417854563974,0.0,0.0,0.0,ISL1980,ISL,1980,12,5
1480,-0.6580735094953863,-0.7130259089242779,-0.8366315063388642,15340.046269830747,195697.63072168245,0.00015191262547047533,0.028573406907533166,0.029996694132939043,0.0,0.0,0.0,ISL1985,ISL,1985,12,6
1481,-0.3883425383236129,-0.40919599187122224,-0.45034040608251313,19022.782506490483,198309.95062186912,0.00013059477615980363,0.021881947892857176,0.02311546202198495,0.0,0.0,0.0,ISL1990,ISL,1990,12,7
1482,-0.7424548947899332,-0.7535501559511406,-0.8348256448228489,20656.05986664049,194475.6619099881,0.00040803553094890497,0.026053269640769684,0.027605142398172706,0.0,0.0,0.0,ISL1995,ISL,1995,12,8
1483,-0.45557728821502985,-0.5695784677090326,-0.5620893000555885,23173.908880921623,186449.77017347558,0.000501842464922659,0.032365221798883986,0.03338438598373259,0.0,0.0,0.0,ISL2000,ISL,2000,12,9
1484,-0.4167435635813162,-0.44670938991478815,-0.3886780742762711,30163.936389777577,168524.3499724287,0.001183410002748539,0.03554563542292733,0.03625812822151467,0.0,0.0,0.0,ISL2005,ISL,2005,12,10
1485,-0.2765001789176975,-0.27138396994335523,-0.2535610791041557,16985.844183422047,113767.89494934416,0.0010730989850236427,0.04321189490584674,0.043730656853855215,0.0,0.0001029752047578544,0.0,ISL2010,ISL,2010,12,11
1486,,,,,,,,,,,,ISL2015,ISL,2015,12,12
1487,0.9129484560741854,0.871409788412392,0.6442869747028135,1122.3101883130419,2009100.467718887,0.0037403457712297293,0.04034276567972146,0.042697359613710885,,,,ISR1960,ISR,1960,12,1
1488,0.7878303966887263,0.8065829673353336,0.5955776710145534,1371.5285244271847,2360600.0141376783,0.00396605251534063,0.04850721860773523,0.05111819233969689,,,,ISR1965,ISR,1965,12,2
1489,0.5908521609806823,0.633998829524036,0.38664943083749687,2669.4157086883906,2705910.397363519,0.0031553982658055696,0.04152458021443036,0.043779133143513733,,0.13956857082892057,,ISR1970,ISR,1970,12,3
1490,0.5418057354933568,0.6336506840472331,0.4829729889255534,3987.285712611824,3029894.9412762593,0.003843483770521319,0.053195275355727406,0.056280215977177014,,0.11054209602313868,,ISR1975,ISR,1975,12,4
1491,0.4967066417865501,0.572641410874066,0.2332206799393675,5594.288284864834,3295067.192303804,0.0024924066634613193,0.04244617921933935,0.04656405096039585,0.5371944105761248,0.5996296303823322,3.086925323573378e-06,ISR1980,ISR,1980,12,5
1492,0.5440772094914125,0.6486876495748937,0.4581252560467585,7318.190021998731,3469603.405907613,0.0020182467945734552,0.05045664974623363,0.05366399388171919,0.0084155710608252,0.018214666062223286,2.2911878468851016e-07,ISR1985,ISR,1985,12,6
1493,0.3566829938979534,0.4029529453357794,0.257407471232993,10875.140691298948,3863269.772269772,0.002249043130093416,0.0438612882790154,0.046276061882275635,0.0012006910396602075,0.0038929065535857708,1.7312577581982735e-07,ISR1990,ISR,1990,12,7
1494,0.449976408638984,0.5232575432850476,0.36636983357191416,13685.303778905429,4174327.4774842463,0.0014802846960000756,0.0442785507634575,0.04580108046730253,0.0006823736291657724,0.0025438953007886,3.7341793292626174e-07,ISR1995,ISR,1995,12,8
1495,0.4113670409103455,0.40621946804257186,0.29135589758752206,12811.894456690077,4260416.304044564,0.0027499623293806507,0.05700401349752532,0.05914768843575475,0.0003589309007178337,0.00383886585561453,3.843589314902555e-07,ISR2000,ISR,2000,12,9
1496,0.33499513575119877,0.3673171356711842,0.25863714944768396,13555.455041752291,3914643.867463127,0.0043376628807266044,0.056053521384378156,0.057567370134513046,0.0006709211536426377,0.10067803680585673,3.646938923916052e-07,ISR2005,ISR,2005,12,10
1497,0.07221598790088404,0.055636570042455556,0.030319009325659143,12090.239302242386,2798382.1576135745,0.0033603885295675233,0.03051492678132665,0.03145660014167015,0.0014268273080929085,0.09207750144069432,2.972952912876028e-07,ISR2010,ISR,2010,12,11
1498,,,,,,,,,,,,ISR2015,ISR,2015,12,12
1499,1.9854410961442703,1.9464142261830337,1.7286475249792845,883.0220543035908,44679474.52385182,0.004259305596820097,0.009943614804655311,0.012344806454059309,,,,ITA1960,ITA,1960,12,1
1500,1.9524732615998686,2.0252716482805226,1.733588867165478,1335.87329950795,45819173.4645419,0.0055896294948841,0.013931885294834596,0.016154684193183548,,,,ITA1965,ITA,1965,12,2
1501,1.9814868777133972,2.113473101932817,1.8841399291580716,2367.479601882571,46471263.32738763,0.0063837730307331865,0.016711225771272663,0.01894266033185054,0.004622823517314299,0.06559394472085955,,ITA1970,ITA,1970,12,3
1502,1.871330360885766,1.8490115172072963,1.7300718686962437,4233.987964596044,46861810.35610734,0.008451690442796866,0.023975284550602795,0.026992221203222005,0.019752154208640446,0.12229603065604193,,ITA1975,ITA,1975,12,4
1503,1.6266835951623209,1.602922364883289,1.3406256864076511,6397.173290551329,46264173.76879366,0.00786410576915961,0.02180992692040291,0.02499529420633363,0.032332188074775704,0.127425152473879,1.0454274765059318e-06,ITA1980,ITA,1980,12,5
1504,1.3840945988835238,1.3362486432700447,1.095571790004834,10388.515756472725,44930138.214883484,0.0035107444511931533,0.014244735557739942,0.016868071749462258,0.02471658019880242,0.07986731963892502,1.2529454824588548e-06,ITA1985,ITA,1985,12,6
1505,0.7464705646008472,0.7500998363835405,0.5981435626778172,15786.397760376853,43201627.22123567,0.002446505370014349,0.011948246130275147,0.014264603051081536,0.017896784970824885,0.046962177156720616,1.4899244135695838e-06,ITA1990,ITA,1990,12,7
1506,1.3192837189435331,1.2404185164188375,0.9858950290051162,15682.570684000888,40702593.2824122,0.001733209121103449,0.01248200786362365,0.015096642389908661,0.015176813174675632,0.03625217394020139,1.7039334084013318e-06,ITA1995,ITA,1995,12,8
1507,1.0719446280326728,1.040384456102242,0.8466927489897453,15745.68601060235,37149079.197805956,0.002560115039328825,0.012268353242386594,0.014568721758791467,0.025965616863119708,0.06123839713491145,1.5500890344171949e-06,ITA2000,ITA,2000,12,9
1508,1.018527491632585,0.9788909236537628,0.8591956432606306,19670.58126721434,31840521.873227146,0.003992281887328733,0.014471998627079926,0.01665417111547288,0.03837191260900996,0.06514686259086058,1.5036762153056306e-06,ITA2005,ITA,2005,12,10
1509,0.6077476230386024,0.6055719370878407,0.5381475196400975,12711.31375983349,21158025.842850782,0.0033916300976672862,0.010546165099761431,0.01242444590552648,0.03493402161835618,0.05511992873002723,1.0366485045918015e-06,ITA2010,ITA,2010,12,11
1510,,,,,,,,,,,,ITA2015,ITA,2015,12,12
1511,0.15940553126232562,0.225510128466052,0.5014112221383453,412.6010486998149,1472540.109460069,0.0031227170240276285,0.1166174192756284,0.1892462062634245,,,,JAM1960,JAM,1960,12,1
1512,0.2570565676812885,0.10428183134848298,0.38581762761078264,527.7215555199506,1562749.6270871775,0.0015376581719609478,0.10742903099653218,0.14995391422510276,,,,JAM1965,JAM,1965,12,2
1513,-0.022335945788276242,0.09756183584855506,0.34146228734622286,799.97719823838,1652808.0142468263,0.003337583073660223,0.09638991603522301,0.12811575792814917,0.0,6.777818751446382,,JAM1970,JAM,1970,12,3
1514,-0.20856415413040946,-0.03816207689991878,0.1784650397502443,1141.2261461065452,1743436.4457156856,0.004952390047847986,0.12861599948403563,0.16247761095413985,0.0,7.617279082698337,,JAM1975,JAM,1975,12,4
1515,-0.4241744854781175,-0.27045789488001665,-0.07226563383904737,1094.7351289443882,1829903.7544705225,0.006732284218680427,0.17737652427658782,0.2066793381270598,0.0,7.844111658744924,0.0,JAM1980,JAM,1980,12,5
1516,-0.3816704157219958,-0.314082435575791,-0.20319604734895616,1091.1223542230844,1885640.1756011671,0.005668599940246066,0.1101979331258946,0.13682799122447434,0.0,4.769065877948773,-1.3320613269379054e-07,JAM1985,JAM,1985,12,6
1517,-0.3078764014359487,-0.19109559965366074,-0.13837827674644337,1418.0977613943685,1876729.3512287098,0.0020070152275342827,0.1116852516462505,0.13281015752782852,0.0,4.891488756917595,-1.2997706649419047e-07,JAM1990,JAM,1990,12,7
1518,-0.5331839115472196,-0.49255348688028244,-0.5659636120229512,2204.6698746923394,1850750.031592181,0.0019168462845201254,0.07027861442270097,0.0855900806369852,0.0,1.6077339106923696,-1.0545486084912961e-07,JAM1995,JAM,1995,12,8
1519,-0.5103182578642061,-0.4547164156172908,-0.4732321248679162,2285.279401019617,1749883.4397670936,0.0010808966265727523,0.05997671358854707,0.06911701992464986,0.0,1.087650086337496,1.8568796534640396e-07,JAM2000,JAM,2000,12,9
1520,-0.30345563004478526,-0.2770352429204157,-0.2473338987608712,2419.298148673791,1510477.6321548251,0.0029580712431116307,0.06012685755166849,0.0664368156406036,0.0,0.9924001033413525,8.790565754901657e-07,JAM2005,JAM,2005,12,10
1521,-0.2451983972316883,-0.2190322681458059,-0.23184099299710964,1753.9994312993078,1004203.9885524282,0.00045004290734358633,0.019773794216576112,0.022973951428592425,0.0,0.41593264906501565,-1.004849508700111e-07,JAM2010,JAM,2010,12,11
1522,,,,,,,,,,,,JAM2015,JAM,2015,12,12
1523,0.0010488728958222297,-0.06547400213299864,0.23905355673650613,,889197.245748849,,,,,,,JOR1960,JOR,1960,12,1
1524,-0.36312959146258916,-0.25934990923387696,0.0553679820313252,398.2623097200589,1201260.0618466423,0.0016757629079393076,0.00338479259845574,0.02412269178695481,,,,JOR1965,JOR,1965,12,2
1525,0.1659736517897625,0.15179565076785606,0.3135407593176191,384.0496532769978,1597861.9473063452,0.001971752348321438,0.008149154987491872,0.03165898835911069,0.0,0.7746041867921659,,JOR1970,JOR,1970,12,3
1526,0.5889280843701206,0.5015155189449931,0.695409588900662,841.0037014312153,1825843.3194858388,0.0006578162193504572,0.006032828985193083,0.035176336541475436,0.0,1.464361546155525,,JOR1975,JOR,1975,12,4
1527,-0.04885715509216271,-0.09886089816888918,-0.2623784419886078,1454.8971556713059,2102404.943677241,0.0012423541951283033,0.007569881043791956,0.04214001545619617,0.010926314650797436,0.5051163748371502,0.0,JOR1980,JOR,1980,12,5
1528,-0.19166082594807063,-0.2421726847848528,-0.34177145927707386,1457.4671240250384,2489064.216902168,0.003823423478438241,0.011213031439847202,0.0539329359797334,0.038457557884201375,0.09143269739692002,1.611746141750284e-07,JOR1985,JOR,1985,12,6
1529,-0.07733848727910533,-0.10087040161878662,-0.1464908251373744,976.9689195155956,3022758.6223116578,0.00018084508070432404,0.011533040528772857,0.051952825017644755,0.016579573201951085,0.06708859234524898,8.254527289951016e-08,JOR1990,JOR,1990,12,7
1530,-0.15382274173692692,-0.16422034736131727,-0.28889089127209827,1097.6827827567508,3443810.151339964,0.0005770382130449855,0.009569594908872107,0.03745201121313474,0.0017903639217162145,0.06075528763489101,-5.294146912228254e-09,JOR1995,JOR,1995,12,8
1531,-0.046022769746520774,-0.08645764768439916,-0.1556953169234796,1188.5041202808538,3444590.365899382,0.0010996452667820812,0.010524648189968058,0.031485031691494025,0.0017259951591357425,0.06307524182453828,-3.529338055450756e-08,JOR2000,JOR,2000,12,9
1532,-0.005638944753580059,-0.10110894776498322,-0.0975657702199922,1565.597487659084,3391451.5833928967,0.0016404269893494524,0.009583528161292156,0.02698472508724816,0.0013663128715955932,1.0277506037898971,1.5906803802902866e-08,JOR2005,JOR,2005,12,10
1533,0.014908992956477844,-0.012741270540796651,0.015088035839780104,1372.994576623145,2826495.026177277,0.0005772239465334104,0.00495340199376596,0.014977324691126065,0.0007594132567438814,0.6131778192089804,1.7453059038951975e-08,JOR2010,JOR,2010,12,11
1534,,,,,,,,,,,,JOR2015,JOR,2015,12,12
1535,1.7092098092911316,1.6813788900166735,1.4046883927371376,566.9119371011709,83887358.31620109,0.00027884157646552836,0.012537024293285985,0.013313334050287293,,,,JPN1960,JPN,1960,12,1
