,gdp_cons,map
8767,3994597528.99856,MDA1995
8768,3759832629.01354,MDA1996
8769,3821759496.3072205,MDA1997
8770,3571732651.50415,MDA1998
8771,3451427607.82648,MDA1999
8772,3524173901.5431705,MDA2000
8773,3739148519.4369397,MDA2001
8774,4030802095.9893103,MDA2002
8775,4296835030.54075,MDA2003
8776,4614800815.93701,MDA2004
8777,4960910881.532129,MDA2005
8778,5199034597.33391,MDA2006
8779,5355005645.59355,MDA2007
8780,5772696091.31765,MDA2008
8781,5426334310.879129,MDA2009
8782,5811604051.96737,MDA2010
8783,6206793144.22054,MDA2011
8784,6163345582.70734,MDA2012
8785,6742700073.59761,MDA2013
8786,7066349660.234909,MDA2014
8787,7038084252.442309,MDA2015
8788,7354798041.3823,MDA2016
8789,7685763945.87477,MDA2017
8790,,MDA2018
8791,3651568049.64216,MDG1960
8792,3726375268.63736,MDG1961
8793,3811003848.3310704,MDG1962
8794,3775584316.6825,MDG1963
8795,3925192556.8432703,MDG1964
8796,3907440721.8503203,MDG1965
8797,3988111883.32035,MDG1966
8798,4208597265.3940797,MDG1967
8799,4495993370.4132,MDG1968
8800,4663299272.375879,MDG1969
8801,4909356186.80499,MDG1970
8802,5102262712.08589,MDG1971
8803,5037330218.251471,MDG1972
8804,4905428818.09139,MDG1973
8805,5003874857.50605,MDG1974
8806,5066858211.73784,MDG1975
8807,4911363508.33335,MDG1976
8808,5027468159.29592,MDG1977
8809,4893646711.95061,MDG1978
8810,5375898481.85328,MDG1979
8811,5419215903.00879,MDG1980
8812,4893617620.98775,MDG1981
8813,4805033640.52864,MDG1982
8814,4848380152.64701,MDG1983
8815,4931029463.22785,MDG1984
8816,4988026106.75789,MDG1985
8817,5085746813.922811,MDG1986
8818,5145661260.66408,MDG1987
8819,5320789571.26692,MDG1988
8820,5537818872.77088,MDG1989
8821,5711154233.15068,MDG1990
8822,5350806992.567,MDG1991
8823,5414275712.05954,MDG1992
8824,5527789241.141971,MDG1993
8825,5523830887.64384,MDG1994
8826,5618410647.91236,MDG1995
8827,5739145519.7967205,MDG1996
8828,5951120435.23127,MDG1997
8829,6185138512.86326,MDG1998
8830,6473311272.40879,MDG1999
8831,6781445103.030661,MDG2000
8832,7189540561.32302,MDG2001
8833,6278353422.6091,MDG2002
8834,6892683532.63525,MDG2003
8835,7255032154.37267,MDG2004
8836,7588974026.877959,MDG2005
8837,7970138367.75655,MDG2006
8838,8467521105.2625,MDG2007
8839,9071129493.65325,MDG2008
8840,8707027002.4923,MDG2009
8841,8729936135.744871,MDG2010
8842,8856903643.14915,MDG2011
8843,9125047117.674091,MDG2012
8844,9330835548.94675,MDG2013
8845,9640232448.084991,MDG2014
8846,9940681351.04808,MDG2015
8847,10356200860.8807,MDG2016
8848,10788136744.3288,MDG2017
8849,,MDG2018
8850,,MDV1960
8851,,MDV1961
8852,,MDV1962
8853,,MDV1963
8854,,MDV1964
8855,,MDV1965
8856,,MDV1966
8857,,MDV1967
8858,,MDV1968
8859,,MDV1969
8860,,MDV1970
8861,,MDV1971
8862,,MDV1972
8863,,MDV1973
8864,,MDV1974
8865,,MDV1975
8866,,MDV1976
8867,,MDV1977
8868,,MDV1978
8869,,MDV1979
8870,,MDV1980
8871,,MDV1981
8872,,MDV1982
8873,,MDV1983
8874,,MDV1984
8875,,MDV1985
8876,,MDV1986
8877,,MDV1987
8878,,MDV1988
8879,,MDV1989
8880,,MDV1990
8881,,MDV1991
8882,,MDV1992
8883,,MDV1993
8884,,MDV1994
8885,1168947333.3624,MDV1995
8886,1260810777.05745,MDV1996
8887,1366692920.0913599,MDV1997
8888,1469122222.3726099,MDV1998
8889,1559850154.51839,MDV1999
8890,1619839033.86103,MDV2000
8891,1555958505.24055,MDV2001
8892,1669051580.27634,MDV2002
8893,1898547004.09401,MDV2003
8894,2013100660.81844,MDV2004
8895,1748799599.4496698,MDV2005
8896,2205437293.20646,MDV2006
8897,2375561798.74616,MDV2007
8898,2600891737.91487,MDV2008
8899,2412877397.4970603,MDV2009
8900,2588176054.6875,MDV2010
8901,2809898200.5929103,MDV2011
8902,2880634126.6867104,MDV2012
8903,3090375228.51505,MDV2013
8904,3316887568.61166,MDV2014
8905,3412565430.8355603,MDV2015
8906,3661313682.8858204,MDV2016
8907,3914372496.7483296,MDV2017
8908,,MDV2018
8909,,MEA1960
8910,,MEA1961
8911,,MEA1962
8912,,MEA1963
8913,,MEA1964
8914,,MEA1965
8915,,MEA1966
8916,,MEA1967
8917,449412370101.419,MEA1968
8918,501459531257.58,MEA1969
8919,598170995246.148,MEA1970
8920,668451665887.1221,MEA1971
8921,777083589399.535,MEA1972
8922,869501780514.513,MEA1973
8923,955935545647.4829,MEA1974
8924,932851628351.9741,MEA1975
8925,1074748577796.89,MEA1976
8926,1110060105092.01,MEA1977
8927,1057160537636.5,MEA1978
8928,1106005327440.86,MEA1979
8929,1095008910379.97,MEA1980
8930,1110942965697.71,MEA1981
8931,1089249487476.03,MEA1982
8932,1060663155477.16,MEA1983
8933,1048101349709.52,MEA1984
8934,1041618062515.78,MEA1985
8935,1051569929229.95,MEA1986
8936,1053493830263.82,MEA1987
8937,1085730712511.45,MEA1988
8938,1116364649413.26,MEA1989
8939,1262892578949.52,MEA1990
8940,1316106178336.56,MEA1991
8941,1378405778356.41,MEA1992
8942,1417673863265.88,MEA1993
8943,1455586555533.16,MEA1994
8944,1498739335126.85,MEA1995
8945,1569965880128.19,MEA1996
8946,1622661332411.09,MEA1997
8947,1697144616012.27,MEA1998
8948,1727271618703.54,MEA1999
8949,1827547981950.02,MEA2000
8950,1849723269170.69,MEA2001
8951,1879565935843.84,MEA2002
8952,1982228073743.33,MEA2003
8953,2141791816154.16,MEA2004
8954,2250218207861.56,MEA2005
8955,2385293892247.67,MEA2006
8956,2508629825377.93,MEA2007
8957,2621426194165.71,MEA2008
8958,2635496229474.09,MEA2009
8959,2767992432327.02,MEA2010
8960,2870246979407.78,MEA2011
8961,2981642452736.52,MEA2012
8962,3061835786631.91,MEA2013
8963,3151270984216.46,MEA2014
8964,3230160498177.15,MEA2015
8965,3385707634644.81,MEA2016
8966,3439623536967.53,MEA2017
8967,,MEA2018
8968,147593304899.903,MEX1960
8969,154972970148.49,MEX1961
8970,162201552099.831,MEX1962
8971,175351048523.53302,MEX1963
8972,196227433882.39398,MEX1964
8973,210159581679.917,MEX1965
8974,222971202539.928,MEX1966
8975,236025998947.34302,MEX1967
8976,258267386911.913,MEX1968
8977,267096567520.37302,MEX1969
8978,284464479176.938,MEX1970
8979,295167363283.641,MEX1971
8980,319456116855.12897,MEX1972
8981,344568945103.704,MEX1973
8982,364474097749.844,MEX1974
8983,385411257804.82794,MEX1975
8984,402436584808.525,MEX1976
8985,416081759447.639,MEX1977
8986,453349962679.757,MEX1978
8987,497316613380.406,MEX1979
8988,543235109451.549,MEX1980
8989,589549198137.708,MEX1981
8990,586478778503.067,MEX1982
8991,566031654495.705,MEX1983
8992,585337942177.667,MEX1984
8993,598143340046.776,MEX1985
8994,579726773526.6279,MEX1986
8995,589712215374.0,MEX1987
8996,597279762230.827,MEX1988
8997,621801138598.965,MEX1989
8998,653984125355.572,MEX1990
8999,681547952926.111,MEX1991
9000,705682263950.409,MEX1992
9001,719380656483.057,MEX1993
9002,754925835085.175,MEX1994
9003,707431708271.841,MEX1995
9004,755347887959.663,MEX1996
9005,807065442037.9691,MEX1997
9006,848741697521.207,MEX1998
9007,872112260583.4559,MEX1999
9008,915216005402.792,MEX2000
9009,911514962239.03,MEX2001
9010,911151773828.818,MEX2002
9011,924330515307.736,MEX2003
9012,960569732547.578,MEX2004
9013,982737828708.375,MEX2005
9014,1026912659604.72,MEX2006
9015,1050443805732.82,MEX2007
9016,1062456519192.32,MEX2008
9017,1006297786022.87,MEX2009
9018,1057801295584.05,MEX2010
9019,1096548640919.65,MEX2011
9020,1136488480758.67,MEX2012
9021,1151877579920.19,MEX2013
9022,1184180145123.71,MEX2014
9023,1223115888816.33,MEX2015
9024,1258560069643.2,MEX2016
9025,1284253191330.19,MEX2017
9026,,MEX2018
9027,,MHL1960
9028,,MHL1961
9029,,MHL1962
9030,,MHL1963
9031,,MHL1964
9032,,MHL1965
9033,,MHL1966
9034,,MHL1967
9035,,MHL1968
9036,,MHL1969
9037,,MHL1970
9038,,MHL1971
9039,,MHL1972
9040,,MHL1973
9041,,MHL1974
9042,,MHL1975
9043,,MHL1976
9044,,MHL1977
9045,,MHL1978
9046,,MHL1979
9047,,MHL1980
9048,71198329.5137433,MHL1981
9049,74638083.4090583,MHL1982
9050,86212960.0892302,MHL1983
9051,89545975.4388063,MHL1984
9052,83942821.70514409,MHL1985
9053,104544488.15575,MHL1986
9054,114333776.618818,MHL1987
9055,123239287.95713401,MHL1988
9056,121154561.30244699,MHL1989
9057,124396955.964827,MHL1990
9058,124506286.89340901,MHL1991
9059,133397032.920752,MHL1992
9060,141409186.589029,MHL1993
9061,149720816.831781,MHL1994
9062,162017728.489782,MHL1995
9063,145325149.94131002,MHL1996
9064,135957969.032406,MHL1997
9065,132091035.52953999,MHL1998
9066,128924608.955679,MHL1999
9067,136519163.56169298,MHL2000
9068,143841179.832335,MHL2001
9069,147603854.460007,MHL2002
9070,147854977.458852,MHL2003
9071,148030245.081476,MHL2004
9072,152345998.953014,MHL2005
9073,154534759.0583,MHL2006
9074,160180179.903528,MHL2007
9075,157545417.237007,MHL2008
9076,154968025.129917,MHL2009
9077,164969100.0,MHL2010
9078,166959486.461674,MHL2011
9079,172732723.052274,MHL2012
9080,177673015.764298,MHL2013
9081,176328132.630446,MHL2014
9082,175685334.39776498,MHL2015
9083,179041793.905222,MHL2016
9084,185487298.48581,MHL2017
9085,,MHL2018
9086,2018279672975.98,MIC1960
9087,2062018477614.97,MIC1961
9088,2148711616944.27,MIC1962
9089,2270099999995.19,MIC1963
9090,2443810689411.39,MIC1964
9091,2573258021364.22,MIC1965
9092,2696277013600.43,MIC1966
9093,2799409708449.77,MIC1967
9094,2990919223061.93,MIC1968
9095,3219205943272.59,MIC1969
9096,3491857979316.09,MIC1970
9097,3718719215044.79,MIC1971
9098,3972215534681.89,MIC1972
9099,4283174085083.86,MIC1973
9100,4545387408608.08,MIC1974
9101,4744220019601.87,MIC1975
9102,5091503355884.23,MIC1976
9103,5301631331328.28,MIC1977
9104,5478923952121.25,MIC1978
9105,5685634275790.98,MIC1979
9106,5911244358961.18,MIC1980
9107,6029753627632.71,MIC1981
9108,6200722265736.18,MIC1982
9109,6262511166258.58,MIC1983
9110,6545676446673.93,MIC1984
9111,6857979368588.7,MIC1985
9112,7135043147905.1,MIC1986
9113,7472897129069.0,MIC1987
9114,7769159421759.94,MIC1988
9115,8015065395850.68,MIC1989
9116,8196516242938.41,MIC1990
9117,8271110204364.11,MIC1991
9118,8322466320914.31,MIC1992
9119,8537395275070.0,MIC1993
9120,8733273410107.07,MIC1994
9121,9063410211098.94,MIC1995
9122,9499546782291.95,MIC1996
9123,9950659166171.68,MIC1997
9124,10140144560258.4,MIC1998
9125,10484289832407.2,MIC1999
9126,11093580415919.7,MIC2000
9127,11495926315306.2,MIC2001
9128,12039649324543.2,MIC2002
9129,12687250406705.4,MIC2003
9130,13666626805359.7,MIC2004
9131,14618586641283.3,MIC2005
9132,15778762244171.4,MIC2006
9133,17115065471912.6,MIC2007
9134,18079550348537.4,MIC2008
9135,18519759818497.5,MIC2009
9136,19875772034538.4,MIC2010
9137,21077215916982.9,MIC2011
9138,22182085883617.2,MIC2012
9139,23328482460194.7,MIC2013
9140,24387290216082.8,MIC2014
9141,25332991493640.6,MIC2015
9142,26427149159859.3,MIC2016
9143,27736385064637.3,MIC2017
9144,,MIC2018
9145,,MKD1960
9146,,MKD1961
9147,,MKD1962
9148,,MKD1963
9149,,MKD1964
9150,,MKD1965
9151,,MKD1966
9152,,MKD1967
9153,,MKD1968
9154,,MKD1969
9155,,MKD1970
9156,,MKD1971
9157,,MKD1972
9158,,MKD1973
9159,,MKD1974
9160,,MKD1975
9161,,MKD1976
9162,,MKD1977
9163,,MKD1978
9164,,MKD1979
9165,,MKD1980
9166,,MKD1981
9167,,MKD1982
9168,,MKD1983
9169,,MKD1984
9170,,MKD1985
9171,,MKD1986
9172,,MKD1987
9173,,MKD1988
9174,,MKD1989
9175,7693258824.176471,MKD1990
9176,7218525697.262659,MKD1991
9177,6744615144.44054,MKD1992
9178,6240841539.58599,MKD1993
9179,6131117175.09756,MKD1994
9180,6062771912.46579,MKD1995
9181,6134622059.71762,MKD1996
9182,6222959472.741,MKD1997
9183,6433216821.18544,MKD1998
9184,6712355895.37061,MKD1999
9185,7017710078.96866,MKD2000
9186,6802458901.68212,MKD2001
9187,6904064881.545529,MKD2002
9188,7057514742.025491,MKD2003
9189,7387414384.865129,MKD2004
9190,7736376122.17433,MKD2005
9191,8133795710.16142,MKD2006
9192,8660335906.47652,MKD2007
9193,9134229607.6711,MKD2008
9194,9101472903.22735,MKD2009
9195,9407168702.4313,MKD2010
9196,9627285730.14823,MKD2011
9197,9583392749.46174,MKD2012
9198,9863680783.274021,MKD2013
9199,10221697015.4563,MKD2014
9200,10615805818.6144,MKD2015
9201,10918190832.9895,MKD2016
9202,10944451376.2916,MKD2017
9203,,MKD2018
9204,,MLI1960
9205,,MLI1961
9206,,MLI1962
9207,,MLI1963
9208,,MLI1964
9209,,MLI1965
9210,,MLI1966
9211,1944068679.30504,MLI1967
9212,2016162720.4351,MLI1968
9213,2020820044.6159801,MLI1969
9214,2144836858.6076,MLI1970
9215,2199937632.21704,MLI1971
9216,2328502348.91457,MLI1972
9217,2294619943.28721,MLI1973
9218,2259539194.64372,MLI1974
9219,2522211736.3010397,MLI1975
9220,2865823701.8849,MLI1976
9221,3047764737.91777,MLI1977
9222,3003161422.32356,MLI1978
9223,3315360389.90145,MLI1979
9224,3171943208.3541303,MLI1980
9225,3219801623.7755103,MLI1981
9226,2982230716.74933,MLI1982
9227,3036533373.70055,MLI1983
9228,3027818184.1563897,MLI1984
9229,3642060605.84473,MLI1985
9230,3740127490.2144,MLI1986
9231,3734922568.3820295,MLI1987
9232,4010922927.4069705,MLI1988
9233,4178474744.8553796,MLI1989
9234,4073912797.44007,MLI1990
9235,4552402157.8637705,MLI1991
9236,4405875697.20066,MLI1992
9237,4545637483.9988,MLI1993
9238,4717459583.09197,MLI1994
9239,4760908442.4543,MLI1995
9240,5096827925.44063,MLI1996
9241,5342954986.49485,MLI1997
9242,5747505780.22185,MLI1998
9243,6075167846.2737,MLI1999
9244,6071472019.62681,MLI2000
9245,7005036095.98509,MLI2001
9246,7222634110.294241,MLI2002
9247,7881269147.980579,MLI2003
9248,8004216841.12223,MLI2004
9249,8527273414.25,MLI2005
9250,8924830836.57373,MLI2006
9251,9236630227.001421,MLI2007
9252,9677529938.79202,MLI2008
9253,10130347922.7255,MLI2009
9254,10678749467.4697,MLI2010
9255,11024767958.1827,MLI2011
9256,10932581178.5301,MLI2012
9257,11184422457.8225,MLI2013
9258,11972181170.8491,MLI2014
9259,12686032241.3252,MLI2015
9260,13421822110.6944,MLI2016
9261,14146600518.5282,MLI2017
9262,,MLI2018
9263,,MLT1960
9264,,MLT1961
9265,,MLT1962
9266,,MLT1963
9267,,MLT1964
9268,,MLT1965
9269,,MLT1966
9270,,MLT1967
9271,,MLT1968
9272,,MLT1969
9273,1132760927.15232,MLT1970
9274,1160558807.9470198,MLT1971
9275,1228316026.4900699,MLT1972
9276,1279243708.6092699,MLT1973
9277,1407633774.83444,MLT1974
9278,1682968079.4702,MLT1975
9279,1969360264.90066,MLT1976
9280,2209310463.57616,MLT1977
9281,2455895099.33775,MLT1978
9282,2713537483.4437103,MLT1979
9283,2904834039.7351,MLT1980
9284,3001035231.78808,MLT1981
9285,3069592450.33113,MLT1982
9286,3050794569.53642,MLT1983
9287,3079544370.86093,MLT1984
9288,3159159205.2980103,MLT1985
9289,3281898543.04636,MLT1986
9290,3416801456.95364,MLT1987
9291,3704299205.2980103,MLT1988
9292,4007277748.3443704,MLT1989
9293,4259391258.27815,MLT1990
9294,4525879735.0993395,MLT1991
9295,4738185695.36424,MLT1992
9296,4950491920.5298,MLT1993
9297,5230249403.97351,MLT1994
9298,5561977615.89404,MLT1995
9299,5772072185.43046,MLT1996
9300,6075508874.17219,MLT1997
9301,6386915231.788079,MLT1998
9302,6688376026.49007,MLT1999
9303,7141192052.980129,MLT2000
9304,7184635761.5894,MLT2001
9305,7398940397.35099,MLT2002
9306,7587152317.880791,MLT2003
9307,7620794701.98675,MLT2004
9308,7909139072.84768,MLT2005
9309,8053774834.437091,MLT2006
9310,8374834437.086091,MLT2007
9311,8655099337.74834,MLT2008
9312,8441986754.96689,MLT2009
9313,8741059602.64901,MLT2010
9314,8856688741.721859,MLT2011
9315,9096953642.38411,MLT2012
9316,9516423841.0596,MLT2013
9317,10288609271.5232,MLT2014
9318,11278543046.3576,MLT2015
9319,11868476821.1921,MLT2016
9320,12630728476.8212,MLT2017
9321,,MLT2018
9322,3333228175.42212,MMR1960
9323,3348946382.21766,MMR1961
9324,3485813551.9716396,MMR1962
9325,3951145083.56489,MMR1963
9326,3718263847.95786,MMR1964
9327,4115844769.0834203,MMR1965
9328,3916153089.0798297,MMR1966
9329,3684110880.3114705,MMR1967
9330,4128390344.11123,MMR1968
9331,4264286266.6877604,MMR1969
9332,4476619177.51576,MMR1970
9333,4661501868.33128,MMR1971
9334,4775048659.43712,MMR1972
9335,4728820233.05256,MMR1973
9336,4981451575.58329,MMR1974
9337,5188316772.8846,MMR1975
9338,5503786990.3065,MMR1976
9339,5831388166.40491,MMR1977
9340,6211467377.00038,MMR1978
9341,6534543030.903871,MMR1979
9342,7053290217.82045,MMR1980
9343,7501580034.72373,MMR1981
9344,7921959309.834609,MMR1982
9345,8269819885.192471,MMR1983
9346,8677747608.38401,MMR1984
9347,8925150213.41148,MMR1985
9348,8830780248.571129,MMR1986
9349,8477051707.976859,MMR1987
9350,7514699543.410271,MMR1988
9351,7792390041.95992,MMR1989
9352,8011896469.836559,MMR1990
9353,7959769716.742491,MMR1991
9354,8728758488.44639,MMR1992
9355,9255924021.27763,MMR1993
9356,9948078165.27153,MMR1994
9357,10639275753.1675,MMR1995
9358,11324734004.9744,MMR1996
9359,11964760742.6246,MMR1997
9360,12666639111.0325,MMR1998
9361,14053019226.0891,MMR1999
9362,15984737489.9273,MMR2000
9363,17798045642.4078,MMR2001
9364,19938352012.1209,MMR2002
9365,22698616844.6237,MMR2003
9366,25777607411.1761,MMR2004
9367,29275358077.5655,MMR2005
9368,33103433579.0233,MMR2006
9369,37073010378.8848,MMR2007
9370,40874960811.6237,MMR2008
9371,45187272895.3094,MMR2009
9372,49540813342.4834,MMR2010
9373,52310879190.5434,MMR2011
9374,56146663569.5951,MMR2012
9375,60877582017.3893,MMR2013
9376,65742258214.0691,MMR2014
9377,70339509334.1836,MMR2015
9378,74463144017.5661,MMR2016
9379,79495831532.5896,MMR2017
9380,,MMR2018
9381,,MNA1960
9382,,MNA1961
9383,,MNA1962
9384,,MNA1963
9385,,MNA1964
9386,218244001073.462,MNA1965
9387,234324956280.693,MNA1966
9388,256772076696.327,MNA1967
9389,287496319148.161,MNA1968
9390,324201780401.272,MNA1969
9391,355035132656.419,MNA1970
9392,387750004481.546,MNA1971
9393,441365736022.64294,MNA1972
9394,472363465622.15204,MNA1973
9395,503802377893.28296,MNA1974
9396,506407246879.95795,MNA1975
9397,584559294217.575,MNA1976
9398,578189306356.3771,MNA1977
9399,541595634816.497,MNA1978
9400,524621174403.93,MNA1979
9401,462275681146.029,MNA1980
9402,457912942045.761,MNA1981
9403,530206805005.659,MNA1982
9404,554969914065.969,MNA1983
9405,545401328791.378,MNA1984
9406,563279490346.538,MNA1985
9407,546873946144.80396,MNA1986
9408,556957136953.4711,MNA1987
9409,552641195818.641,MNA1988
9410,567574255163.942,MNA1989
9411,641075307122.296,MNA1990
9412,632155867565.048,MNA1991
9413,661886083120.0021,MNA1992
9414,680359857220.417,MNA1993
9415,690171473231.4879,MNA1994
9416,707824985374.605,MNA1995
9417,750948704463.3309,MNA1996
9418,775517212978.351,MNA1997
9419,828378967496.896,MNA1998
9420,863722783863.922,MNA1999
9421,902120099677.26,MNA2000
9422,922209835065.78,MNA2001
9423,952950476762.9,MNA2002
9424,979487253417.188,MNA2003
9425,1057964544120.35,MNA2004
9426,1105982758212.62,MNA2005
9427,1166709457890.04,MNA2006
9428,1237877982818.47,MNA2007
9429,1281484203374.61,MNA2008
9430,1314231774123.15,MNA2009
9431,1383517142376.51,MNA2010
9432,1370654629425.91,MNA2011
9433,1409131288007.31,MNA2012
9434,1432573671837.13,MNA2013
9435,1462590530472.71,MNA2014
9436,1476898845333.63,MNA2015
9437,1586615667782.15,MNA2016
9438,1634505515073.47,MNA2017
9439,,MNA2018
9440,,MNE1960
9441,,MNE1961
9442,,MNE1962
9443,,MNE1963
9444,,MNE1964
9445,,MNE1965
9446,,MNE1966
9447,,MNE1967
9448,,MNE1968
9449,,MNE1969
9450,,MNE1970
9451,,MNE1971
9452,,MNE1972
9453,,MNE1973
9454,,MNE1974
9455,,MNE1975
9456,,MNE1976
9457,,MNE1977
9458,,MNE1978
9459,,MNE1979
9460,,MNE1980
9461,,MNE1981
9462,,MNE1982
9463,,MNE1983
9464,,MNE1984
9465,,MNE1985
9466,,MNE1986
9467,,MNE1987
9468,,MNE1988
9469,,MNE1989
9470,,MNE1990
9471,,MNE1991
9472,,MNE1992
9473,,MNE1993
9474,,MNE1994
9475,,MNE1995
9476,,MNE1996
9477,3057162901.09184,MNE1997
9478,3206963974.5998,MNE1998
9479,2905509440.25498,MNE1999
9480,2995580157.8516803,MNE2000
9481,3028531539.58805,MNE2001
9482,3086073638.84023,MNE2002
9483,3163225479.8112197,MNE2003
9484,3302407400.9229302,MNE2004
9485,3441108511.76168,MNE2005
9486,3737043843.7731795,MNE2006
9487,3991162825.14978,MNE2007
9488,4278526548.56056,MNE2008
9489,4030372008.74404,MNE2009
9490,4139192052.9801297,MNE2010
9491,4271646198.67549,MNE2011
9492,4156311751.31125,MNE2012
9493,4301782662.607161,MNE2013
9494,4379214750.53407,MNE2014
9495,4528108052.052239,MNE2015
9496,4659423185.56174,MNE2016
9497,4878416075.28316,MNE2017
9498,,MNE2018
9499,,MNG1960
9500,,MNG1961
9501,,MNG1962
9502,,MNG1963
9503,,MNG1964
9504,,MNG1965
9505,,MNG1966
9506,,MNG1967
9507,,MNG1968
9508,,MNG1969
